Gene	Brain_Female1	Brain_Male1	Brain_Male2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Ovary_Female1	Ovary_Female2	Placenta_Indiv1	Placenta_Indiv2	Placenta_Indiv3	Testis_Male1	Testis_Male2	Testis_Male3
ENSMODG00000014011	13.93	9.19	5.52	12.95	8.56	51.71	33.29	150.71	146.92	2.16	1.03	9.11	14	2.66	5.79	3.2	1.05	0.7	0.54
ENSMODG00000006633	60.97	81.28	64.61	90.84	89.62	181.93	162.51	47.03	54.43	48.78	51.87	15.19	18.26	69.89	75	51.93	78.33	82.8	75.29
ENSMODG00000007717	458.58	550.86	318.42	495.94	591.2	3795.38	4916.81	1623.75	2153.98	817.24	855.06	166.15	684.87	188.44	1172.87	1015.67	87.91	89.57	45.35
ENSMODG00000000318	0.77	0.24	0.21	1.03	0.29	12.92	5.41	0.75	0.47	0.64	0.13	0.7	0.54	15.21	2.52	2.01	5.07	3.53	2.88
Locus_232051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	9.64	10.13	10.12
ENSMODG00000014898	9.5	20.88	7.63	15.57	14.75	16.49	14.4	18.06	19.85	8.6	16.67	5.21	6.87	3.3	15.43	6.55	0.78	2.29	0.21
Locus_32905	0	0	0	0	0	0.41	0	0.24	0	0	0	0	0.12	0	0	0	0.96	0.95	0.6
blastnXenopus.Locus_20206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000004602	14.62	16.1	18.93	16.67	16.55	7.74	5.14	3.69	5.72	3.57	5.53	10.62	7.28	11.25	9.47	6.57	4.05	5.38	5.56
Locus_33150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06	0.26	3
blastnHuman.Locus_70335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_32504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	2.36	0.3
ENSMODG00000013135	0.24	0.25	0	0	0.13	0	0	0.17	0.25	0.3	0	4.34	7.24	0	0.84	0.25	0.88	0.65	0.53
ENSMODG00000003478	0.93	2.12	0.49	0	0	0.41	0	0	0	0	0	1.41	1.04	1.41	0	0	5.98	8.39	5.32
ENSMODG00000000848	1.4	0.88	2.81	0.35	0.69	0.07	0.29	0.04	0.19	0	0.11	2.23	1.64	0.35	0.38	0.69	1.46	1.66	3.26
Locus_320208	0.54	0.57	0.78	0.62	1.24	0	0	0.76	0.57	0	0	0.53	0.2	0	0.24	0	0	0	0
Locus_122549	0	0	0	0	0	0	0	0	0	0	0	2.01	1.19	0	0	0	0	0	0
ENSMODG00000001823	143.94	154.74	248.08	39.11	43.47	121.76	61.6	48.26	60.21	47.17	34.83	89.56	67.87	105.7	62.07	104.35	1450.43	2730.51	1483.53
Locus_375903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.81	0.4	0.65
ENSMODG00000023389	19.52	23.9	30.39	33.6	39.8	17.62	13.05	12.9	11.04	13.23	22.14	16.75	12.23	10.67	13.65	8.42	3.02	4.78	3.63
ENSMODG00000018560	3.86	0.91	2.46	1.07	1.21	0.45	0.8	0.09	0.13	0.32	0.24	1.52	0.99	3.68	0.06	0.07	0.12	0.06	0.16
ENSMODG00000017750	6.55	4.87	5.77	8.28	10.07	7.05	6.03	8.08	8.7	11.51	8.11	6.71	10.65	7.09	14.43	9.3	3.68	3.72	3.82
ENSMODG00000005069	13.44	17.84	21.96	10.28	10.43	17.95	15.97	17.78	19.5	13.68	10.85	22.23	16.77	24.38	16.2	17.5	27.98	22.01	33.39
ENSMODG00000003622	45.99	54.44	88.49	38.26	38.61	42.35	57.08	19.75	25.89	21.38	20.71	38.47	52.31	56.33	89.45	93.87	55.61	42.13	76.07
blastnPan.CUFF.383092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000010448	6.43	5.3	3.96	2.68	3.58	2.84	2.82	1.41	1.18	6.56	5.04	1.96	1.61	0.9	1.02	0.8	239.54	250.52	277.44
ENSMODG00000002875	0.71	0.88	0.68	0.57	0.88	0.84	0.51	1.58	1.34	0.55	0	1.55	2.07	1.47	0.88	3.18	2.75	1.87	1.83
ENSMODG00000022916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000012237	2.58	2.55	1.12	8.53	10.23	9.66	6.43	2.45	2.69	4.1	1.82	4.6	6.07	24.1	47.3	21.68	5.23	3.31	2.65
Locus_232121	0.48	0	0.26	0.16	0.16	0.33	0	0	0.29	0.35	0	0.07	0.2	0.11	0.49	0.14	0.76	0.38	0.48
ENSMODG00000015443	19.7	24.39	23.93	26.48	27.76	17.38	12.73	30.62	39.85	11.31	16.48	17.92	19.15	24.37	32.58	37.17	30.63	34.02	33.25
Locus_90752	0.15	0	0.29	0	0	0	2.19	0	0	0	0	0.15	0	0	0	0	0	0	0.15
Locus_316664	0	0	0	0	0	0	0	0	0	0	0	0.12	0	0	0	0	4.66	1.61	0
ENSMODG00000024701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.21	0	0	0	0.06
Locus_319745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46	0.68	5.39
ENSMODG00000005606	3.04	3.63	2.15	1.93	1.46	0.07	0.2	0.34	0.45	0.08	0	3.99	4.19	0.53	1.36	1.34	24.49	21.91	33.51
Locus_186134	0	0	0	0	0	0	0	0	0	0	0	0.13	0	0	0	0	0	0	1.07
Locus_419803	0	0	0	0.24	0	0	0	0	0	0	0	0	0	0.17	0.18	0	6.5	4.15	11.08
ENSMODG00000014739	66.38	65.09	32.69	79.52	89.38	0	0	0.06	0	1.44	0.65	4.03	2.65	0	0	0	0.32	0.08	0.17
ENSMODG00000017868	4.53	1.8	3.87	4.6	3.42	1.69	1.79	1.45	0.95	1.2	0.85	1.04	0.74	0.46	0.06	0.22	37.4	39.97	41.89
ENSMODG00000000510	1.61	1.03	0.56	0.09	0.19	0	0.07	0	0	0	0	0	0	0	0	0	0	0	0
blastnPan.CUFF.340524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000021300	49.49	68.36	36.07	39.31	41.58	399.62	385.66	49.67	101.89	55.19	56.46	9.61	25.14	25.69	84.78	65.76	19.9	15.74	13.95
ENSMODG00000008533	3.04	3.39	2.92	2.45	2.03	2.74	4.03	1.75	2.14	1.25	1.42	1.51	1.82	3.7	3.71	4.42	1.39	1.35	1.45
Locus_87018	1.55	1.28	0.83	3.33	2.14	0	0.62	0.29	0.95	0.32	0.62	1.52	2.19	0.2	1.02	0.3	0.61	1.2	0.59
ENSMODG00000010538	0.92	1.28	0.76	4.8	4.15	0.43	0.55	1.16	1.52	2.04	2.61	0.97	0.68	1.59	1.29	1.51	0.4	0.46	0.32
Locus_313577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.48	0.71	1.42
ENSMODG00000001316	11.34	20.77	3.45	8.16	7.91	24.94	15.72	17.19	11.01	21.06	28.97	13.78	44.21	33.61	118.17	67.41	4.37	4	1.4
Locus_314132	0.13	0.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.83	3.95	8.22
ENSMODG00000009627	30.2	40.1	33.94	79.14	77.36	39.67	21.44	26.11	16.95	39.94	24.4	19.35	24.16	22.22	19.52	30.78	55.61	59.75	46.61
ENSMODG00000020366	19.6	28.64	39.02	21.72	18.23	49.09	69.94	30.18	63.35	70.24	56.58	34.06	42.78	45.7	108.79	63.68	33.49	24.56	59.17
ENSMODG00000006114	20.75	25.78	18.74	40.36	42.24	55.51	24.58	30.93	25.33	61.36	92.1	24.21	22	35.55	35.49	25.85	37.74	53.42	40.19
ENSMODG00000004185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000020929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000004679	1.22	1.71	3.32	0.38	0.34	4.64	7.15	0.5	0.49	1.19	1.13	9.25	5.3	3.94	1.99	3.1	3.67	3.71	13.71
Locus_420508	0	0	0.3	0	0.12	0.25	0	0.15	0.66	0	0	0.2	0.04	0.26	0	0	0.97	1.33	0.16
ENSMODG00000014089	0.92	1.28	0.36	2.19	2.67	4.72	1.93	1.89	3.25	2.22	6.32	1.02	2.38	2.2	4.39	3.42	3.77	4.96	2.3
ENSMODG00000016092	3.87	2.59	3.1	5.88	4.36	3.33	2.43	3.62	3.16	3.5	3.18	4.82	3.03	3.49	2.73	3.36	12.57	13.16	18.2
ENSMODG00000008960	3.1	2.9	2.86	4.62	3.67	14.81	5.35	8.25	3.69	5.66	5.18	2.59	1.54	4.4	1.06	1.44	44.98	40.08	34.01
ENSMODG00000010475	134.11	199.36	215.81	6.59	6.26	0.39	0.33	15.69	17.52	19.87	9.36	29.46	15.55	2.73	3.58	2.83	9.15	6.54	10.14
blastnGorilla.Locus_416023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.51	0
ENSMODG00000005441	0	0	0.58	0	0	0	0	0	0	0	0	0	0	0.5	0.54	0	18	11.65	16.6
blastnChicken.CUFF.7323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000022934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000000597	0.73	0.34	0	0.19	0	0.39	0.45	0	0	1.25	1.23	0.04	0.03	0.07	0.07	0.08	0.15	0	0
ENSMODG00000009896	13.38	16.14	45.12	10.51	9.31	3.03	10.17	6.09	13.99	6.53	10.72	22.39	9.47	54.67	11.42	20.93	50.49	54.32	176.12
Locus_120368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71	1.75	0.57
ENSMODG00000006592	18.81	25.4	13.4	27.11	28.38	141	98.31	58.1	52.33	34.91	44.06	13.03	30.52	25.55	61.37	44.93	63.43	59.16	41.23
ENSMODG00000019325	0	0	0.16	0.18	0.18	0	0	0.22	0	0	0	0	0	0.13	0.14	0	0	0.15	0
Locus_192423	0.12	0	0.11	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33	0.98	2.55
Locus_314231	0	0	0	0	0	0	0	0	0	0	0	0.57	0	0	0	0	0.44	0	0.35
ENSMODG00000024199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05
ENSMODG00000020661	14.97	21.49	7.68	13.74	14.4	13.54	16.81	28.78	21.8	25.71	31.63	7.48	15.28	29.59	37.33	40.39	4.94	6.09	2.82
ENSMODG00000007876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06
ENSMODG00000025109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000017248	13.46	17	30.15	26.78	27.9	49.23	33.64	25.73	22.42	51.71	22.35	72.09	25.38	66.07	12.65	18.28	50.03	47.99	111.4
ENSMODG00000009845	12.58	17.06	9.77	27.62	31.87	19.49	9.15	10.9	9	18.41	19.89	4.48	5.5	4.39	5.23	4.36	9.23	8.87	6.63
Locus_229302	0	0	0	0	0	0	0	0	0	0	0	0.49	0.36	0	0	0	0	0	0.49
ENSMODG00000003471	10.8	24.26	30.23	16.9	19.98	20.48	20.48	18.4	33.21	10.48	14.41	28.13	18.01	23.67	32.73	15.42	19.02	28.01	55.56
blastnPan.Locus_145959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000021146	35.34	53.94	12.45	74.5	89.43	46.23	30.65	32.68	34.74	33.34	53.93	8.24	23.62	14.35	64.05	31.18	8.78	8.47	3.58
ENSMODG00000023331	18.15	22.18	52.6	71.86	93.72	52.33	24.65	112.37	62.89	119.04	150.71	66.18	28.13	250.85	242.58	131.69	15.72	12.99	33.94
ENSMODG00000013922	2.05	3.35	1.27	5.37	4.5	11.89	5.04	12.85	12.05	9.41	11.67	12.87	27.21	10.45	24.47	11.32	4.07	2.01	1.53
ENSMODG00000012931	16.57	17.69	21.27	51.82	54.66	32.03	27.04	12.31	13.66	7.86	7.58	21.39	13.35	11.35	10.76	10.81	50.39	56.97	56.21
ENSMODG00000001257	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0
ENSMODG00000009210	10.58	4.84	16.98	9.93	7.04	223.55	224.64	0.96	1.29	0	0	4.74	1.14	1.24	0.24	3.59	0.5	0.45	2.24
ENSMODG00000011508	9.6	14.65	12.96	24.21	24.99	239.99	156.9	245.5	135.05	436.36	370.48	17.49	21.94	109.59	67.74	159.59	20.37	18.02	15.68
blastnPlatypus.Locus_99452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000012837	56.75	63.78	41.15	56.74	49.41	18.79	12.67	51.06	108.25	3.29	15.3	17.08	12.56	23.08	10.05	22.18	16.4	18.69	19.41
ENSMODG00000020813	1.55	0.77	0.77	0.69	0.34	1.36	1.63	1.07	1.13	0.52	1.02	1.13	1.27	1.67	0.21	0.87	0.81	1.38	1
ENSMODG00000017625	0.96	0.57	0.82	1.03	0.95	1.77	3.49	39.04	21.78	1.45	0.73	3.3	3.46	3.02	2.73	5.41	18.13	17.19	35.63
Locus_90048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.83	0.63	0
ENSMODG00000005474	52.53	84.91	107.24	44.09	53.73	43.2	79.84	57.67	97.2	38.24	64.22	72.6	42.52	52.98	132.74	88.05	89.76	169.58	181.41
ENSMODG00000018161	17.04	16.04	8.64	15.05	18.68	9.56	13.15	19.49	23.8	37.46	40.13	10.46	22.27	14.34	56.51	23.88	17.21	18.02	11.29
Locus_91237	0	0	0.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.88
ENSMODG00000017939	14.38	12.33	56.2	12.3	12.72	13.45	10.97	8.36	8.13	10.86	10.69	52.88	13.18	29.57	5.53	10.45	15.52	21.95	54.86
ENSMODG00000025371	3.64	2.68	16.49	0.49	1.22	0	1.72	0.9	3.17	3.86	4.89	89.92	13.79	17.1	2.48	4.71	23.09	38.28	197.08
blastnMouse.ENSMUSG00000079604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_231901	0.17	0	0.65	0	0	1.62	2.45	0	0	0	0	0.33	0	0	0	0	0.63	0	0.17
ENSMODG00000011583	2.08	0.16	1.09	0.09	0.43	0	0	0	0	0	0	0.11	0	0.06	0	0	0	0	0
ENSMODG00000008217	0.03	0	0	0	0.07	0	0	1.51	1.27	32.33	24.44	0.15	0.26	1	0.32	2.64	0.22	0.06	0.51
ENSMODG00000014324	103.13	128.43	185.79	104.21	84.28	62.95	68.88	97.47	109.43	119.61	110.98	65.92	35.36	97	121.51	59.36	51.91	38.02	72.68
Locus_392438	0	0	0	0.47	0	0	0.16	0	0	0	0	0	0	0	0	0	9.5	4.31	3.26
ENSMODG00000007784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000007777	1.09	2.41	0.52	1.64	1.86	4.73	3.77	8.09	5.62	1.4	0.52	0.37	0.54	8.27	12.51	18.27	2.03	1.81	1.49
ENSMODG00000024910	2.05	1.05	1.01	2.3	1.48	0.9	2.04	1.57	2.56	1.72	3.18	4.68	7.74	2.92	1.19	5.86	2.64	2.03	1.96
ENSMODG00000012153	5.77	5.08	7.14	10.79	9.92	5.69	5.72	7.93	5.52	7.17	7.28	9.76	5.56	11.53	6.3	6.86	10.99	13.61	15.84
ENSMODG00000008254	29.83	36.3	56.08	3.98	4.52	0.5	0.95	1.98	1.5	1.3	1.24	5.32	6.18	2.09	0.95	2.2	23.44	22.47	31.78
ENSMODG00000024325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
blastnPlatypus.Locus_135834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CUFF.339828	0.34	0.24	1.31	0.13	0.26	0	0	0	0	0	0	4.4	1.89	0.19	0	0	9.09	8.13	26.75
Locus_35009	0	0	0	0	0	0	0	0.58	0.88	0	0	0.2	0.15	0.17	0.74	0	0	0	0.21
Locus_122214	0	0.53	0	0	0	0	0.2	3.19	8.04	0	0	0	0	0.63	2.03	0	0	0	0
blastnHuman.ENSG00000224149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.54
ENSMODG00000004451	136.57	221.17	124.83	127.2	152.87	56.18	52.83	6.76	16.64	1.95	1.15	17.63	25.02	3.9	12.27	5.07	32.35	30.65	28.06
Locus_89341	0.05	0.22	0.1	0	0.12	0	0	0	0	0	0	0	0	0	0.09	0	0.59	4.08	6.55
Locus_88491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17	4.16	3.49
Locus_421064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32	1.09	1.11
Locus_92369	0.42	0	2.42	0	0.48	0	0	0.58	0	0	0	1.44	0.15	0	0	0	0	0	0.21
ENSMODG00000019711	2.15	2.06	3.18	0.28	0.12	133.27	185.05	0.29	0.2	0.21	0.1	0.46	0.26	0.09	0.07	0.46	0.2	0.06	0.14
ENSMODG00000001789	12.14	11.23	18.79	8.27	7.98	7.37	12.13	8.01	7.84	18.57	18.9	11.09	10.28	13.96	17.96	10.77	8.58	11.48	12.66
Locus_391669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.86	4.93	5.6
Locus_321513	0	0	0	0	0	0	0	0	0	0	0	0	0	0.79	0.84	0	0.88	1.74	1.65
Locus_375129	0.46	0.32	0.44	0	0	1.1	0.74	0.21	0	0.2	0	0.11	0.3	0.06	0	0.08	1	1.12	1.45
ENSMODG00000017826	6.71	2.56	3.01	4.93	4.58	3.1	3.5	2.85	3.31	1.93	3.37	2.5	3.57	2.77	0.61	3.71	27.72	28.65	30.92
ENSMODG00000003016	1.82	1.44	1.83	0.5	0.4	0.41	1.25	2.18	0.73	0.89	0	1.99	0.81	0.43	0.08	0.18	4.03	3.73	8.81
Locus_230892	0.19	0.31	0.79	0	0	0.18	0.66	0	0	0.58	0	0.11	0.14	0	0	0.08	1.81	2.13	2.69
ENSMODG00000017525	0	0	0	0	0	0	0	0	0	57.63	105.39	0	0	0.41	13.31	0.15	0	0.13	0.1
ENSMODG00000002380	0.05	0	0.14	0.06	0	0	0.04	114.99	57.38	755.86	328.34	0.02	0.02	2.97	2.88	9.29	0	0	0.02
ENSMODG00000011084	23.9	26.84	31.7	18.58	17.48	36.06	24.35	41.1	37	24.76	15.26	44.51	28.6	35.15	24.12	19.68	25.74	30.25	22.5
ENSMODG00000023042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_420952	0	0	0	0	0.37	0	0	0	0	0	0	0	0	0.27	0	0	1.83	0.9	1.15
Locus_191898	0.62	0.21	0	0	0.11	0	0.2	1.18	1.26	0.13	0.19	2.09	1.26	1.32	0.71	1.3	16.43	17.34	12.75
Locus_121669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65	2.88	2.56
CUFF.95218	2.48	1.73	3.98	0	0.71	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0
Locus_419867	0.14	0.57	0.26	0	0	0	0	0	0.57	0	0	1.46	0.49	0.45	0	0.28	0	0	0
ENSMODG00000016218	0.04	0	0	0	0.1	0	0.07	0	0	0	0	0	0	0.36	0.08	0	11.94	13.11	11.91
ENSMODG00000004060	15.83	19.72	12.12	20.11	21.89	7.15	8.31	10.34	13.99	3.71	5.2	11.21	20.71	6.49	10.54	8.59	47.86	48.06	36.72
ENSMODG00000007175	0.04	0	0.21	0.08	0.08	0.18	0	0.21	0	0	0	0	0	0	0	0.08	11.34	13.47	13.74
Locus_32734	0.11	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0	0	0.81	2.4	0.76
ENSMODG00000012880	0.23	0.24	0.17	0.15	0.09	0.05	0	0.16	0.04	0.05	0	2.11	1.55	0.22	0.07	0.12	2.97	2.65	2.64
Locus_376215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.27	9.34	10.99	7.72
ENSMODG00000013996	26.37	48.32	62.24	14.81	18.52	35.86	83.53	24.13	38.4	54.81	44.86	35.54	31.12	90.48	117.96	71.81	30.49	42.41	64.91
ENSMODG00000019652	124.54	154.37	111.79	98.21	100.63	1271.6	725.96	180.04	161.92	9654.43	9196.58	233.83	262.2	174.54	147.83	211.21	85.02	68.38	65.3
ENSMODG00000006811	1596.5	1586.61	1506.36	2834.13	2979.17	2634.21	2246.01	302.31	239.12	1946.46	1858.01	258.91	347.49	46.15	94.07	49.81	237.3	237.86	204.24
ENSMODG00000020795	1.47	0.59	2.69	1.74	0.97	2.39	2.55	1.99	4.01	3.06	3.07	4.76	2.18	4.18	2.32	2.63	1.15	0.61	1.94
ENSMODG00000022677	1.15	2.06	0	1.51	1.13	1.58	0.26	39.08	57.81	0	1.25	10.96	33.6	36.98	145.28	56.56	3.67	5.13	1.97
ENSMODG00000011282	0	0.38	0	0	0	0	0	0	0	0	0	0	0	0.76	2.28	31.58	0	0	0
ENSMODG00000015075	14.33	9.66	16.35	8.92	7.95	10.5	22.15	10.43	13.49	16.82	13.65	14.85	8.45	20.84	8.26	23.53	3.89	5.3	8.57
ENSMODG00000014548	0.58	0.27	0.99	41.61	63.23	0	0	0.18	0	0	0	0.25	0.65	0	1.49	0.41	26.61	35.23	24.69
ENSMODG00000018664	5.54	4.6	5.45	3.67	3.91	0.61	2.66	16.01	11.08	8.68	8.51	2.11	1.68	0.57	0.43	0.47	11	11.55	9.34
ENSMODG00000014317	0.18	0.12	0.28	4.68	3.07	0	0	0.21	0.04	1.43	1.89	0.3	0.31	0	0.02	0.04	0.1	0.03	0.06
ENSMODG00000005183	0.05	0	0	0.23	0.06	0.94	0.71	41.07	38.25	138.33	137.68	8.63	30.92	47.54	165.23	118.87	5.04	4.07	1.57
ENSMODG00000020464	2.22	3.7	1.03	2.65	2.02	2.13	3.13	51.67	52.93	0.69	0.68	7.08	7.87	83.78	66.28	18.12	1.98	1.87	1.5
ENSMODG00000023809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMODG00000015257	22.73	26.34	57.16	0.95	0.86	0.19	0.14	0.58	0.75	0.1	0.68	6.95	4.35	1.1	0.23	1.08	8.2	8.83	13.31
ENSMODG00000020530	5.87	6.07	6.69	5.28	5.13	18.62	10.46	14.73	15.25	17.22	19.77	11.56	13.88	21.4	15.39	15.66	4.86	5.64	4.11
Locus_228920	0.93	0.65	0.89	0.71	0.53	0	0.12	0	0	0	0	0.08	0	0	0	0	0	0	0
ENSMODG00000023947	0	0	0	0	0	0.95	0	1.11	1.96	0	0	0.13	1.34	0.22	1.3	0.42	0	0.61	0.86
ENSMODG00000025075	0.56	0.33	0	0	0	0	0	0	0	0	0	0.23	0	0	0	0	0	0	0
Locus_317009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01	0.99	1.49
ENSMODG00000000649	12.76	11.57	12.38	0.14	0.2	0.64	0.52	0.14	0.12	0.11	0.17	0.18	0.14	2.44	4.12	0.84	18.24	13.69	7.76
ENSMODG00000003969	9.99	7.77	12.84	3.33	4.88	5.62	5.35	0.32	0.19	0.12	0.35	7.18	5.79	8.03	5.94	5.88	5.04	7.38	11.07
ENSMODG00000015710	1.69	1.93	0.59	0.35	0	0	0	0	0	0	0	0	0	0	0	0	1.15	0.85	0.77
ENSMODG00000000821	68.32	93.45	96.46	93.79	96.83	241.55	200.02	179.1	175.18	222.42	220.82	315.5	239.49	158.26	225.77	131.51	63.26	64.31	93.5
Locus_33278	0	0	0	0	0	0	0	0	0	0.17	0	0	0	0	0.06	0.27	3.29	5.05	5.23
Locus_231695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61	0.44
ENSMODG00000004683	8.88	13.57	28.09	6.11	6.52	3.78	6.01	4.13	3.34	5.59	4.5	15.35	2.64	30.67	4.92	1.86	48.39	57.85	99.89
ENSMODG00000019003	23.59	35.8	29.94	25.05	31.13	52.93	55.01	30.85	57.45	36.64	51.43	25.83	23.88	42.26	80.03	65.45	70.38	125.27	115.71
CUFF.257280	0.47	0.66	1.03	0.07	0.22	0	0	0.09	0.4	0.16	0.24	0.59	0.46	0.52	1.63	0.79	0.82	0.87	0.82
ENSMODG00000017111	2.01	2.99	1.01	6.84	8.8	18.36	15.09	11.32	15.86	19.33	24.35	2.7	15.2	14.81	57.55	72.83	0.72	1.11	0.52
ENSMODG00000006047	33.01	56.83	35.9	23.06	21.26	10.31	47.2	42.06	78.88	51.77	32.76	116.54	289.61	47.72	556.15	88.64	45.33	72.32	25.03
ENSMODG00000017275	0.04	0.05	0.08	0.09	0	57.33	36.2	0.07	0.11	0.14	0	0.05	0.14	0	0	0.06	14.55	7.95	8.28
Locus_229230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54	1.38
ENSMODG00000000946	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0.08	0	0.11	0.19	0.09	0.05
ENSMODG00000018082	2.67	1.11	3.12	2.81	2.06	2.57	3.01	3.54	3.24	5.5	5.29	8.84	2.73	6.87	0.79	3.33	8.15	9.47	15.37
ENSMODG00000019734	0.62	1.54	0.37	0.64	0.44	0.85	0.27	16.79	8.46	0.66	0.29	2.62	4.43	8.16	5.38	6.01	0.28	0.23	0.36
Locus_34960	0	0.4	0	0	0	9.17	9.83	0	0	0	0	0	0.28	0	0	0	0	0	0
Locus_120618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52	0.75	1.63
ENSMODG00000018136	2.3	2.46	3.75	3.93	2.96	3.39	3.12	2.31	2.99	19.76	8.98	12.75	23.47	4.12	15.34	6.92	1.32	2.27	1.7
ENSMODG00000017837	31.22	35.49	225	16.38	14.79	37.66	60.88	16.07	41.83	21.31	31.47	180.88	47.39	206.28	114.28	76.23	43.09	57.21	189.18
ENSMODG00000023619	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0.02
ENSMODG00000010037	10.22	15.22	3.84	55.54	53.32	22.68	12.73	37.59	39.32	122.02	105.08	19.65	34.26	20.3	102.79	34.89	11.66	10.35	4.89
ENSMODG00000010456	22.03	32.03	8.63	43.51	47.87	150.25	87.33	63.99	50.9	37.62	49.7	8.4	31.4	3.62	20.54	12.34	41.88	41.07	14.3
ENSMODG00000020549	0.93	1.37	1.96	0.96	0.55	0.72	2.07	12.37	10.76	30.56	27.12	9.49	4.9	31.57	3.95	10.66	1.56	2.25	3.97
ENSMODG00000007224	1.15	0.72	0.82	0.56	0.26	3.98	2.81	4.93	3.51	2.32	0.97	3.38	1.23	0.9	0.06	0.58	21.69	20.55	37.9
Locus_419507	2.86	4.64	5.81	1.31	2.83	0	0.25	0	0	0	0	1.99	2.07	0	0	0	0	0.12	0.06
ENSMODG00000016514	6.02	5.66	5.98	5.54	5.62	2.15	1.19	1.09	1.03	0.3	0.15	4.87	3.96	1.9	0.59	2.19	22.31	18.54	21.07
ENSMODG00000014067	5.79	7.48	6.02	9.29	6.43	12.03	9.46	11.16	8.45	15.32	14.82	6.22	8.6	6.82	13.42	8.59	7.43	6.2	3.12
ENSMODG00000024421	70.11	67.31	62.9	60.57	52.96	0	0	2.2	0	0	0	3.47	5.41	0	0	0	0	0.72	1.57
Locus_90112	0.44	2.22	0.34	1.22	0.61	0.43	1	0.99	0.75	0.46	0.68	0.87	1.48	5.02	5.69	2.79	0.66	1.14	0.44
ENSMODG00000015720	45.72	55.05	65.12	59.76	61.36	297.65	313.55	51.04	67.65	53.66	63.29	46.16	49.97	46.45	88.92	65.28	53.56	54.45	58.53
