Gene	Brain_Female1	Brain_Male1	Brain_Male2	Cerebellum_Female1	Cerebellum_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Ovary_Female1	Ovary_Female2	Ovary_Female3	Testis_Male1	Testis_Male2	Testis_Male3	Testis_Male4
ENSOANG00000010713	60.42	44.74	118.92	124.53	77.83	28.77	29.81	30.09	49.77	51.93	30.24	161.13	108.95	134.31	18.74	16.99	20.57	31.24
Locus_132189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41	0.46	1.03
ENSOANG00000006967	33.97	15.9	72.3	30.56	29.68	9.27	22.5	9.58	22.82	26.81	19.3	95.12	49.18	65.08	23.12	22.44	19.24	54.23
ENSOANG00000001421	1.78	1.31	2.04	2	0.9	15.23	8.36	15.71	4.87	6.48	4.97	42.81	31.72	73.46	3.91	3.25	7.08	1.65
ENSOANG00000011322	0	0	0	0.09	0	0	0	43.4	14.39	0	0	0.59	1.03	2.27	0	0	0	0
ENSOANG00000000929	1.61	1.55	6.64	3.14	2.37	0	0.23	0.88	1.09	0.09	0.12	1.14	1.37	0.28	18.74	10.12	21.66	33.72
ENSOANG00000001954	26.5	47.56	69.02	62.29	89.7	26.18	6.04	4.71	2.62	5.83	5.03	12.57	6.79	2.51	16.01	13.48	5.65	9.02
Locus_6820	0	0	0	0	0	0	0	0	0	0	0	0.23	0	1.45	0	0.24	0	0.34
ENSOANG00000010023	0.08	0	0.18	0.19	0.11	0.22	0.53	0	0.14	0.2	0.52	0.06	0.31	0.7	33.84	18.62	31.6	22.48
Locus_189523	0.15	0	0.47	0	0	2.34	1.88	0.44	1.03	0	0	0.2	0.14	0.13	0	0.61	1.38	1.54
ENSOANG00000002196	0.55	0.35	0.74	0.09	0.7	0	0	0	0.13	0	0	4.09	2.17	3.35	0.49	0.05	0	0.12
Locus_182144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.71	6.05	4.74	9.59
ENSOANG00000000438	36.93	48.62	16.81	38.29	44.75	33.06	18.35	70.43	42.62	39.25	70.32	8.29	16.22	14.91	28.27	22.01	20.37	6.19
ENSOANG00000006646	2.43	0.61	13.25	1.52	1.05	0	0	0.35	0.71	0	0	6.39	1.9	0.49	4.44	1.04	3.79	12.33
Locus_20031	3.31	1.74	4.78	1.45	1.5	0	0.37	0	0.4	1.43	2.92	0.16	0	0	0	0	0.18	0.06
ENSOANG00000002334	3.05	1	8.65	2.59	3.74	20.45	25.44	43.65	26.89	8.31	9.26	103.08	51.86	61.74	37.88	28.26	24.17	24.59
ENSOANG00000004457	11.23	12.71	11.84	16.9	16.56	18.87	10.3	16.2	10.82	13.05	17.66	19.13	11.27	9.86	18.84	16.33	23.61	20.01
Locus_79215	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31	0.84
Locus_29232	0	0	0	0	0	0	0	0	0	0	0	1.16	0.32	1.17	0	0	0	0
ENSOANG00000019934	18.98	25.44	12.16	21.38	20.37	17.39	25.52	7.74	17.31	13.4	8.15	5.68	10.5	15.45	12.36	16.56	22.11	10.12
ENSOANG00000002186	32.95	32.99	10.5	46.28	65.4	188.51	104.25	295.92	157.13	206.46	298.14	35.06	77.99	129.02	41.02	38.53	36.98	9.29
ENSOANG00000007742	89.46	42.67	150.35	10.57	7.49	0	0	0	0	0	0	3.19	0.61	1.47	0.75	0.42	0.8	0.63
ENSOANG00000012136	0	0.91	6.07	0	0	0.27	0	0	0.18	0	0	37.13	5.36	11.09	41.71	30.5	45.24	296.31
ENSOANG00000004932	18.65	15.8	26.79	24.22	19.32	13.78	14.98	19.74	14.76	18.86	12.77	22.86	20.25	19.82	16.24	18.4	19.4	35.67
ENSOANG00000005254	0.92	0.33	4.43	1.03	1.07	0.67	0.61	0.48	0.63	1.41	0.3	21.72	6.72	3.16	3.19	2.22	2.3	9.68
Locus_131320	0.12	0.17	0.12	0	0.29	0	0	0	0	0	0	0.08	0	0	2.54	2.19	4.95	2.76
ENSOANG00000000829	322.4	381.71	119.35	272.66	401.36	1743.1	1601.17	669.28	642.12	645.27	965.2	212.78	498.93	700.49	628	626.81	528.91	306.07
Locus_113081	1.58	0.27	0.58	1.15	0.71	0.48	0.73	63.14	12.87	0.23	0.14	0.31	1.24	0.62	0.44	0.91	1.14	0.38
ENSOANG00000008936	26.16	33.04	105.95	43.96	43.42	78.28	79.72	55.91	42.9	46.56	42.84	142.67	64.37	53.89	74.66	61.69	76.18	116.68
ENSOANG00000004242	76.27	75.18	33.89	45.31	96.85	70.93	66.37	568.64	356.46	334.53	367.82	46.69	88.49	192.66	51.09	65.74	49.58	33.45
ENSOANG00000008654	77.5	119.34	230.56	51.54	56.33	2.46	0.99	10.25	2.71	0	0	16.84	2.91	0	3.97	2.79	0.48	1.7
Locus_16217	28.77	9.73	4.9	10.36	9.36	40.27	68.02	26.31	28.23	25.52	20.72	14.1	17.87	12.37	6.47	10.05	4.36	3.59
Locus_109634	0.69	0	10.08	0.78	1.76	0	0	0	0	0	0	0.23	0	0	7.59	15.24	18.53	81.63
Locus_107838	0	0	0	0	0	0	0	0	0	0.98	1.25	0.27	0.37	0	1.26	1.91	1.23	0.79
Locus_125824	11.59	20.53	7.29	20.56	15.15	12.76	15.02	10.86	10.72	16.71	20.21	7.19	7.68	5.64	7.71	5.83	11.28	5.03
ENSOANG00000000879	6.49	5.74	8.53	6.19	8.13	12.38	12.18	14.98	10.15	19.22	31.45	16.91	18.02	16.68	27.48	29.68	22.38	38.68
Locus_112419	0.16	1.21	0.34	0.74	1.04	0	0	0.96	0.56	1.19	0	0	2.11	0.96	0.51	0.44	0.5	0.16
ENSOANG00000005919	5.93	2.11	16.55	3.21	2.33	34.93	109.92	0.6	3.14	0.99	1.27	18.84	14.24	11.91	3.2	3.04	6.24	7.76
Locus_50005	0.15	0	0	0.17	0	0	0	0.87	0	0	0	0	0.68	0.12	2.79	1.11	1.81	7.01
ENSOANG00000011636	57.14	56.72	219.68	55.81	33.43	30.06	33.28	7.82	11.97	31.65	27.7	54.71	24.62	7.45	28.76	16.19	16.99	40.48
ENSOANG00000014635	0.37	0.34	0.05	0.16	0.18	0.72	0.58	183.96	106.11	0.78	27.45	0	0.13	0	0.14	0.12	0.07	0.04
ENSOANG00000006661	49.32	52.33	74.46	35.75	30.45	104.64	189.74	203.23	257.61	146.04	155.09	98.64	94.44	104.03	61.75	67.99	51.54	65.46
ENSOANG00000001489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.66	0.21
ENSOANG00000002524	6.5	8.35	13.1	14.4	16.44	14.94	12.12	9.69	6.98	13.98	15.42	18.6	12.83	9.67	9.26	10.81	10.56	13.58
ENSOANG00000021529	72.74	90.12	98.21	67.96	138.67	249.48	158.55	345.02	116.65	158.92	177.52	92.27	108.62	94.26	169.97	174.53	101.01	185.8
ENSOANG00000020012	0	0	0.15	0	0	0.73	0.44	1.66	0.24	3.77	1.32	0.47	0.52	2.71	0	0	0	0
ENSOANG00000014839	40.57	76.37	45.3	0.97	2.64	1863.2	868.9	11.7	9.31	6.29	7.24	107.81	368.27	246.85	36.58	53.98	21.55	24.18
ENSOANG00000011150	2.1	0.96	1.29	2.2	0.83	16.43	12.48	115.88	81.63	39.94	112.79	1.35	7.32	1.52	11.87	1.64	4.59	0.95
ENSOANG00000006215	1.97	1.18	2.15	2.62	2.29	0.43	0.52	0.78	2.22	0.81	0.31	1.62	1.04	1.83	172.83	93.16	132.11	215.77
ENSOANG00000014734	243.9	336.52	164.98	323.66	417.75	598.98	426.5	686.36	394.75	421.08	625.57	151.21	193.7	194.12	680.09	753.33	660.08	453.1
ENSOANG00000007442	133.69	173.63	336.91	117.28	113.97	27.59	23.72	46.63	39.89	25.92	35.02	56.13	32.36	17.88	78.48	60.15	55.96	114.09
ENSOANG00000008887	6.69	8.3	7.12	10.73	7.8	14.57	10.72	24.27	10.5	5.54	7.62	11.25	8.87	3.15	11.28	5.59	6.58	4.57
ENSOANG00000014776	9.61	10.56	6.4	13.95	13.46	22.1	47.04	10.95	10	11.03	7.55	16.54	13.53	21.53	20.85	18.8	20.29	12.07
Locus_81957	0.28	0.42	0	0	0	0	0	0	0	0	0	2.24	4.65	7.74	0	0	0.43	0.14
ENSOANG00000005289	4.18	3.6	8.04	5.32	5.93	5.61	4.44	6.37	6.42	2.44	1.88	19.13	12.11	13.92	16.55	12.7	12.57	22.57
ENSOANG00000004276	0.42	0.42	1.32	0.32	0.09	3.11	1.54	1.66	0.36	0.51	0.22	11.23	9.44	9.57	1.1	1.91	1.08	1.06
ENSOANG00000002557	4.14	2.82	2.31	2.5	0.81	0	0	0.94	1.09	0	0	1.9	2.92	2.12	2.99	9.26	7.29	5.42
ENSOANG00000000318	251.67	263.1	350.43	233.54	207.84	0.69	0.55	34.24	25.63	3	1.37	10.72	9.96	7.72	37.86	19.28	59.86	50.22
ENSOANG00000009600	0	0	0.1	0.1	0	0.12	0	1.48	0.86	0	0	0.79	1.05	0.65	92.23	52.14	105.13	52.93
ENSOANG00000011140	217.23	121.84	154.77	120.45	101.49	192.89	238.31	75.85	63.59	161.81	96.22	134.97	215.08	188.74	64.93	85.65	53	68.25
blastnOpossum.CUFF.178867	0	0	0	0	0	0	0	0	0	0	0	0	0.67	0.6	0	0	0	0
ENSOANG00000009644	6.77	11.66	15.82	7.73	8.75	0.74	1.35	28.72	25.04	12.2	8.01	95.38	89.92	104.96	0.9	0	0.44	0.28
ENSOANG00000003346	155.48	84.89	356.54	97.55	98.21	240.44	318.02	89.06	88.48	124.18	96.03	527.56	201.37	160.49	162.06	96.67	124.02	324.47
ENSOANG00000012284	20.47	8.57	35.17	9.46	3.71	23.48	26.16	7.51	6.61	7.19	4.59	61.08	36.13	18.63	8.9	6.1	6.29	18.47
Locus_37974	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	4.16	1.12	2.03	1.13
Locus_94588	0	0	0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39
ENSOANG00000015438	12.79	13.68	2.18	10.58	17.75	125.94	85.9	47.29	25.99	18.66	48.2	2.32	17.97	21.26	12.05	8.75	6.41	0.34
ENSOANG00000005083	40.68	19.65	90.25	15.67	10.14	15.53	67.71	13.7	34.12	75.07	19.59	248.59	66.59	69.87	64.63	48.42	99.17	326.53
ENSOANG00000013810	0.16	0	0	0	0	0	0	0	0.84	2.39	2.54	0.22	3.76	0.82	0	0.33	0.25	0.08
ENSOANG00000007683	18.98	15.52	210.71	14.83	5.18	3.29	10.78	11.72	29.58	77.81	59.24	487.65	88.83	30.95	26.11	19.13	51.38	267.79
ENSOANG00000022090	1.56	1.72	1.21	0.44	0	0	0	1.14	2.65	0	0	0.52	5.34	0.32	10.94	9.45	11.27	3.21
ENSOANG00000007898	0.97	2.42	4.15	0.86	0.86	0.12	0	115.55	58.84	129.53	88.63	2.21	1.86	1.08	7.54	16.49	7.51	12.73
Locus_53846	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0
CUFF.14709	0.2	0.3	0.63	0	0	0	0	0	0	0	0	0	0	0	1.26	0.27	0.46	0.49
Locus_161588	0.27	0	0	0.3	0	0	0	0	0	0	0	0	0	0	1.67	0.54	0.81	1.17
ENSOANG00000004479	12.24	4.97	3.24	11.74	6.49	6.46	9.76	11.73	10.65	2.72	2.32	15.32	13.96	27.01	14.45	11.05	15.82	16.51
ENSOANG00000005134	25.3	3.46	277.34	17.42	15.08	47.03	34.51	15.34	12.23	5.27	2.66	330.3	129.77	67.14	3.4	2.46	3.64	11.91
ENSOANG00000015840	0.08	0.24	0.54	0.04	0.2	0	0	0.23	0.41	0.19	0	25.49	8.12	9.17	51.57	34.37	55.62	178.9
ENSOANG00000012481	60.81	62.03	147.58	70.27	66.8	0	0	0	0	0	0	1.88	0.39	1.06	0.89	0.38	0.65	0.55
Locus_125713	0	0	0	0	0	0	0	0	0	0	0	0.73	0	0.46	0.86	1.68	2.1	0.94
ENSOANG00000004522	12.06	13.21	24.21	18.51	10.58	2.8	3.86	1.82	2.11	14.6	2.39	6.05	8.92	9.9	19.34	13.37	20.05	16.38
ENSOANG00000001494	31.21	34.61	16.15	27.97	27.69	87.23	153.02	36.86	69.73	178.03	178.09	19.48	25.08	69.45	68.32	51.2	73.95	45.6
ENSOANG00000015731	0	0	0	0	0	0	0	8.93	5.01	0	0	1.04	1.44	0.96	0.66	0.21	0.32	0.15
ENSOANG00000006592	0	0	0.05	0.06	0	0	0	1.31	4.81	2.87	18.66	2.03	5.94	1.97	3.87	3.98	3.4	2.04
ENSOANG00000014939	71.26	42.45	323.56	27.82	29.96	133.34	316.38	13.35	112.74	120.39	104.09	307.04	49.17	101.36	73.94	55.71	53.19	531.99
ENSOANG00000009610	0	0	0	0	0	0	0.93	0	0	2.17	5.54	0.2	0	0	0	0	0	0
ENSOANG00000004538	8.67	3.48	18.18	2.42	3.58	2.21	8	3.85	6.5	10.65	4.26	22.1	16.78	19.11	6.36	4.88	3.1	11.07
Locus_7954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0.66	1.05
ENSOANG00000020025	3.01	1.48	4.16	1.87	0.85	0	0	0	0	0	0	0	0	0	0	0	0	0.33
Locus_33569	0	0	2.34	0.36	0.41	0	1.01	0	0.55	0	0	0	0	0.27	0	0.22	0.49	1.56
Locus_167552	0.51	0.38	0.8	0.29	1.3	0	0	0	0.44	2.48	2.38	0	0.23	0	1.6	2.08	1.56	1.87
ENSOANG00000003934	43.04	43.8	25.18	33.64	34.05	38.99	50.48	100.02	143.24	110.48	90.37	26.14	61.98	92.05	39.79	54.01	50.96	36.1
Locus_150033	0	0	0	0	0.21	0	0	0	0	0	0	0.11	0.3	0.14	1.04	0.56	1.51	0.97
ENSOANG00000007850	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	0	0
ENSOANG00000012349	33.84	29.15	3.24	27.96	40.23	47.13	43.91	93.19	100.32	69.31	56.34	5.52	45.78	65.36	58.59	58.37	88.13	16.7
ENSOANG00000010966	13.32	6.64	2.58	2.48	3.58	0.7	0.21	0.39	0.34	0.33	0.21	0.09	0.06	0.17	1.05	2.5	1.13	0.23
ENSOANG00000010594	20.63	28.21	14.54	9.66	19.3	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000000747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11
ENSOANG00000002609	25.56	16.84	34.93	16.95	17.91	12.48	20.1	10.93	19.78	71.1	37.17	27.15	27.84	36.25	10.58	12.69	8.65	26
ENSOANG00000011975	0.05	0	0.06	0.06	0	0	0	0.16	0.09	0.13	0	0.04	0.2	0.14	0.52	0.56	0.67	0.45
ENSOANG00000000411	1.99	2.24	13.36	1.97	4.01	13.94	28.54	10.31	18.58	26.37	14.49	57.43	24.89	21.72	18.67	15.19	14.83	75.76
ENSOANG00000015307	0.1	0.12	0.1	0.2	0.08	0.41	0.1	1.03	0.82	4.86	10.16	6.22	7.32	5.95	33.3	20.53	30.69	14.85
Locus_173404	0.39	0	0	0.44	0	0	0	0	0	0	0	0.77	0.71	2.91	0	0	0	0
ENSOANG00000005344	5.42	10.43	4.14	28.78	28.53	17.34	14.47	38.91	29.29	20.6	30.16	14.42	26.5	14.06	20.84	27.78	14.3	9.57
ENSOANG00000015479	37.85	35.41	22.15	59.9	51.04	85.6	25.39	25.9	11.88	8.43	6.82	13.23	9.57	8.3	15.97	14.43	18.06	9.14
Locus_88941	0.28	1.25	1.76	0	0.72	3.65	26.45	57.15	106.86	325.21	235.65	44.7	73.68	302.96	0	0	1.29	2.06
ENSOANG00000002052	0.13	0	0.13	0	0	0	0	0	0.22	0	0	30.41	7.57	13.32	3.97	2.49	2.91	7.04
ENSOANG00000003689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000006338	453.86	693.71	178.33	863.4	607.17	1536.03	1628.53	846.48	929.87	775.7	1472.65	64.65	121.86	173.14	2627.95	1192.31	4309.15	650.62
ENSOANG00000009923	24.87	23.17	105.6	34.78	19.07	20.07	28.96	7.51	15.81	17.57	11.02	162.07	22.05	38.29	59.14	58.44	119.95	434.75
ENSOANG00000010393	4.79	2.64	0.62	8.97	5.46	9.91	17.57	16.86	22.86	13.04	19.24	4.2	14.58	5.87	292.93	144.03	213.18	103.87
ENSOANG00000002836	0.42	1.45	0.58	0	0.18	0	0	0.41	0	0	0	0.47	0.64	1.87	0	0	0	0
ENSOANG00000013111	42.26	48.72	38.72	31.94	36.93	0.09	0	2.32	2.88	0.78	1.11	1.9	0.82	0.78	9.88	4.24	9.86	7.35
ENSOANG00000010771	3.65	4.34	6.21	0	0	0	0	0	0	0	0	0.13	0	0	0	0.14	0	0.05
ENSOANG00000008024	5.83	9.01	1.47	1.59	4.14	1.84	4	8.76	4.12	1.38	2.64	17.05	48.71	116.81	12	9.41	11.71	1.87
Locus_196262	0.26	1.16	0.82	3.52	4.32	1.36	0	1.54	2.24	0	0	1.22	2.4	2.62	5.74	4.79	14.81	6.51
Locus_98701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.09	4.23	6.82	16.19
ENSOANG00000021507	5.12	5.59	3.2	8.69	7.88	4.79	2.07	3.5	4.06	4.91	5.59	1.32	3.92	1.91	4.14	3.78	2.89	1.52
Locus_191889	0	0	0	0.2	0.23	1.88	1.7	0.53	0.31	0	1.68	1.32	1.49	0.9	0	0.24	0.55	0.7
ENSOANG00000022005	17.07	20.33	3.39	17.88	23	59.18	43.11	58.62	39.02	41.32	37.06	2.17	29.61	41.07	63.58	50.53	59.82	8.47
ENSOANG00000013254	61.66	45.95	5.79	51.06	46.21	106.94	54.52	94.46	36.84	91.77	51.32	15.55	46.78	100.04	35.78	35.46	28.58	9.66
Locus_170858	0	0	0	0	0	0	0	0	0	0	0	2.77	0.42	1.16	0	0	0	0
ENSOANG00000007836	11.54	14.07	13.6	21.6	15.42	64.6	70.14	45.58	55.12	98.3	126.87	35.18	21.82	18.23	24.93	28.49	32.33	38.09
ENSOANG00000006997	0.18	0.41	1.81	0.06	0.1	0.07	0.08	0.52	0.47	0.24	0.16	23.4	5.22	6.59	8.6	5.15	8.08	22.65
Locus_178217	0	0.7	0	0	0.61	0.62	0	0	0	0	0	0.48	0.22	0.6	0	0	0	0
ENSOANG00000003244	541.85	1064.46	211.22	717.24	852.4	3779.62	1934.37	2150.13	1235.56	1102.92	1591.58	280.76	952.25	1116.73	503.08	1057.09	1018	260.02
ENSOANG00000020331	46.85	450.95	880.96	0.16	0.65	0.75	0	0	0	0	0	0.53	0.33	0.67	0	0.05	0.11	0.25
ENSOANG00000020798	1.99	0.89	5.47	2.32	3.29	23.7	22.14	12.68	10.61	0.21	1.34	93.02	22.96	23.86	10.81	8.93	10.02	8.44
ENSOANG00000009657	2.85	3.94	0.54	0	0	0	0	1.27	0.29	0	0	0.17	0.32	0.07	0	0.06	0.13	0.13
Locus_70046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	5.4	13.17	58.59
ENSOANG00000006109	0	0.18	0.25	0	0	0.63	0.38	0.72	0.21	0.3	0	1.13	1.56	2.54	0	0.16	0	0.06
ENSOANG00000000913	0	0	0.11	0	0	0	0	0	0	0	0	17.47	2.4	1.52	16.85	9.15	9.02	78.13
ENSOANG00000022304	0	0	0	0	0	0	0	0	0.44	0	0	0	0	0	0	0	0	0
Locus_162194	0	0	0	0.39	0	0	0	0	0	0	0	0	2.24	0.29	1.09	0.47	0	0.34
ENSOANG00000003414	10.67	17.48	11.97	17.56	17.75	10.46	3.99	66.62	31.26	6.77	9.66	4.8	3.86	3.05	17.49	11.54	15.41	9.47
Locus_122507	0	0	0	0	0	0	0	0	0	0	0	2.78	1.28	1.45	0	0	0	0
ENSOANG00000003281	0	0	0	0	0	0	0	0	0	0	0	11	9.42	6.25	0	0.27	0	0.58
ENSOANG00000013945	0.2	0.22	1.25	0.17	0.13	1.17	1.72	2.21	2.82	3.52	1.39	34.27	29.38	16.67	0.16	0.37	0.53	1.39
ENSOANG00000013017	0.68	1.39	3.93	0.76	2.91	3.85	3.38	0.79	2.77	0.65	0.84	4.84	6.69	5.51	5.07	2.1	4.54	9.59
ENSOANG00000012022	10.29	8.37	3.68	4.96	8.54	10.56	10.53	9.9	12.41	16.75	14.82	2	7.8	8.12	2.77	8.63	5.95	3.79
ENSOANG00000005353	3.72	2.74	5.56	0.69	0.26	0	0.64	0	0	0	0	1.64	0.57	0.34	0.65	0.14	0.63	0.3
ENSOANG00000000864	5.5	3.16	1.25	5.4	7.3	29.47	9.21	17.7	9.83	9.41	31.92	1.24	12.77	5.02	15.92	8.33	5.93	14.92
ENSOANG00000011165	0.65	0.29	2.23	0.28	0.57	3.62	2.96	8.79	4.6	27.67	19.3	25.64	27.44	16.85	2.97	5.63	1.98	5.99
ENSOANG00000002003	6.72	0	3.18	0	0	0	0.26	0	0	0	0	16.74	16.53	13.28	1.43	1.37	1.01	0.93
Locus_49473	0	0	0	0	0	0	0	0	0	0	0	4.32	3.53	3.21	0	0	0	0.29
ENSOANG00000007231	2.86	0.23	1.78	0.39	0.2	0.58	0.4	1.4	1.46	0.31	0.2	4.61	3.06	1.9	0.4	0.28	0.34	0.39
ENSOANG00000008478	0.16	0.23	0.49	0.35	0	0.41	0	0	0	0	0	0.1	0	0.13	0	0	0	0.08
ENSOANG00000009514	27.56	29.28	71.43	37.68	65.93	56.05	124.63	40.17	85.64	38.54	62.14	38.52	28.43	37.04	143.15	71.5	228.66	206.57
ENSOANG00000008702	24.94	18.62	37.05	16.22	22.84	13.51	13.16	25.72	9.2	11.83	13.03	51.59	26.09	27.47	29.5	26.98	23.9	42.01
ENSOANG00000001067	5.21	5.88	13.15	6.46	5.89	2.67	2.49	7.31	7.05	10.12	10.6	30.03	12	7.89	26.72	15.04	18.34	25.27
ENSOANG00000009833	16.65	11.58	41.76	11.4	7.78	9.38	9.3	5.05	5.71	6.75	8.05	51.46	14.99	9.24	6.83	4.15	4.61	9.74
ENSOANG00000002429	176.24	111.77	83.81	111.62	114.97	40.93	69.3	59.64	79.11	89	73.4	98.89	172.66	230.25	108.15	111.17	135.1	96.73
ENSOANG00000008759	66.29	31.07	342.19	71.38	58.77	63.41	144.5	38.29	69.67	74.33	55.83	492.72	87.04	133.69	74.16	82.16	92.86	456.9
ENSOANG00000005834	7.64	20.61	35.26	0.44	0.55	0	0	0.32	0.24	0	0	0.71	1.41	1.31	0.34	0.24	0.11	0.23
Locus_101889	0	0	0	0	0	0	0	1.23	0	0	0	2.22	0.38	0.7	0	0	0	0
ENSOANG00000014273	78.92	97.22	87.49	99.22	89.29	98.02	108.11	95.97	81.89	84.42	110.46	64.83	46.9	70.6	218.37	159.51	250.91	192.52
ENSOANG00000010473	17.95	17.72	39.81	6.25	5.98	26.21	31.93	22.94	39.84	3.12	2.92	171.08	129.73	98.62	32.76	15.02	27.25	16.95
Locus_179412	8.88	4.36	4.86	3.31	3.44	2.55	6.93	3.62	1.26	3.58	1.53	1.31	8.81	2.26	6.17	28.48	3.01	54.28
ENSOANG00000002653	9.69	12.78	16.47	13.74	14.98	9.61	10.2	15.87	14.21	6.82	11.84	12.91	6.91	8.71	5.28	4.72	13.23	6.13
ENSOANG00000011414	12.34	16.41	4.87	13.2	17.02	12.43	18.42	17.63	14.53	14.8	15.2	3.11	10	21.25	23.22	17.26	22.49	5.68
ENSOANG00000021253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSOANG00000015129	4.76	5.69	8.29	5.83	6.71	5.81	2.53	5.01	2.6	1.3	3.06	33.64	14.9	11.13	18.26	17.35	19.05	27.02
ENSOANG00000015724	72.45	92.24	46.65	63.56	78.78	73.19	76.09	68.44	49.14	64.23	78.21	15.59	52.98	46.2	133.5	105.01	123.63	68.3
ENSOANG00000009674	0	0	0	0	0	0	0	0.35	0.2	0	0	0.68	4.18	2.04	10.29	4.45	7.92	8.71
Locus_159225	1.57	0.36	1.25	0.14	0.15	0	0	2.84	1.65	0.88	0.37	0.16	0.78	1.71	0	0.08	0	0
Locus_37449	0	0	0.07	0	0	0	0	0	0	0	0	0.7	0.18	0.55	22.33	8.53	18.56	11.25
ENSOANG00000021870	0	2.89	11.1	0.6	0.45	0	0	0	0	0	0	0	0	0	0	0	0.54	5.98
ENSOANG00000006060	50.12	20.51	104.86	27.16	24.1	171.79	225	127.76	89.68	70.67	53.53	519.03	419.52	207.15	38.01	47.4	26.05	54.38
ENSOANG00000014815	24.49	25.42	12.51	15.36	32.67	54.71	51.01	83.31	27.85	37.28	5.16	17.95	47.76	70.81	19.14	43.49	23.77	12.89
ENSOANG00000000801	21.15	36.19	2.7	28.4	36.89	75.32	27.44	55.86	37.73	42.92	58.86	3.88	22.5	41.39	28.99	33.95	41.93	4.98
blastnGorilla.Locus_149459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9
ENSOANG00000001213	77.44	56.47	89.76	88.15	90.3	178.53	118.63	91.73	58.73	79.78	60.14	58.58	54.03	48.63	34.71	46.43	74.53	68.6
ENSOANG00000013655	4.01	5.49	15.01	5.13	5.08	26.31	33.12	16.82	10.51	6.24	9.3	14.05	6.43	3.81	1.79	2.52	0.87	3.69
ENSOANG00000000897	1.73	1.55	1.09	9.23	9.72	17.12	11.38	6.47	6.22	1.16	0.89	1.84	1.05	0.88	0.6	1.62	0.29	0.51
Locus_76244	2.92	1.66	0.47	2.26	2.28	3.49	2.11	3.3	3.83	1.63	0.69	0.15	2.06	0	0.7	1.52	2.06	0.11
ENSOANG00000014595	0.89	1.3	10.25	0.33	0.19	0	0.46	0	0	0	0	54.27	4.19	13.86	128.24	99.17	256.57	1455.8
Locus_43643	0	0	0	0	0.43	0	0	0	0	0	0	0	0	0	1.07	0.92	4.69	1
Locus_53864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63	0.71	0.32	0.72
blastnMacaque.Locus_19683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_180870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87	1.12	4.23	4.85
ENSOANG00000003587	2.38	0.22	2	0	0.56	0	0	0	0	0.36	0	1.57	0.27	0.62	1.39	1.1	0.68	1.52
ENSOANG00000005388	9.75	10.16	28.25	10.09	11.06	4.91	15.42	12.44	13.98	11.95	12.33	33.01	17.25	11.13	45.11	27.06	57.19	112.39
Locus_85289	0	0	0	1.13	0.43	0	0	0.99	0	0	0	3.12	2.46	8.38	1.05	0	0	0.16
ENSOANG00000004973	6.13	4.66	25.5	6.33	4.29	3.87	5.05	4.49	4.57	8.36	10.04	51.55	17.05	8.89	16.87	8.82	12.34	37.19
ENSOANG00000003570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Locus_42022	0	0	0	0	0	0	0	0	0	0	0	0.07	0	0	2.08	1.35	1.86	2.69
Locus_186122	0	0	0	0	0.48	0	0	0	0	0	0	1.51	0.7	1.26	0	0.51	2.31	0.74
ENSOANG00000015836	6.97	9.59	13.09	30.47	25.58	12.53	9.49	8.4	4.94	4.62	3.58	15.07	11.99	9.91	8.35	7.86	8.17	9.57
Locus_152913	1.03	0.92	0.6	0.1	0.06	0.35	1.12	0.39	0.23	0.22	0.28	10.84	22.47	23.52	0.28	0.12	0.61	0.28
ENSOANG00000022240	1.06	1.88	2.64	0.95	0.81	21.43	38.5	22.45	15.22	8.23	57.82	14.22	36.4	20.32	5.98	10.91	12.64	12.29
ENSOANG00000009581	45.66	33.56	181.34	37.19	36.72	46.6	47.54	62.9	59.51	59.15	59.23	208.44	92	43.04	42.73	41.47	35.06	96.46
