Gene	Brain_Female1	Brain_Male1	Heart_Female1	Heart_Male1	Kidney_Female1	Kidney_Male1	Liver_Female1	Liver_Male1	Ovary_Female1	Ovary_Female2	Testis_Male1	Testis_Male2
ENSXETG00000002823	2.8	2.34	0.01	0.01	0.28	0.3	0.09	0.16	0	0	0.25	0.3
Locus_1068	0.73	0	0	0	0	0	0	0	0	0	61.23	35.55
ENSXETG00000033751	0.13	0	0.23	0	0.14	0	0	0	4.98	0	0.09	0
ENSXETG00000019670	10.85	10.53	10.34	8.96	10.27	7.72	9.31	7.98	15.92	46.38	17.79	17.71
ENSXETG00000001382	0.39	0.1	0	0	0	0	0	0	0.03	0.03	0	0.04
Locus_163087	0	0	0	0	2.3	3.98	0	0	0	0	0.16	0.14
ENSXETG00000025198	63.5	74.57	178.48	183.64	176.98	119.71	218.33	178.11	49.76	39.08	64.19	19.98
ENSXETG00000031902	0	0	0	0	0	0	0	0	0	0.06	0	0
ENSXETG00000016229	1.26	1.79	0	0	0	0	0	0	0.01	0	0.02	0.04
ENSXETG00000004297	61.39	63.62	48.14	73.04	1.05	4.39	0.86	1.71	0	0.07	0.36	2.24
ENSXETG00000006750	2.24	3.12	0	0	0	0	0	0	0	0	0	0.18
ENSXETG00000024963	43.09	39.29	170.5	217.4	100.93	104.99	96.57	101.65	16.9	28.98	49.97	57.89
ENSXETG00000031502	0.08	0.03	0.07	0	0	0	0	0	0	0	15.78	6.22
ENSXETG00000029991	2.88	1.59	12.98	13.51	12.28	14.04	11.06	13.09	0.01	0.1	2.31	4
ENSXETG00000019941	0.69	0.57	0.02	0.04	4.23	8.36	0.13	0.46	0.03	0.06	5.67	3.92
ENSXETG00000018709	0	0	0	0	11.2	7.15	7.67	6.02	0	0	0.07	0.23
ENSXETG00000032314	0.45	0.17	6.08	9.46	45.64	58.71	94.84	77.69	0.41	0.36	1.1	0.4
ENSXETG00000006020	6.82	4.16	13.73	12.4	3.13	4.91	1.51	3.26	0.16	0.2	1.59	1.58
ENSXETG00000030730	0	0	0	0	5.01	3.52	19.56	40.97	0	0	0.04	0.22
Locus_61262	0	0	0	0	0.27	0	0	0	1.23	2.35	0.28	0.84
ENSXETG00000024183	8.78	9.37	4.58	5.79	7.37	11.24	9.39	7.82	10.58	18.77	5.67	13.1
ENSXETG00000026931	0.03	0	1.4	2.13	3.7	4.32	1.93	3.69	1.98	7.23	0.65	0.58
Locus_111459	0.06	0.02	0	0	176.88	85.81	0	0	0.04	0.01	0.1	0.22
ENSXETG00000026193	0	0	0	0	0	0.04	0	0	0	0.02	0	0.13
ENSXETG00000022019	0	0.07	0.04	0.03	0	0.02	0	0	0.04	0.04	0.52	0.18
ENSXETG00000006829	0	0	0	0	0	0.02	0	0	0.01	0	0.06	0.39
ENSXETG00000016519	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000033947	0	0	0.34	0	0.32	0.73	0.24	0.7	0	0.09	0.13	0.23
ENSXETG00000013038	208.22	175.66	159.51	87.15	708.5	645.4	427.09	224.55	171.36	288.24	198.18	187.27
ENSXETG00000017530	709.1	497.56	2.33	6.7	0.72	1.16	0	0	0.02	0	0.52	0.53
ENSXETG00000014236	0.05	0	0	0	0	0	0	0	0	0	0.23	0.14
ENSXETG00000000481	7.17	5.59	6.44	4.01	7.26	5.47	7.92	5.2	24.78	20.98	10.72	6.86
ENSXETG00000003925	116.1	107.33	155.19	175.51	95.83	111.54	114.15	168.44	173.51	81.89	79.75	30.93
ENSXETG00000025702	0	0	0	0	0	0	0	0	0	0	0	0
Locus_112281	0	0	0	0	0	0	0	0	0	0	0.86	1.76
ENSXETG00000011743	6.38	4.99	0	0	0.04	0	0	0	0	0	0.02	0.02
ENSXETG00000007423	0.02	0.04	0.09	0	0.03	0.03	0	0	0.7	3.13	0.13	0.34
ENSXETG00000030584	1.28	1.45	0.08	0.08	0	0	0.11	0.4	0	0.02	0.06	0
ENSXETG00000031765	17.24	15.66	5.42	5.8	4.36	4.68	13.4	9.57	4.81	7.3	6.63	6.75
Locus_50806	3.3	0.94	1.42	1.03	2.73	1.33	7.14	6.05	0.07	0.07	2.01	1.36
ENSXETG00000025633	13.12	7.3	17.73	16.34	21.99	23.42	49.73	44.88	4.4	3.83	43.68	19.27
ENSXETG00000018463	0	0	0.12	0.35	0.15	0	0.16	0.12	0.07	0.26	0.05	0.16
Locus_139399	1.39	0.21	0.21	0.05	2.98	2.39	0	0.05	0	0.01	0.79	0.59
ENSXETG00000016278	11.5	14.75	7.51	7.9	9.78	9.61	6.64	8.42	9.73	12.34	11.53	12.63
ENSXETG00000022216	27.04	25.54	17.97	15.28	18.75	15.08	16.51	10.67	27.41	38.73	15.23	13.3
ENSXETG00000023115	31.94	39.28	0	0.13	0	0.49	0	0	0.53	4.26	0.68	0.96
ENSXETG00000017321	2.56	2.9	2.52	2.59	2.92	2.36	2	1.69	5.58	7.53	2.84	4.31
ENSXETG00000009634	12.6	15.98	7.64	5.1	3.62	4.47	3.36	2.78	21.18	9.11	1.77	1.97
ENSXETG00000032360	0.08	0	2.52	0.3	100.87	102.35	16.4	0.54	0.56	0.37	14.98	12.09
ENSXETG00000016788	15.03	17.24	9.18	9.21	9.52	8.03	8.39	12.17	21.46	17.14	24.76	12.7
ENSXETG00000033797	1.73	1.06	6.37	6.99	5.81	6.83	6.87	6.32	14.35	21.14	45.53	70.7
CUFF.92284	0	0.19	0	0	0.62	0.12	0.27	0.2	0	0.05	0.08	0
ENSXETG00000031133	4.98	3.23	1.11	0.68	0.17	0.56	0	0	0.02	0.05	17.89	7.84
ENSXETG00000030679	10.05	12.24	0.65	0.6	5.93	7.23	0	0.08	0.01	0	0.44	1.04
CUFF.152447	0	0	0	0	0	0	5.29	2.88	0	0	0	0
ENSXETG00000008063	4.98	3.78	16.07	18.12	15.7	12.02	21.58	8.27	8.75	8.59	6.11	3.33
ENSXETG00000030515	0	0	0.15	0	0	0	0.21	0	0	0	0.06	0.26
ENSXETG00000009705	10.9	9.61	24.13	21.9	46.78	39.12	20.57	11.44	34.34	17.24	11.41	7.29
ENSXETG00000009739	0.79	1.07	1.28	1.18	1.7	1.77	0.88	0.74	10.58	8.5	1.85	2.78
ENSXETG00000033578	0.06	0.63	0.12	0.12	0.07	0.36	0.32	0.24	0	0	0.23	0.32
ENSXETG00000009461	20.37	40.22	0.09	0.89	0.89	0.49	0.74	1.37	0	0.05	3.56	7.71
Locus_61613	0.28	0.32	1.57	2.21	2.35	1.66	3.06	5.31	0.04	0	1.68	1.15
ENSXETG00000031118	0	0	0	0	0	0	0	0	0	0	0	0
Locus_173671	0	0.16	0	0.32	1.39	2.72	0	0	0	0	3.49	2.28
Locus_152156	0.38	0.23	0	0	0	0	0	0	0.07	0.13	0.27	0.94
blastnChicken.Locus_77298	0.41	0	0.75	0.74	0	0	1.03	1.52	0	0	0.58	0
Locus_172872	0.11	0	0	0.81	0.51	3.1	0.28	11.03	0	0	9.62	1.45
Locus_128558	2.35	1.69	0	0	7.54	6.31	1.2	0.66	6.25	7.51	0.46	1.03
ENSXETG00000034243	3.76	1.98	3.19	5.89	15.81	21.87	21.38	15.08	12.33	10.28	9.85	3.77
ENSXETG00000005516	0.43	0.84	0.1	0	0.06	0.12	0	0	0	0	0.04	0.02
Locus_120117	0	0	1.45	0	0.36	0.35	0	0	0	0.08	0.22	0.49
ENSXETG00000024902	7.47	5.65	5.03	4.74	12.58	9.18	10.67	5.94	15.75	24.56	4.16	4.26
ENSXETG00000017653	2.73	3.05	0.26	0.35	0.05	0	0.37	0	0	0.82	3.84	1.55
ENSXETG00000000051	4.48	3.47	6.13	4.5	8.42	4.59	6.15	4.37	21.54	3.32	4.24	1.41
ENSXETG00000009509	3.31	0.94	13.39	3.68	11.01	6.51	53.85	38.31	0.21	0.15	6.59	4.33
ENSXETG00000009359	2.85	1.62	10.68	6.56	21.6	21.51	20.35	13.99	18.06	28.34	11.75	12.55
ENSXETG00000032949	0	0	0	0	0	0	0	0	0	0	0.09	0.15
ENSXETG00000006797	5.99	8.65	1.06	0.6	4.13	5.7	2.63	1.52	28.6	20.25	6.46	5.88
ENSXETG00000030478	21.79	17.62	62.9	44.59	24.61	22.2	28.4	34.55	67.41	39.89	23.28	8.36
ENSXETG00000031089	0.21	0.06	0.13	0	0.04	0.04	1.79	0.07	0	0	0.2	0.15
ENSXETG00000001819	3.87	3.39	8.3	5.54	5.15	4.51	8.33	3.86	5.43	13.49	12.52	21.78
Locus_88055	3.51	0.2	0	0	0.5	0	5.29	0	101.48	163.32	0	0.21
ENSXETG00000017385	9.43	6.73	85.48	134.95	37.39	43.21	54.56	53.96	3.34	2.94	32.68	20.54
Locus_65761	0.03	0	0.24	0.12	10.64	11.17	0.73	0.48	2.18	0.3	3.04	2.33
Locus_166324	0	0	0	0	0	0	0	0	0	0	1.51	0.29
ENSXETG00000008254	17.92	16.44	5.08	5.07	47.09	73.89	21.37	28.84	33.67	22.27	15.08	8.17
ENSXETG00000023376	2.79	2.24	12.81	17.14	2.96	2.89	5.57	6.27	13.57	37.09	8.13	21.08
Locus_144047	79.68	70.77	150.35	145.7	79.34	113.68	95.81	137	0.99	0.35	37.74	13.28
Locus_60496	0.73	1.31	0	0	0	0	0	0	0	0	0	0
ENSXETG00000014801	9.03	7.58	7.3	5.91	6.78	7.25	5.67	5.98	9.33	3.92	9.08	3.63
ENSXETG00000033040	5.02	3.45	7.78	6.81	6.46	4.71	5.52	5.56	24.85	38.27	15.14	17.97
ENSXETG00000031486	0	0	0	0	0	0	0	0	0	0	0	0.04
Locus_130423	0.7	0	0	0	0	0	0	0	0	0	1	1.41
ENSXETG00000033374	6.32	5.74	1.02	0.08	5.73	2.56	0.65	0	0	0.02	1.03	1.11
ENSXETG00000000596	92.52	92.64	39.48	19.46	1.74	1.05	1.93	2.03	0.01	0.04	10.47	10.75
Locus_132131	0	0	0	0	0.14	0	0	0	0	0.19	7.21	8.4
ENSXETG00000022273	0.29	0.37	0.02	0.09	1.28	5.61	0	0.17	43.56	43.78	35.44	18.06
ENSXETG00000012689	4.68	5.39	5.49	3.24	4.44	4.6	4.55	3.9	4.18	7	2.76	1.95
ENSXETG00000027524	31.79	24.29	79.7	81.77	52.81	33.71	89.23	56.77	67.06	65.74	32.88	14.16
ENSXETG00000002498	143.38	119.61	46.78	33.99	38.86	36.08	39.06	56.31	16.29	5.73	66.06	28.48
ENSXETG00000020308	2619.13	1541.51	10796.61	10053.47	6787.97	6945.62	8070.5	9036.68	491.6	556.63	2197.87	1492.16
ENSXETG00000033248	0	0	0	0	0	0	0	0	0	0	0.06	0
ENSXETG00000032490	0	0.13	0	0.27	0.09	0.33	41.12	43.08	0	0	0.16	0.23
ENSXETG00000034348	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000006279	5.86	6.93	4.79	2.02	4.61	2.7	5.32	3.29	7.68	3.01	2.87	3.23
Locus_136554	0.33	0.44	0	0	1.51	0	0	0.31	0	0	0	0
ENSXETG00000023140	23.74	28.04	8.79	12.67	8.62	9.45	7.74	11.2	9.85	13.66	3.24	4.99
ENSXETG00000006225	59.1	58.47	168.02	170.01	87.57	111.94	110.6	119.5	21.68	53.74	36.4	41.62
ENSXETG00000015822	1.53	0.43	10.79	3.64	6.8	6.64	0.53	0.69	0.14	0.14	62.99	43.62
ENSXETG00000004382	78.44	71.29	117.05	123.17	20.04	21.96	49.29	15.86	48.24	33.41	34.03	14.99
Locus_125143	0.14	0.08	0	0	0.67	0.45	0	0	0.02	0.02	2.29	9.78
ENSXETG00000030287	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000012201	1.8	1.18	10.89	12.04	8.27	7.76	6.7	6.7	12.47	21.83	4.37	7.13
ENSXETG00000027059	22.36	31.81	0	0	0	0.1	1.16	1.37	0.66	0.37	1.57	0.51
ENSXETG00000014820	12.85	12.27	2.21	2.22	5.31	7.3	4.94	4.2	6.83	1.75	5.37	4.44
ENSXETG00000021810	0	0	0	0	0	0	0	0	1.02	4.07	1.03	1.57
CUFF.51319	0.15	1.3	0.8	1.06	0.5	0.16	0	0.82	0	0	0.21	0
Locus_39220	0	0	0	0	0.06	0	0	0	0	0.03	9.12	11.98
ENSXETG00000030095	2.64	3.19	2.03	1.75	1.22	1.6	0.65	1.44	0.25	1.32	1.39	11.04
ENSXETG00000001633	10.87	14.14	3.38	5.17	4.03	4.98	2.77	3.44	7.04	4.89	10.04	8.1
ENSXETG00000033672	0	0	0.06	0	0	0.07	0.08	0.18	0	0	0.02	0
ENSXETG00000012032	0.55	0.35	0.73	0.07	2.48	0.22	0.7	0.52	270.99	338.62	59.97	58.08
ENSXETG00000023958	26.18	35.58	0.35	0.23	0.11	0.21	0	0.06	0	0	0	0.45
ENSXETG00000006909	2.68	1.88	4.29	3.42	3.17	2.68	1.52	1.77	10.01	6.44	2.18	1.36
ENSXETG00000013208	0	0.06	23.6	31.24	0.04	0.1	0	0	0	0	0.48	0.98
ENSXETG00000000654	28.85	27.41	35.12	29	26.45	20.82	36.27	23.44	24.51	13.87	21.76	5.87
Locus_14583	0	0	0	0	0	0	0	0	0	0	1.05	0.39
ENSXETG00000020555	5.19	5.91	14.73	10.24	14.65	8.7	14.83	10.31	66.36	14.76	13.77	6.23
ENSXETG00000029946	12.19	14.5	0.72	0.37	1.23	1.56	0.22	0.49	0.53	0.31	1.43	3.91
ENSXETG00000010530	21.96	9.03	62.35	19.6	35.08	27.31	318.7	131.72	0.17	1	0.42	2.73
ENSXETG00000007245	0.02	0	0	0	0.54	0.21	138.91	141.03	0	0	0.22	0.26
ENSXETG00000006553	197.77	189.07	572.88	693.14	520.95	472.92	224.67	305.36	71.62	10.62	113.85	33.89
ENSXETG00000031447	0.05	0.02	0	0	0.03	0.1	0.12	0.04	0	0	0.18	0.03
ENSXETG00000021470	51.81	56.2	354.21	621.76	127.12	173.46	70.47	94.52	27.54	66.69	91.37	181.17
ENSXETG00000010269	2.45	2.77	0.59	1.17	4.51	4.17	8.12	8.58	8.91	15.1	6.64	10.96
ENSXETG00000008976	97.11	90.78	713.01	765.67	263.78	266.97	128.63	136.08	65.14	270.27	82.98	164.35
ENSXETG00000030632	0.04	0	0.08	0	0.35	0.54	0.56	0.41	0.02	0.04	0	0.03
ENSXETG00000009120	1.48	1.09	9.71	5.79	8.73	10.3	21.41	44.3	39.73	34.57	17.67	6.95
ENSXETG00000018296	1.7	1.69	8.55	2.97	36.64	25.47	143.86	125.31	0.21	0.13	3.35	2.56
ENSXETG00000001997	62.58	57.19	82.32	95.9	61.72	57.48	66.4	82.85	84.71	140.61	65.37	79.33
ENSXETG00000001875	36.29	45.81	4.59	3.6	9	12.74	12.27	10.25	7.07	5	0.52	0.62
CUFF.7743	0	0.1	0	0.21	0	0	0	0	0	0	1.66	0.94
ENSXETG00000008129	3.34	1.14	0.57	0.44	20.01	12.99	1.3	1.69	3.29	2.92	2.71	2.79
ENSXETG00000015798	1.49	2.85	1.93	2.13	2.19	2	2.17	1.73	5.38	2.03	6.45	9.95
Locus_88745	0	0	0	0	0	0	0	0	0	0	9.74	2.15
CUFF.37031	2.44	3.68	7.8	12.2	48.58	26.06	93.16	69.39	40.5	55.27	0.83	0.56
ENSXETG00000032986	1.22	0.09	0.09	0	23.95	14.2	4.12	0	0.1	0.25	1.63	1.52
Locus_96386	0	0	0	0	0	0	0	0	0	0	1.74	0.98
ENSXETG00000004357	4.9	5.99	1.66	2.96	8.84	10.88	2.77	5.87	7.18	12.31	5.06	11.75
ENSXETG00000033933	0.12	0	1.72	0	1.27	0.65	15.4	2.73	0	0	0.04	0.07
Locus_162052	0.17	0	0	0	0	0	0.43	1.92	0	0	0	0.11
ENSXETG00000011222	238.77	215.07	189.13	231.5	203.83	200.37	85.34	103.15	19.38	27.97	51.9	45.23
ENSXETG00000019728	8.58	7.98	11.31	10.43	10.56	11.63	13.64	10.76	14.7	10.21	12.4	11.58
ENSXETG00000031202	0	0	0	0	0.21	0.14	62.42	69.5	0	0.08	0.35	0.66
Locus_69829	0.62	0	0.19	0	1.89	1.5	1284.62	2586.28	0	0.26	1.92	1.99
ENSXETG00000003141	0.03	0.19	1.06	2.06	0.21	3.3	24.76	44.88	0.15	0.34	0.07	0.59
ENSXETG00000016175	47.04	39.83	29.51	31.16	50.69	38.76	80.03	57.98	65.33	75.32	77.86	61.49
ENSXETG00000016810	37.35	29.99	46.79	55.53	40.32	35.83	47.71	46.36	18.5	11.17	36.38	13.4
Locus_78526	0	0	0	0	0	0	0	0	0	0	1.85	0.31
ENSXETG00000018719	1	0.51	2.89	2.11	1.52	1.96	2.86	7.12	3.39	0.75	1.28	1.24
Locus_158099	0.24	0	0	0	0	0	0	0	0	0	7.76	6.02
ENSXETG00000017809	14.57	12.54	4.87	2.59	13.85	15.94	15.81	13.26	19.65	34.33	4.72	7.8
ENSXETG00000001496	37.92	33.98	50.35	53.43	70.31	62.53	77.09	51.04	41.36	41.52	39.96	32.15
ENSXETG00000021701	0.17	0.09	1.26	0.32	0.98	0.55	6.64	1.51	7.55	9.19	44.5	20.69
ENSXETG00000005273	38.34	52.65	57.95	60.95	46.15	47.36	42.47	45.57	59.47	76.51	18.07	18.9
ENSXETG00000009660	0.16	0.14	0	0	0.06	0.18	1.36	2.41	0	0.03	0.58	2.74
ENSXETG00000033114	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000008682	10.55	5.85	44.09	37	45.78	31.68	107.14	79.58	3.31	11.37	15.17	52.09
Locus_159339	6.25	5.22	6.65	7.36	6.51	6.35	5.99	4.42	9.52	1.81	33.65	8.39
ENSXETG00000005639	6.68	6.8	5.28	5.5	6.01	4.96	2.06	3.22	0.57	0.69	3.45	2.5
ENSXETG00000011541	11.89	11.02	9.31	11.94	6	7.71	10.73	13.77	14.36	11.79	32.06	19.54
ENSXETG00000031569	44.05	39.58	47.88	43.21	27.9	24.64	41.48	29.42	61.92	54.08	77.46	52.23
ENSXETG00000023679	12.1	21.92	1.38	0.56	0.82	0.38	2.16	2.23	0	0	0.22	1.31
ENSXETG00000024664	28.51	32.34	34.85	24.05	38.6	42	100.52	60.01	26.54	45.06	18.65	23.51
ENSXETG00000031599	11.83	13.93	5.11	7.01	5.61	5.65	2.15	2.61	37.15	91.34	11.62	10.99
ENSXETG00000013302	0.09	0.2	0	0.08	0.05	0	0	0.08	0.02	0.07	1.78	1.77
ENSXETG00000031849	0.74	0.25	0.16	0.4	0.12	0.29	0.39	0.32	0.1	0.03	0.36	0.84
ENSXETG00000013600	88.28	101.66	53.94	51.73	65.9	51.99	65.42	53.14	27.25	40.94	50.89	42.75
ENSXETG00000009200	10.5	9.69	17.08	3.06	20.08	10.94	21.56	7.59	0.04	0.07	5.4	2.82
ENSXETG00000023641	321.55	344.11	0.09	1.17	0.23	0.17	0	0	0	0.02	0.21	0.03
ENSXETG00000006865	3.61	0.58	23.73	10.07	9.13	9.77	3.75	2.76	0.04	0.19	3.78	3.54
ENSXETG00000020670	72.64	48.39	103.68	124.93	164.62	228.79	242.93	318.34	122.32	81.15	72.4	35.43
ENSXETG00000033294	0.98	0.51	2	1.08	13.3	13.9	42.81	40.72	0.01	0.04	0.66	0.77
ENSXETG00000002171	4.35	4.18	19.68	24.88	2.06	3.02	1.64	1.91	3.1	7.88	4.78	9.08
ENSXETG00000005765	4.8	5.72	2.52	4.3	4.08	4.63	3.26	4.3	18.06	16.5	7.98	7.1
Locus_114660	0	0	0	0	0	0.21	0	0	0.05	0	0.34	4.11
ENSXETG00000002907	0	0	0	0	0	0	0	0	0.02	0.05	0.72	2.01
Locus_105926	0.3	0.18	0	0	0.79	1.21	0	0	0	0	4.67	0.92
ENSXETG00000012375	51.81	64.56	1.51	1.11	6.94	4.33	11.12	18.22	0.1	0.08	2.17	0.84
ENSXETG00000018065	3.26	2.72	0.04	0.45	2.26	2.2	0	0	0.61	1.88	0.63	2.06
ENSXETG00000004096	1.82	2.91	3.8	3.71	1.7	1.96	1.89	2.91	0.37	3.25	3.87	7.77
Locus_69250	1.33	1.19	1.09	0.27	0.85	0.66	1.13	1.66	0.31	0.85	0.9	3
ENSXETG00000016402	3.91	2.2	17.42	17.91	10.75	10.96	3.56	2.83	20.8	13.54	3.57	1.53
ENSXETG00000017353	22.53	22.13	36.1	40.5	53.18	38.81	64.23	49.55	48.98	81.2	13.01	11.47
ENSXETG00000025345	0.27	0	0	0	1.39	0.07	0	0.17	129.22	72.26	1.61	1.11
ENSXETG00000025411	18.8	16.29	1.27	0.57	6.7	10.91	0.87	1.42	0.5	1.05	7.41	4.61
ENSXETG00000030091	0.13	0.08	0.03	0.05	0.21	0.14	212.05	224.58	0	0	0.89	1.32
ENSXETG00000023071	9.7	11.7	5.53	9.46	11.4	16.01	12.54	17	1.55	0.88	4.84	4.54
ENSXETG00000008533	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000005332	31.45	25.85	23.9	24.2	18.48	20.78	17.71	16.84	10.32	6.04	27.78	12.67
ENSXETG00000019616	0.37	0.23	0.04	0	0.11	0.02	0	0	0.01	0.01	1.9	0.88
ENSXETG00000000667	25.76	24.45	12.13	10.77	6.44	9.35	10.11	11.27	2.4	2.95	6.32	4.63
ENSXETG00000004782	0.07	0.26	0.13	0.13	0.41	1.21	0.18	0.27	0	0	0.31	0.45
ENSXETG00000014445	2.88	1.25	17.92	6.08	9.36	5.32	39.68	24.14	0.05	0.12	14.27	3.74
ENSXETG00000031584	91.29	58.02	316	339.53	219.03	148.09	84	64.36	81.39	77.34	229.38	94.36
ENSXETG00000022578	9.36	9.35	11.81	10.41	7.76	6.14	9.97	9.04	2.51	5.56	8.83	9.02
ENSXETG00000003325	0	0	0	0	0	0	0	0	0	0	0	0
ENSXETG00000010241	246.23	227.15	608.99	832.51	524.67	841.85	1024.1	1524.11	143.74	38.05	228.01	42.85
ENSXETG00000027357	0.28	0.03	0.99	0.17	1.37	1.19	8.79	11.25	6.67	20.21	3.92	3.67
ENSXETG00000007316	22.28	31.43	81.57	163.17	120.44	74.87	6.69	4.54	0.83	0.82	3.91	2.64
ENSXETG00000021600	12.78	12.62	13.3	13.05	21.91	17.53	22.27	23.24	30.31	57.56	10	13.75
ENSXETG00000015815	180.62	144.45	972.34	937.76	611.05	657.21	702.85	892.79	38.19	216.35	239.96	977.13
ENSXETG00000000457	0.27	0.37	0.23	0.18	0.45	0.58	0.04	0.21	1.04	1.06	1.21	2.44
ENSXETG00000024468	2.53	0.84	95.85	2.78	48.16	35.2	46.65	34.39	0.07	0.29	5.85	6.04
ENSXETG00000026823	41.57	42.47	42	34.38	37.07	38.24	31.18	29.16	85.98	52.92	49.76	22.86
ENSXETG00000026707	0.34	0.14	4.34	2.22	4.87	2.84	1.45	4.06	0.02	0.04	0.03	0.02
ENSXETG00000034019	0.51	0.1	0.5	0.06	2.32	2.03	2.06	1.79	1.07	3.63	0.31	1.79
Locus_34336	0.41	0	0	0	0	0	0	0	0	0	24.51	1.89
ENSXETG00000022651	2	3.81	1.17	1.34	1.53	1.38	1.93	1.66	1.02	0.84	1.68	1.29
ENSXETG00000015587	46.13	41.63	52.73	74.51	24.48	24.97	34.8	23.55	0.11	0.74	5.64	3.66
ENSXETG00000003259	0.11	0.02	0.25	0.15	5.4	5.57	472.53	758.12	0	0	4.81	5.98
Locus_10630	0	0	0	0	0	0	0	0	0	0	1.57	2.9
ENSXETG00000014724	7.25	7.61	10.45	6.2	8.69	7.54	9.84	7.91	39.01	10.36	11.89	4.06
ENSXETG00000008295	0.65	1.19	0.18	0.27	0	0.03	0.18	0.05	0	0	0.02	0
ENSXETG00000032913	0	0	0	0	0	0	0	0	0	0	0	0.14
ENSXETG00000012812	0.03	0	0	0	5.36	3.05	2.47	7.19	0.07	0.04	0.54	1.65
ENSXETG00000004050	16.82	15.56	15.37	22	12.24	11.46	20.7	17.2	0.61	0.75	17.87	23.5
ENSXETG00000013699	0	0	0	0	0	0.51	5.5	3.2	0	0	0	0
ENSXETG00000034209	2.32	0.99	1.32	0.72	0.12	0.52	0	0	0.06	0.02	2.81	4.56
ENSXETG00000014668	12.88	15.64	11.13	11.02	12.04	12.9	9.89	9.29	25.11	11.1	30.5	21.25
ENSXETG00000025338	0	0.03	0	0	165.68	110.38	0	0	0	0	0.28	0.25
ENSXETG00000027345	0.1	0	0	0	0	0	0	0	0	0	0.7	0
ENSXETG00000009478	123.83	60.78	0.15	0.53	0.05	0.33	0	0	0	0.02	0.36	0.18
ENSXETG00000013130	95.38	84.32	20.75	8.28	40.76	60.95	27.3	31.6	98.39	18.67	20.7	8.25
ENSXETG00000023560	13.45	13.3	19.23	16.89	401.57	309.06	208.57	136.6	7.77	6.81	22.36	11.7
ENSXETG00000009630	2.94	2.86	0	0	0	0	0	0	0	0	0.18	0.28
ENSXETG00000031253	0	0	0	0	0	0	0	0	0	0	0.08	0.11
ENSXETG00000029972	0.17	0	0	0	0	0	0	0	0	0	0.06	0
ENSXETG00000006404	67.76	73.05	26.67	24.58	13.61	14.52	13.21	15.82	35.97	26.22	14.19	6.09
ENSXETG00000011369	0.51	0.18	4.74	2.07	2.36	1.95	13.33	5.88	0.03	0.05	1.29	1.41
ENSXETG00000027491	34.82	29.17	28.42	27.02	23.27	20.82	26.44	24.45	39.25	33.18	43.81	36.63
ENSXETG00000002421	50.71	38.61	0.25	0.05	14.66	10.57	2.89	0.86	21.48	3.67	159.08	28.91
ENSXETG00000016899	5.16	5.88	4.75	9.7	5.15	5.86	1.72	5.62	0.76	2.1	1.84	3.72
ENSXETG00000031234	43.28	36.79	22.95	22.55	37.08	49.7	21.4	25.74	0.06	0.25	57.64	43.75
ENSXETG00000018547	1.9	0.46	24.9	12.81	17.18	6.38	17.91	20.86	0.19	0.01	0	0.31
ENSXETG00000026807	0	0	1.23	0.24	0	0.2	5.42	3.25	0	0.04	0.03	0.47
ENSXETG00000031108	0	0	0	0	0	0	0	0	0	0	0	0.07
Locus_178584	0.44	1.5	1.6	1.06	1.83	1.3	3.5	1.36	0.22	3.81	2.49	15.86
ENSXETG00000004138	8.53	7.69	13.65	14.58	17.63	21.79	22.99	19.64	12.37	18.33	11.27	13.58
ENSXETG00000031601	0	0	0	0	0	0	0	0	0	0	0	0.21
ENSXETG00000004106	5.45	3.73	2.37	2.23	7.08	11.48	10.52	28.64	0.53	0.33	7.55	5.64
ENSXETG00000032224	0.41	0.04	2.76	0.42	1.56	0.36	11.42	4.34	0	0.07	0.07	0.08
ENSXETG00000026722	0.08	0	0	0	2.76	2.69	2065.75	2527.64	0.02	0.55	0.12	0.03
ENSXETG00000002996	10.32	10.46	8.97	10.53	14.73	10.4	13.03	12.35	35.19	34.97	15.5	10.04
ENSXETG00000020712	9.77	9.85	3.05	2.77	4.35	3.43	7.44	6.68	17.29	26.19	5.66	5.96
ENSXETG00000031207	19.56	19.61	10.29	8.73	8.04	7.92	4.94	4.87	17.76	17.01	124.74	142.75
ENSXETG00000018752	3.79	3.34	8.7	5.78	7.91	5.37	9.47	5.91	15.67	42.13	9.34	12.29
ENSXETG00000005142	8.93	7.75	1.34	0.52	1.11	1.28	3.77	4.16	0.02	0.02	1.29	1.44
ENSXETG00000008211	28.97	30.34	15.48	16.92	8.19	10.62	5.23	5.58	0.83	0.98	9.45	8.68
CUFF.59056	0	0.24	0.3	0.59	1.41	1.85	0.14	0.5	0	0	0.31	1.27
ENSXETG00000007851	4.33	2.02	14.28	16.16	4.6	7.37	0.96	0.99	0.05	0.05	2.34	4.19
ENSXETG00000015062	0	0.13	0	0	60.47	44.47	105.1	115.3	0	0	0.1	0.12
ENSXETG00000020888	6.92	3.7	23.46	14.87	20.4	12.01	45.69	21.18	30.38	30.58	33.24	39.01
ENSXETG00000005032	0	0	0	0	0	0	0	0	0.03	0.03	0.51	0.55
