Associated Gene Name	Ensembl Gene ID
THEM4	ENSG00000159445
MRPL51	ENSG00000111639
BBS9	ENSG00000122507
DPM3	ENSG00000179085
TUBB	ENSG00000235067
CDK12	ENSG00000167258
GPR88	ENSG00000181656
ST6GALNAC3	ENSG00000184005
TCL1A	ENSG00000100721
NPPB	ENSG00000120937
CYC1	ENSG00000179091
USP8	ENSG00000138592
COTL1	ENSG00000103187
ZCCHC9	ENSG00000131732
NTRK3	ENSG00000140538
KIAA0391	ENSG00000100890
EID1	ENSG00000255302
SLC38A1	ENSG00000111371
RUNDC3B	ENSG00000105784
ADAM23	ENSG00000114948
TOP3B	ENSG00000100038
MMRN1	ENSG00000138722
C19orf18	ENSG00000177025
C6orf25	ENSG00000224393
LSM2	ENSG00000204392
NFIA	ENSG00000162599
RNF121	ENSG00000137522
OR11A1	ENSG00000206472
ERP44	ENSG00000023318
DEFB108B	ENSG00000184276
SHC4	ENSG00000185634
HNRNPF	ENSG00000169813
TRIP11	ENSG00000100815
SLC9A3	ENSG00000281861
NELFB	ENSG00000188986
WEE1	ENSG00000166483
TNF	ENSG00000206439
ENPP4	ENSG00000001561
ACSBG1	ENSG00000103740
CCDC18	ENSG00000122483
RTBDN	ENSG00000132026
KCNC4	ENSG00000116396
PCDHA5	ENSG00000204965
SLX4IP	ENSG00000149346
C6orf25	ENSG00000206396
FGR	ENSG00000000938
CAV3	ENSG00000182533
NCR3	ENSG00000223833
KCNN4	ENSG00000104783
SLC35G6	ENSG00000259224
DARS2	ENSG00000117593
ZNF648	ENSG00000179930
TCAIM	ENSG00000179152
TMEM167B	ENSG00000215717
UBE2R2	ENSG00000107341
KIFC1	ENSG00000233450
TEX13B	ENSG00000170925
RHPN1	ENSG00000158106
PAPOLG	ENSG00000115421
OR2V1	ENSG00000185372
UCK2	ENSG00000143179
ZBTB4	ENSG00000174282
SDC2	ENSG00000169439
PPAPDC1A	ENSG00000203805
MTX3	ENSG00000177034
RERG	ENSG00000134533
DPM1	ENSG00000000419
SIGLEC8	ENSG00000105366
BRAF	ENSG00000157764
RTN4IP1	ENSG00000130347
MYH3	ENSG00000109063
PITPNM1	ENSG00000110697
CENPL	ENSG00000120334
DDX23	ENSG00000174243
MAU2	ENSG00000129933
GLT1D1	ENSG00000151948
PRRC2A	ENSG00000226618
RELL2	ENSG00000164620
EIF4G1	ENSG00000114867
MTRF1	ENSG00000120662
ZNRF2	ENSG00000180233
CBX5	ENSG00000094916
PGM1	ENSG00000079739
PNCK	ENSG00000130822
HK2	ENSG00000159399
COPS7B	ENSG00000144524
YLPM1	ENSG00000119596
STRN3	ENSG00000196792
DUSP8	ENSG00000278165
LYSMD2	ENSG00000140280
RNF19A	ENSG00000034677
JTB	ENSG00000143543
DCAF17	ENSG00000115827
NSUN5	ENSG00000130305
RDH16	ENSG00000139547
PGAM4	ENSG00000226784
ME1	ENSG00000065833
FBXO32	ENSG00000156804
NMS	ENSG00000204640
ENTHD1	ENSG00000176177
ZFP36L2	ENSG00000152518
ITGB2	ENSG00000160255
ATF7IP	ENSG00000171681
SPP1	ENSG00000118785
COX18	ENSG00000163626
DNAJB1	ENSG00000132002
TBC1D10B	ENSG00000169221
PPP1R10	ENSG00000206489
ZNF350	ENSG00000256683
S100A10	ENSG00000197747
CLASP2	ENSG00000163539
ZDHHC8	ENSG00000099904
RFX8	ENSG00000196460
INTS3	ENSG00000262826
FTMT	ENSG00000181867
MMGT1	ENSG00000169446
KLHL36	ENSG00000135686
LMCD1	ENSG00000071282
METTL21A	ENSG00000144401
MBOAT7	ENSG00000275118
HEMGN	ENSG00000136929
OTUD3	ENSG00000169914
CCSER2	ENSG00000107771
HMG20A	ENSG00000140382
STEAP4	ENSG00000127954
C2orf71	ENSG00000179270
MAP3K5	ENSG00000197442
CCBL2	ENSG00000137944
EMID1	ENSG00000186998
TMOD2	ENSG00000128872
SCFD2	ENSG00000184178
PCDHA1	ENSG00000204970
CMC2	ENSG00000103121
OR1D2	ENSG00000184166
CNN3	ENSG00000117519
ARC	ENSG00000198576
RBL2	ENSG00000103479
KRTAP3-3	ENSG00000212899
ZBTB22	ENSG00000237056
EGR3	ENSG00000179388
XDH	ENSG00000158125
ACTN4	ENSG00000130402
C1orf43	ENSG00000143612
MIEF1	ENSG00000100335
IL22	ENSG00000127318
DRP2	ENSG00000102385
JADE3	ENSG00000102221
RPL8	ENSG00000161016
FAM156B	ENSG00000179304
TMCO1	ENSG00000143183
DTWD2	ENSG00000169570
TRIM40	ENSG00000237046
NLGN3	ENSG00000196338
DDO	ENSG00000203797
C9orf50	ENSG00000179058
PRRC2A	ENSG00000231825
NUP98	ENSG00000110713
IGF2BP1	ENSG00000159217
ATR	ENSG00000175054
ANP32E	ENSG00000143401
NEO1	ENSG00000067141
PRRG4	ENSG00000135378
NDC80	ENSG00000080986
HLA-DQA2	ENSG00000237541
KIAA0232	ENSG00000170871
ZNF503	ENSG00000165655
TIPARP	ENSG00000163659
SPATA9	ENSG00000145757
SULT1E1	ENSG00000109193
TAL2	ENSG00000186051
RALB	ENSG00000144118
CNGA3	ENSG00000144191
LONP2	ENSG00000102910
RAVER1	ENSG00000161847
PLA2G15	ENSG00000103066
ATP2B1	ENSG00000070961
ABHD2	ENSG00000140526
HMGCLL1	ENSG00000146151
RAD17	ENSG00000276618
PDIA3	ENSG00000167004
SGTB	ENSG00000197860
SLAMF1	ENSG00000117090
ZBTB34	ENSG00000177125
INTS3	ENSG00000143624
CSNK1D	ENSG00000141551
MYO18A	ENSG00000196535
LBX1	ENSG00000138136
PANK2	ENSG00000125779
NACC2	ENSG00000148411
SUSD5	ENSG00000173705
FHL3	ENSG00000183386
BDKRB1	ENSG00000100739
TDRD7	ENSG00000196116
DNAJA3	ENSG00000103423
UBE2T	ENSG00000077152
SLC6A12	ENSG00000111181
GPR182	ENSG00000166856
CT47B1	ENSG00000236446
GYS2	ENSG00000111713
C5orf34	ENSG00000172244
ANXA2R	ENSG00000177721
MBOAT2	ENSG00000143797
LPA	ENSG00000198670
OR9Q1	ENSG00000186509
ZNF106	ENSG00000103994
CABS1	ENSG00000145309
OR9I1	ENSG00000172377
AGTR2	ENSG00000180772
ZNF212	ENSG00000170260
GALR3	ENSG00000128310
KAL1	ENSG00000011201
SH3RF3	ENSG00000172985
CSNK2B	ENSG00000230700
COQ10B	ENSG00000115520
GNRH2	ENSG00000125787
USP1	ENSG00000162607
REXO1	ENSG00000079313
ENTHD2	ENSG00000167302
TMEM41B	ENSG00000166471
MAK16	ENSG00000198042
SPATA19	ENSG00000166118
GPBP1	ENSG00000062194
NID2	ENSG00000087303
DAO	ENSG00000110887
ZNF805	ENSG00000204524
FAM69C	ENSG00000187773
HNRNPA1	ENSG00000135486
PIGS	ENSG00000087111
EIF4A1	ENSG00000161960
FAM89B	ENSG00000176973
TNFRSF18	ENSG00000186891
PITX3	ENSG00000107859
SLC29A4	ENSG00000164638
AADACL2	ENSG00000261846
MED20	ENSG00000124641
HMGA1	ENSG00000137309
BBOX1	ENSG00000129151
TBCEL	ENSG00000154114
CLCN3	ENSG00000109572
SPATA21	ENSG00000187144
TYMP	ENSG00000025708
IVNS1ABP	ENSG00000116679
EPHB2	ENSG00000133216
ERBB2	ENSG00000141736
GTF2IRD1	ENSG00000006704
OR6V1	ENSG00000225781
GP6	ENSG00000088053
KDM6A	ENSG00000147050
CHORDC1	ENSG00000110172
TBP	ENSG00000112592
ZNF471	ENSG00000196263
NOD1	ENSG00000106100
DMWD	ENSG00000185800
ZBED5	ENSG00000236287
KIF5B	ENSG00000170759
MOV10	ENSG00000155363
MPZL2	ENSG00000149573
SLC46A1	ENSG00000076351
BPIFB6	ENSG00000167104
CTRC	ENSG00000162438
POLR1C	ENSG00000171453
IAH1	ENSG00000134330
CA5B	ENSG00000169239
FAM219B	ENSG00000178761
OSBPL2	ENSG00000130703
RASGRP4	ENSG00000171777
C6orf136	ENSG00000204564
VSIG1	ENSG00000101842
ZDHHC5	ENSG00000156599
EFHB	ENSG00000163576
FUT10	ENSG00000172728
KCTD1	ENSG00000134504
EID2	ENSG00000176396
NUPL1	ENSG00000139496
EEPD1	ENSG00000122547
BARHL1	ENSG00000125492
OR52E2	ENSG00000176787
TRNT1	ENSG00000072756
POLE4	ENSG00000115350
RFESD	ENSG00000175449
DKKL1	ENSG00000104901
GMNC	ENSG00000205835
AP2B1	ENSG00000006125
SLFN14	ENSG00000236320
CHST1	ENSG00000175264
GRIA4	ENSG00000152578
LRRC61	ENSG00000127399
ICAM2	ENSG00000108622
ZNF236	ENSG00000130856
CEP85L	ENSG00000111860
FOXB2	ENSG00000204612
CCDC85B	ENSG00000175602
PGGT1B	ENSG00000164219
ADAMTSL1	ENSG00000178031
WDR5B	ENSG00000196981
IGFBP5	ENSG00000115461
MAPK8	ENSG00000107643
ZNF502	ENSG00000196653
FAM162A	ENSG00000114023
FRMD1	ENSG00000153303
PPRC1	ENSG00000148840
ESCO2	ENSG00000171320
RHOBTB2	ENSG00000008853
FZD5	ENSG00000163251
EMC10	ENSG00000161671
MSH3	ENSG00000113318
DFNB31	ENSG00000095397
ALX1	ENSG00000180318
ZNF221	ENSG00000159905
HRH1	ENSG00000196639
ELMO1	ENSG00000155849
GDF11	ENSG00000135414
CCL22	ENSG00000102962
CAT	ENSG00000121691
OR51I2	ENSG00000187918
PWP1	ENSG00000136045
VARS	ENSG00000227686
NETO2	ENSG00000171208
C19orf81	ENSG00000235034
GSR	ENSG00000104687
CHMP7	ENSG00000147457
PF4V1	ENSG00000109272
RBFOX2	ENSG00000277564
BEST4	ENSG00000142959
TEX11	ENSG00000120498
YBX1	ENSG00000065978
ORMDL2	ENSG00000123353
FZD9	ENSG00000188763
BDKRB2	ENSG00000168398
TNP1	ENSG00000118245
RNF150	ENSG00000170153
CD48	ENSG00000117091
UBQLNL	ENSG00000175518
MYL4	ENSG00000198336
RBM23	ENSG00000100461
SIK2	ENSG00000170145
NXPH4	ENSG00000182379
TRIM31	ENSG00000204616
SOCS5	ENSG00000171150
ENHO	ENSG00000168913
SRGAP1	ENSG00000196935
TRIM52	ENSG00000183718
CBL	ENSG00000110395
GCC1	ENSG00000179562
TRAF1	ENSG00000056558
SYT3	ENSG00000213023
TRIM2	ENSG00000109654
ID2	ENSG00000115738
SLC52A3	ENSG00000101276
DDAH2	ENSG00000228128
C10orf128	ENSG00000204161
OR2J2	ENSG00000204700
LPAR5	ENSG00000184574
LINGO1	ENSG00000169783
DENND1B	ENSG00000213047
ZNF444	ENSG00000167685
DNAJC19	ENSG00000205981
OR2H2	ENSG00000206512
ZNF131	ENSG00000172262
UNC5B	ENSG00000107731
PHF10	ENSG00000130024
ANKRD62	ENSG00000181626
HIGD2B	ENSG00000175202
HSPA5	ENSG00000044574
MUC5B	ENSG00000117983
ISG20L2	ENSG00000143319
GPR68	ENSG00000119714
LMBRD2	ENSG00000164187
KIAA1407	ENSG00000163617
CCDC151	ENSG00000198003
TAGLN3	ENSG00000144834
MAD2L2	ENSG00000116670
DCBLD1	ENSG00000164465
SRP9	ENSG00000143742
CES1	ENSG00000198848
THAP3	ENSG00000041988
MRPL9	ENSG00000143436
CASP14	ENSG00000105141
SEC23IP	ENSG00000107651
CRISPLD1	ENSG00000121005
SLC26A6	ENSG00000225697
UGT2A3	ENSG00000278216
ARF5	ENSG00000004059
DLG5	ENSG00000151208
KXD1	ENSG00000105700
SLC28A1	ENSG00000156222
ACAA2	ENSG00000167315
IDUA	ENSG00000127415
SH3PXD2B	ENSG00000174705
ACSL5	ENSG00000197142
ADCYAP1R1	ENSG00000078549
KLLN	ENSG00000227268
RTCA	ENSG00000137996
FOSL1	ENSG00000175592
PLEKHM3	ENSG00000178385
CREB3L4	ENSG00000143578
RNF170	ENSG00000120925
RRNAD1	ENSG00000143303
CHST15	ENSG00000182022
PTEN	ENSG00000171862
ZXDC	ENSG00000070476
PVRL4	ENSG00000143217
GABPB1	ENSG00000104064
FAM208B	ENSG00000108021
SNX13	ENSG00000071189
TSPAN33	ENSG00000158457
OR10D3	ENSG00000197309
AQP4	ENSG00000171885
COMMD4	ENSG00000140365
SPANXB2	ENSG00000227234
PCDHA6	ENSG00000081842
ROPN1B	ENSG00000114547
TCL1B	ENSG00000213231
CPEB2	ENSG00000137449
PTPN14	ENSG00000152104
CYP26B1	ENSG00000003137
DEFB121	ENSG00000204548
UEVLD	ENSG00000151116
GAL	ENSG00000069482
KRI1	ENSG00000129347
NPAS1	ENSG00000130751
CD37	ENSG00000104894
TMEFF2	ENSG00000144339
SLC6A11	ENSG00000132164
ARMC6	ENSG00000105676
SERPINA10	ENSG00000140093
KCNK17	ENSG00000124780
TTC23	ENSG00000103852
CFAP45	ENSG00000213085
MCCC1	ENSG00000078070
FGF18	ENSG00000156427
BAIAP2L2	ENSG00000128298
AGPAT9	ENSG00000138678
CSF2RB	ENSG00000100368
AFTPH	ENSG00000119844
GPR33	ENSG00000214943
ZNF609	ENSG00000180357
TRIM26	ENSG00000137313
LIN52	ENSG00000205659
DMPK	ENSG00000104936
LRRC45	ENSG00000169683
SLC2A6	ENSG00000160326
TRIML2	ENSG00000179046
SIRT5	ENSG00000124523
SLC19A2	ENSG00000117479
FAM174B	ENSG00000185442
TBCE	ENSG00000116957
EMP3	ENSG00000142227
MFSD7	ENSG00000169026
ATPAF2	ENSG00000171953
BNIP3	ENSG00000176171
CHST9	ENSG00000154080
CADM1	ENSG00000182985
OSTN	ENSG00000188729
PGAP1	ENSG00000197121
DBNDD1	ENSG00000003249
YES1	ENSG00000176105
ID3	ENSG00000117318
ABLIM2	ENSG00000163995
METTL8	ENSG00000123600
MCM3	ENSG00000112118
LAMP1	ENSG00000185896
NFXL1	ENSG00000170448
OTOP1	ENSG00000163982
ARHGAP10	ENSG00000071205
DDB1	ENSG00000167986
PXK	ENSG00000168297
TBC1D16	ENSG00000167291
OCLN	ENSG00000273814
ATP13A1	ENSG00000105726
CYB5A	ENSG00000166347
APOLD1	ENSG00000178878
F5	ENSG00000198734
SKAP2	ENSG00000005020
MRRF	ENSG00000148187
HMMR	ENSG00000072571
KRR1	ENSG00000111615
NUP155	ENSG00000113569
HEPACAM	ENSG00000165478
GABRR2	ENSG00000111886
TCF19	ENSG00000224472
DKK3	ENSG00000050165
RHOF	ENSG00000139725
HEPN1	ENSG00000221932
AKT1	ENSG00000142208
ZNF460	ENSG00000197714
LTA4H	ENSG00000111144
FAM210A	ENSG00000177150
MTFR1	ENSG00000066855
SLC17A4	ENSG00000146039
HLA-DQB2	ENSG00000230675
GALNT7	ENSG00000109586
PAFAH1B2	ENSG00000168092
RCN3	ENSG00000142552
LRRC24	ENSG00000254402
CIAPIN1	ENSG00000005194
NCBP1	ENSG00000136937
PLP2	ENSG00000102007
GIGYF1	ENSG00000146830
TSPYL4	ENSG00000187189
CWF19L2	ENSG00000152404
KLHDC9	ENSG00000162755
ZFY	ENSG00000067646
DYTN	ENSG00000232125
MSRB3	ENSG00000174099
ZNF652	ENSG00000198740
NEDD1	ENSG00000139350
RPP21	ENSG00000241779
C6orf120	ENSG00000185127
NCKAP1L	ENSG00000123338
RAB25	ENSG00000132698
MARVELD3	ENSG00000140832
CLPSL1	ENSG00000204140
CCDC114	ENSG00000105479
SYT1	ENSG00000067715
PSMB5	ENSG00000100804
BCKDHB	ENSG00000083123
HOXA11	ENSG00000005073
CENPF	ENSG00000117724
MPLKIP	ENSG00000168303
DRAXIN	ENSG00000162490
BMS1	ENSG00000165733
KIAA0391	ENSG00000258790
KRT23	ENSG00000263309
USP49	ENSG00000164663
EFNA3	ENSG00000143590
SERINC4	ENSG00000184716
MLLT1	ENSG00000130382
OR5V1	ENSG00000112461
ANO4	ENSG00000262139
P2RX1	ENSG00000108405
MRPL21	ENSG00000197345
MMD	ENSG00000108960
EFNA4	ENSG00000243364
SH3GL3	ENSG00000140600
GRM4	ENSG00000124493
ODF3L2	ENSG00000181781
POR	ENSG00000127948
KCNK12	ENSG00000184261
BSPRY	ENSG00000119411
RGS11	ENSG00000076344
MAP3K7CL	ENSG00000156265
PLCL1	ENSG00000115896
ASB6	ENSG00000148331
AGGF1	ENSG00000164252
CD44	ENSG00000026508
LRP2BP	ENSG00000109771
PSMB9	ENSG00000243594
IL2	ENSG00000109471
PHLPP2	ENSG00000040199
RNF214	ENSG00000167257
CDH13	ENSG00000140945
ATE1	ENSG00000107669
SECISBP2	ENSG00000187742
ALDH18A1	ENSG00000059573
MEX3A	ENSG00000254726
RPP21	ENSG00000243009
PRAMEF12	ENSG00000116726
NCDN	ENSG00000020129
APOH	ENSG00000091583
GALNT12	ENSG00000119514
ADAMTS8	ENSG00000134917
TMEM259	ENSG00000182087
ENPP5	ENSG00000112796
RAB21	ENSG00000080371
TRIM40	ENSG00000236399
FAF2	ENSG00000113194
TMEM199	ENSG00000244045
CX3CL1	ENSG00000006210
FAM101B	ENSG00000183688
DDAH2	ENSG00000226634
PIK3CG	ENSG00000105851
MICAL2	ENSG00000133816
CCDC53	ENSG00000120860
NTMT1	ENSG00000148335
SGMS2	ENSG00000164023
KRT33B	ENSG00000263012
MRPL47	ENSG00000136522
LMO7DN	ENSG00000178734
NT5C3B	ENSG00000141698
SUMF2	ENSG00000129103
SLC15A2	ENSG00000163406
PRRT1	ENSG00000227122
PRIM1	ENSG00000198056
C6orf10	ENSG00000234280
ZDHHC23	ENSG00000184307
C1QTNF9	ENSG00000240654
C1QTNF9B	ENSG00000205863
PLD6	ENSG00000179598
HELLS	ENSG00000119969
TECPR1	ENSG00000205356
PARP6	ENSG00000137817
TK1	ENSG00000167900
PCNP	ENSG00000081154
LYZL1	ENSG00000120563
ITGB3BP	ENSG00000142856
GTPBP4	ENSG00000107937
LPCAT4	ENSG00000176454
SGCD	ENSG00000170624
RHOT2	ENSG00000140983
ZNF268	ENSG00000090612
GHSR	ENSG00000121853
OR5F1	ENSG00000149133
KIAA1551	ENSG00000174718
NDUFS8	ENSG00000110717
TCF4	ENSG00000196628
TXLNB	ENSG00000164440
TMEM120B	ENSG00000188735
TRAF4	ENSG00000076604
ATF6	ENSG00000118217
MICAL3	ENSG00000243156
RASSF6	ENSG00000169435
ZNF804A	ENSG00000170396
TSPAN8	ENSG00000127324
SIAH3	ENSG00000215475
MAPK15	ENSG00000181085
SPATA13	ENSG00000228741
AP5S1	ENSG00000125843
MIOX	ENSG00000100253
CREB3L3	ENSG00000060566
HECA	ENSG00000112406
ZRANB3	ENSG00000121988
NTSR2	ENSG00000169006
KLHL3	ENSG00000146021
SDPR	ENSG00000168497
PRR29	ENSG00000224383
CLIP2	ENSG00000106665
CCHCR1	ENSG00000223533
HINFP	ENSG00000172273
CDH11	ENSG00000140937
KLF11	ENSG00000172059
ZNF563	ENSG00000188868
ENG	ENSG00000106991
ARCN1	ENSG00000095139
PLSCR2	ENSG00000163746
CWC22	ENSG00000163510
SPRED3	ENSG00000188766
C9	ENSG00000113600
KIR2DL4	ENSG00000189013
MS4A7	ENSG00000166927
OR2H1	ENSG00000229408
PROK1	ENSG00000143125
TNFSF10	ENSG00000121858
NKD1	ENSG00000140807
TUBGCP6	ENSG00000128159
MRI1	ENSG00000037757
FAM178B	ENSG00000168754
NPHS2	ENSG00000116218
MRPL49	ENSG00000149792
TGM4	ENSG00000163810
ZNF674	ENSG00000251192
CMTM2	ENSG00000140932
OR2V2	ENSG00000182613
HMGCS2	ENSG00000134240
LIPT2	ENSG00000175536
BARX1	ENSG00000131668
RAPGEFL1	ENSG00000108352
OTUD5	ENSG00000068308
NPAT	ENSG00000149308
SMG5	ENSG00000198952
PICALM	ENSG00000073921
SELP	ENSG00000174175
DDX11	ENSG00000013573
ZNF208	ENSG00000160321
EPHX4	ENSG00000172031
ZP2	ENSG00000103310
KLK10	ENSG00000129451
MFSD2B	ENSG00000205639
GUCA2A	ENSG00000197273
IFI35	ENSG00000068079
SPATA4	ENSG00000150628
SHISA6	ENSG00000188803
EPYC	ENSG00000083782
AATK	ENSG00000181409
IQGAP1	ENSG00000140575
C5AR2	ENSG00000134830
NAT9	ENSG00000109065
ZNF317	ENSG00000130803
OLFML2B	ENSG00000162745
PRSS27	ENSG00000172382
ALDH2	ENSG00000111275
KERA	ENSG00000139330
GPR114	ENSG00000159618
AGPAT1	ENSG00000226467
ZNF77	ENSG00000175691
BDH1	ENSG00000161267
OXTR	ENSG00000180914
SUMO1	ENSG00000116030
CARD10	ENSG00000100065
ERI1	ENSG00000104626
SLC22A8	ENSG00000149452
ZNF180	ENSG00000167384
PDE9A	ENSG00000160191
CNOT4	ENSG00000080802
GAPDHS	ENSG00000105679
NUMB	ENSG00000133961
TSNARE1	ENSG00000171045
DAAM2	ENSG00000146122
SARM1	ENSG00000004139
HSPA1L	ENSG00000226704
ANKS3	ENSG00000168096
TRPM8	ENSG00000144481
HORMAD1	ENSG00000143452
PFN1	ENSG00000108518
AWAT2	ENSG00000147160
HIST2H2AC	ENSG00000184260
EMCN	ENSG00000164035
GTF2F1	ENSG00000125651
VTI1A	ENSG00000151532
PHACTR4	ENSG00000204138
ROCK1	ENSG00000067900
SLC25A24	ENSG00000085491
CEP85	ENSG00000130695
C2orf61	ENSG00000239605
B3GALNT2	ENSG00000162885
MSTO1	ENSG00000125459
MINK1	ENSG00000141503
SRCAP	ENSG00000080603
MYLK4	ENSG00000145949
MOG	ENSG00000236561
BVES	ENSG00000112276
FCHSD1	ENSG00000197948
KCNJ2	ENSG00000123700
FNTA	ENSG00000168522
QTRTD1	ENSG00000151576
EIF2AK4	ENSG00000128829
HKR1	ENSG00000181666
CDV3	ENSG00000091527
TTC36	ENSG00000172425
EIF3E	ENSG00000104408
DLG4	ENSG00000132535
PPFIA2	ENSG00000139220
PIK3R4	ENSG00000196455
TRIM7	ENSG00000146054
PTGDR	ENSG00000168229
C6orf58	ENSG00000184530
FAM117B	ENSG00000138439
ADAMTS10	ENSG00000142303
POLD3	ENSG00000077514
AGPAT1	ENSG00000235758
PID1	ENSG00000153823
AKR1C3	ENSG00000196139
GHRH	ENSG00000118702
EFS	ENSG00000100842
STK39	ENSG00000198648
SYCE3	ENSG00000217442
RNMT	ENSG00000101654
NWD2	ENSG00000174145
RGN	ENSG00000130988
RPS4Y1	ENSG00000129824
DEFB129	ENSG00000125903
HDAC2	ENSG00000196591
TBC1D28	ENSG00000189375
CCDC154	ENSG00000197599
TCF7	ENSG00000081059
LILRB5	ENSG00000277414
POLR2J2	ENSG00000228049
CD4	ENSG00000010610
ZNF175	ENSG00000105497
GFM1	ENSG00000168827
GCM2	ENSG00000124827
HNRNPC	ENSG00000092199
PSMB2	ENSG00000126067
OAZ3	ENSG00000143450
CHRNE	ENSG00000108556
RAB27B	ENSG00000041353
P2RY6	ENSG00000171631
CYP2U1	ENSG00000155016
DSTN	ENSG00000125868
PSCA	ENSG00000167653
DBI	ENSG00000155368
PPP1R11	ENSG00000236560
LPL	ENSG00000175445
FUOM	ENSG00000148803
KDM4B	ENSG00000127663
COQ3	ENSG00000132423
COPS5	ENSG00000121022
UVRAG	ENSG00000198382
ASB18	ENSG00000182177
DTWD1	ENSG00000104047
VPS39	ENSG00000166887
APAF1	ENSG00000120868
PFDN6	ENSG00000206283
GBX2	ENSG00000168505
SYNJ1	ENSG00000159082
USP43	ENSG00000154914
KCNG4	ENSG00000168418
TRIP4	ENSG00000103671
AS3MT	ENSG00000214435
MAPKAPK2	ENSG00000162889
LRRC14	ENSG00000160959
ASXL1	ENSG00000171456
ENPP1	ENSG00000197594
CYHR1	ENSG00000187954
KIR2DL4	ENSG00000276044
MRPL19	ENSG00000115364
ETNPPL	ENSG00000164089
SYCP2L	ENSG00000153157
UBD	ENSG00000228913
LPAR2	ENSG00000064547
SRI	ENSG00000075142
VSIG10L	ENSG00000186806
ZWILCH	ENSG00000174442
ZBTB37	ENSG00000185278
BCL3	ENSG00000069399
VAV3	ENSG00000134215
STK38L	ENSG00000211455
TNC	ENSG00000041982
GOSR1	ENSG00000108587
C11orf1	ENSG00000137720
VSIG8	ENSG00000243284
COIL	ENSG00000121058
CLHC1	ENSG00000162994
DR1	ENSG00000117505
NXNL2	ENSG00000130045
CSF2RA	ENSG00000198223
LDHB	ENSG00000111716
DNER	ENSG00000187957
SDCCAG8	ENSG00000054282
EFNA1	ENSG00000169242
RAP1GAP2	ENSG00000132359
TBC1D19	ENSG00000109680
TRPA1	ENSG00000104321
TMEM63A	ENSG00000196187
TAP1	ENSG00000206297
SLC7A2	ENSG00000003989
PRKRA	ENSG00000180228
ALAS1	ENSG00000023330
LTB	ENSG00000204487
LIMD1	ENSG00000144791
SCARNA2	ENSG00000270066
YPEL2	ENSG00000175155
RWDD1	ENSG00000111832
ATXN2L	ENSG00000168488
JPH4	ENSG00000092051
ANKRD44	ENSG00000065413
FAM78B	ENSG00000188859
UBE3C	ENSG00000009335
ISM2	ENSG00000100593
DUOX1	ENSG00000137857
DTHD1	ENSG00000197057
SYVN1	ENSG00000162298
FDXACB1	ENSG00000255561
ZHX2	ENSG00000178764
LGR5	ENSG00000139292
SDR16C5	ENSG00000170786
RNF183	ENSG00000165188
ABCD2	ENSG00000173208
LRRN4	ENSG00000125872
PTGIR	ENSG00000160013
SLC5A12	ENSG00000148942
MS4A6E	ENSG00000166926
GLIPR1	ENSG00000139278
KCNA1	ENSG00000111262
SLC35G5	ENSG00000177710
IBTK	ENSG00000005700
SCGN	ENSG00000079689
ADAMTS15	ENSG00000166106
FRS3	ENSG00000137218
KIF5C	ENSG00000276734
LCE6A	ENSG00000235942
TMEM30A	ENSG00000112697
ACBD5	ENSG00000107897
SMCP	ENSG00000163206
CPA4	ENSG00000128510
PRNP	ENSG00000171867
SFXN3	ENSG00000107819
TUBB8	ENSG00000261456
CES4A	ENSG00000172824
MTHFD1L	ENSG00000120254
TUBB4A	ENSG00000104833
FBXO8	ENSG00000164117
HORMAD2	ENSG00000176635
AGBL5	ENSG00000084693
SLAMF8	ENSG00000158714
FASTKD2	ENSG00000118246
CD163L1	ENSG00000177675
FFAR2	ENSG00000126262
AGPAT1	ENSG00000236873
LRRC23	ENSG00000010626
T	ENSG00000164458
ZNF311	ENSG00000169260
P2RY8	ENSG00000182162
CC2D1B	ENSG00000154222
OR5T1	ENSG00000262784
SAMD12	ENSG00000177570
DOCK11	ENSG00000147251
AKT3	ENSG00000117020
OR8H1	ENSG00000262611
KLHL11	ENSG00000178502
VRK2	ENSG00000028116
FAHD2B	ENSG00000144199
SCAF1	ENSG00000126461
ANK1	ENSG00000029534
QSOX2	ENSG00000165661
OR1D5	ENSG00000262628
INA	ENSG00000148798
ALK	ENSG00000171094
ENO3	ENSG00000108515
C1orf111	ENSG00000171722
C11orf44	ENSG00000175728
NCR1	ENSG00000275156
APBB2	ENSG00000163697
GPR101	ENSG00000165370
FDPS	ENSG00000160752
TMC3	ENSG00000188869
PALMD	ENSG00000099260
TMEM257	ENSG00000221870
ZSCAN5B	ENSG00000197213
PHLDA2	ENSG00000181649
ACTR1B	ENSG00000115073
SH2D7	ENSG00000183476
DAXX	ENSG00000229396
C10orf120	ENSG00000183559
EBI3	ENSG00000105246
SNX25	ENSG00000109762
CDC37L1	ENSG00000106993
NKX2-2	ENSG00000125820
CEP131	ENSG00000141577
DEPDC7	ENSG00000121690
RALYL	ENSG00000184672
RAB10	ENSG00000084733
BCAS2	ENSG00000116752
ZNF778	ENSG00000170100
ENPEP	ENSG00000138792
RXRB	ENSG00000227322
C21orf58	ENSG00000160298
MYCT1	ENSG00000120279
ST3GAL3	ENSG00000126091
GSTT2B	ENSG00000133433
PNLDC1	ENSG00000146453
KRTAP29-1	ENSG00000262542
TYW3	ENSG00000162623
PLIN5	ENSG00000214456
TNRC18	ENSG00000182095
DDX4	ENSG00000152670
KCNK2	ENSG00000082482
