	Relative_Expression_Difference_Hum_Chimp(RPKM)	Relative_Expression_Difference_Hum_Rhesus_Monkey(RPKM)	Relative_Expression_Difference_Chimp_Rhesus_Monkey(RPKM)
NOTCH1	-0.8447218766320552	-0.5883579340559557	0.2563639425760995
CACNA1B	-0.23533511503846527	-0.007356134036141548	0.22797898100232372
NACC2	-0.5342219495142058	-1.3600290027797668	-0.8258070532655611
PROSER2	0.38813811694923195	0.0406136305090512	-0.34752448644018075
USP6NL	-0.45065948635825537	-0.552294065725035	-0.10163457936677966
COMMD3	0.3371564645444588	0.32094400359703656	-0.016212460947422236
MSRB2	0.4784220508630729	0.8944484466301191	0.41602639576704625
PDSS1	-0.34049521955258744	-0.13220474084758327	0.20829047870500417
FAM171A1	-0.21518072703458957	-0.4348868392536086	-0.21970611221901903
FAM188A	-0.1730579471972079	0.046600390461102426	0.21965833765831033
SLC39A12	-1.4907386820854278	-0.9232212790164475	0.5675174030689805
TMEM236	0.0	-3.0	-3.0
RSU1	0.006685977937567644	0.4410563513351119	0.43437037339754425
ST8SIA6	1.114700422387025	1.3583706179807253	0.2436701955937003
PARD3	-0.8888040654991068	-0.5125307396492883	0.37627332584981854
ZEB1	-0.3526300197935821	-0.11934201949349477	0.23328800030008734
FAM13C	-0.6005375563159494	-0.27301280330625743	0.32752475300969197
NRBF2	-0.2638092704782954	0.061369775001602456	0.32517904547989784
A1CF	0.37947394165992687	1.6897369708299634	1.3102630291700366
CDHR1	0.3416465085026956	1.0020691722025377	0.660422663699842
LRIT1	0.0	-3.0	-3.0
RGR	0.04420572660661781	-0.6299700138400068	-0.6741757404466246
POLR3A	-0.24546989088276427	-0.13995880511284764	0.10551108576991663
HERC4	-0.44016186679695446	-0.3916531895373392	0.048508677259615274
C10orf11	1.070693124685162	0.8110388974512122	-0.25965422723395004
CAMK2G	-0.11632519331107871	-1.0122977113668705	-0.8959725180557917
GLUD1	-0.6321223576578777	-0.04321096681566805	0.5889113908422097
ANKRD1	-3.0	0.0	3.0
HTR7	-0.8826155071649435	-0.9197205857118342	-0.03710507854689071
RPP30	-0.2186797610985407	0.5850340619422857	0.8037138230408264
FRA10AC1	0.059637240569706096	0.2132187669111062	0.1535815263414001
ADD3	-0.3164048613309606	-0.23594235813740172	0.08046250319355885
VAX1	0.0	-3.0	-3.0
DNAJB12	-0.2515726013928905	-0.26410770482223933	-0.012535103429348826
EIF4EBP2	-0.3971520547132078	0.3828169124862163	0.7799689671994241
NPFFR1	2.6103682301256366	2.443506204703166	-0.1668620254224706
PLEKHS1	0.0	-3.0	-3.0
TCF7L2	-0.47864404645746117	-0.06267402853261006	0.4159700179248511
MKI67	-3.0	0.0	3.0
CYP17A1	-0.12100963033131706	-0.14169907342007781	-0.02068944308876075
INA	-0.15006833591428836	-0.663198907187084	-0.5131305712727956
FUOM	0.17636405611517314	-2.591646651736389	-2.768010707851562
LRRC27	-0.48558663458894513	0.05150015126470442	0.5370867858536496
MTG1	0.23506708048421587	-0.1815068069689516	-0.4165738874531675
NKX6-2	-0.24909035792245604	-0.25205425100409007	-0.002963893081634028
PAOX	1.025162432250197	-0.9496751354996065	-1.9748375677498036
GSTO1	0.10836436094506119	-0.24778536863080003	-0.3561497295758612
TAF5	0.07320764928092649	-0.023893876271098735	-0.09710152555202523
PPRC1	-0.0479920271666916	0.07034789296763144	0.11833992013432304
ITPRIP	-1.0529647416728467	-0.7002035437748697	0.352761197897977
CNNM2	-0.2145400272903043	-0.46992341150042516	-0.25538338421012086
PDCD11	-0.10845884669385264	0.008284694121944547	0.11674354081579719
ADAM12	-0.6714108122163642	-0.9935017920830553	-0.3220909798666911
RGS10	-1.26237565963195	-0.4020102705393172	0.8603653890926328
BTBD10	0.042376467467611256	-0.04848151807110257	-0.09085798553871383
ADM	-0.30064199343846765	0.6743793847952789	0.9750213782337466
GAS2	-1.651999710680268	-0.286643667002325	1.3653560436779428
SLC5A12	0.0	-3.0	-3.0
LIN7C	-0.40042569577737175	0.002641300552294612	0.40306699632966636
LRRC4C	-0.7280900023260217	-0.847639676633883	-0.11954967430786123
IMMP1L	-0.05252569019793785	0.9178197852964425	0.9703454754943803
SAA4	-2.094776630702869	-0.9052233692971308	1.1895532614057382
PGAP2	-0.1366226791031473	-0.44115117072344534	-0.30452849162029805
TUT1	0.2657359443936802	0.2496385151014766	-0.01609742929220359
SCGB1A1	-0.6174421542982835	1.191278922850858	1.8087210771491415
HSD17B12	-0.8331328462920783	-0.4551811333125332	0.3779517129795451
APIP	0.26519319221429627	0.6712240761922508	0.4060308839779545
PAMR1	-0.23534157663323818	-1.0588316932281945	-0.8234901165949563
DGKZ	-0.3229532816912035	-1.1992398295707094	-0.8762865478795059
EIF3M	-0.07489653763949145	0.27028819180418817	0.3451847294436796
SLC43A1	0.37112923028612865	-1.4556758741444689	-1.8268051044305975
PTPRJ	0.28096549378627544	0.38256235505203795	0.1015968612657625
C11orf49	-0.014930063655049786	-0.0964087992247602	-0.08147873556971041
ARFGAP2	0.01510736534957735	-0.46506977328342436	-0.4801771386330017
CELF1	-0.5017078154030841	-0.10254754535333954	0.3991602700497445
C11orf73	0.07050597445862583	0.08630486087305578	0.015798886414429947
CCDC81	-0.3037433186242724	1.097862681025798	1.4016059996500705
SESN3	-0.8056803803598922	-0.9156912268560089	-0.1100108464961167
ENDOD1	-0.009819991289224617	-0.3649411962758141	-0.3551212049865895
KLHL35	1.4384999866394845	1.2674446235887673	-0.17105536305071734
TENM4	-0.819307224430786	-0.9166318971355563	-0.0973246727047703
SERPINH1	1.1605169191222062	0.4837088109774037	-0.6768081081448025
CAPN5	0.4498318914049898	0.45391677315290013	0.004084881747910329
INTS4	-0.0853175581968374	-0.2996779231663925	-0.21436036496955513
PAK1	0.02686961032305535	-0.3892742854979807	-0.41614389582103606
RPS3	0.0037820175042340143	0.3278048788130252	0.3240228613087912
ZC3H12C	-0.705696372706728	-0.5531821714741589	0.1525142012325691
TTC12	-0.7457091456934587	-0.3575767000333445	0.3881324456601142
NCAM1	-0.4045284973333757	-0.4242202292099805	-0.01969173187660478
DRD2	0.5564797051334008	-0.18788728527109932	-0.7443669904045002
C11orf52	0.7971681490130887	0.8520767105810215	0.05490856156793278
HTR3B	-2.1088186485431484	0.017383793605509068	2.1262024421486574
NPAT	-0.406784272465491	-0.010867291653888111	0.39591698081160287
ATM	-0.3082563079913604	0.034438089020059404	0.3426943970114198
AASDHPPT	-0.45602467630353594	-0.27350130470170686	0.18252337160182908
GLB1L2	0.448523031924339	-0.9320811960691182	-1.3806042279934572
SLX4IP	-0.8852150680906805	-0.5620737976515622	0.32314127043911833
LAMTOR1	-0.12573041283817699	-0.2441970936611969	-0.11846668082301992
P4HA3	-0.052120128849126535	-0.841909825577816	-0.7897896967286895
GRIK4	-0.06521199790624099	-0.48221379857881874	-0.41700180067257775
ST14	1.041038141821692	0.8640650296034538	-0.1769731122182382
HYOU1	-0.06526030111565795	-0.21034042925150653	-0.14508012813584859
ADAM33	-0.17552896668775886	0.021747631460295458	0.19727659814805432
SLC22A8	0.03778106586063079	-2.6120084068606113	-2.649789472721242
CSRP2BP	-0.22988160804755353	0.009067499656831957	0.2389491077043855
DAK	-0.8769117694700014	-0.06429048691201256	0.8126212825579888
MTA2	0.2367699641758928	0.47305918215489806	0.23628921797900526
TMEM138	0.46335044725451247	0.29004816429364366	-0.1733022829608688
FADS1	-0.025563724586191383	-0.8869636590929401	-0.8613999345067487
TMC2	-0.2374552758202606	1.3753525220983207	1.6128077979185813
ROM1	0.2652740184550324	0.12740608981346258	-0.13786792864156983
EML3	-0.13987725139842833	-0.3716187450941507	-0.2317414936957224
INCENP	-1.4331339456738381	0.531509434768228	1.9646433804420662
ZP1	-1.0027143532239158	0.6257927983613655	1.6285071515852811
MS4A3	3.0	3.0	0.0
PLCH2	0.4266404479073794	0.7527544878478803	0.3261140399405009
CPSF7	-0.22109579566226967	-0.07746383353319741	0.14363196212907225
B3GAT3	0.4022049404918434	0.31802136440368844	-0.08418357608815497
EI24	0.0830406734684539	0.17095941803541204	0.08791874456695814
CCDC15	-0.4441333741268415	-0.11761987337061597	0.32651350075622554
CHEK1	-0.36142639552871547	-0.4448952027174943	-0.0834688071887788
FEZ1	0.2278380394270465	0.1340689791085954	-0.09376906031845111
ESAM	-0.22653820289530047	-0.21420982040332692	0.012328382491973544
KIRREL3	-0.3597825732735581	-0.02055945740220111	0.339223115871357
MPZL2	-0.25191907456733637	-2.045838160705367	-1.7939190861380305
SCN2B	-0.43820240353619444	-0.5776621626973439	-0.1394597591611495
SIDT2	-0.19933724117645135	-0.45139522873975957	-0.2520579875633082
TMEM25	-0.22148936419157317	-0.4470495655703599	-0.22556020137878674
TAGLN	0.09937659477069127	-0.2617238005797661	-0.36110039535045735
JPH2	-1.2665332959258866	-1.7334667040741136	-0.46693340814822704
DUSP15	0.44811295902310433	0.05111471707358062	-0.3969982419495237
COMMD7	0.23374809235709093	-0.13234856578179532	-0.36609665813888626
KIAA1755	-0.1263599112920223	-1.2280853077481133	-1.1017253964560911
SPATA25	-0.3086279945379413	0.32717974332323563	0.635807737861177
DSN1	-0.4066924726520158	0.06272245572315072	0.4694149283751665
SOGA1	-0.2550694797799212	-0.5985487736782334	-0.3434792938983122
CNBD2	1.3606269327342408	2.1803134663671204	0.8196865336328796
CDH22	0.7195258200269005	0.009948509393137295	-0.7095773106337632
LSM14B	-0.023414748320712997	0.2397882680197989	0.2632030163405119
YTHDF1	-0.20463051049815983	0.0673952604799416	0.27202577097810143
CABLES2	-0.12014766355582218	-0.5938092136372956	-0.47366155008147337
ORAOV1	0.24454804218597792	-0.35403157197800306	-0.598579614163981
GPHA2	1.4029408684115583	-0.1941182631768834	-1.5970591315884417
SLC22A9	0.0	-3.0	-3.0
TRPT1	0.015205825889220037	0.6924229436892102	0.6772171177999902
NUDT22	-0.06837078468564961	-0.1688432838610452	-0.10047249917539558
FERMT3	0.1364803504263613	0.15824559480531086	0.021765244378949555
PLCB3	0.7132675481255543	0.06635184371060832	-0.646915704414946
MRPL49	-0.2319488159479855	-1.4178765966955524	-1.185927780747567
FAU	0.19497505161488538	-0.20648291793382567	-0.40145796954871105
TM7SF2	-0.1188019041948335	-0.5659134916684194	-0.4471115874735859
VPS51	0.0433854451649196	0.36513072475281194	0.32174527958789234
TBX6	0.03396224814535609	0.4662625440693272	0.4323002959239711
PPP4C	0.24940467023220414	0.09181518084080476	-0.15758948939139938
ALDOA	0.07224310215895602	0.44504451742338635	0.37280141526443034
FAM57B	0.3677430402530041	0.09511593908268323	-0.27262710117032085
DOC2A	1.1868605219127084	0.7936747489489668	-0.3931857729637417
HIRIP3	-0.019342684860496062	-0.06483286046446768	-0.045490175603971617
TAOK2	0.0014742038243216182	-0.17095264493846707	-0.1724268487627887
TMEM219	0.48458709677807854	-0.30480063636748644	-0.789387733145565
CNKSR2	-0.4003014162209806	0.1190552221134542	0.5193566383344348
CNTN5	0.09075954917336326	-0.18712532173591	-0.2778848709092733
CLEC1A	0.48691173509396013	-0.3735043210775928	-0.8604160561715529
MKX	0.028802077879367394	-0.3542935979550078	-0.3830956758343752
MPP7	-0.26463413644719824	-0.12649341326143615	0.1381407231857621
CCDC7	0.720709730351922	0.8953130596109793	0.1746033292590573
ITGB1	-0.47945954203026997	-0.2578936641310968	0.22156587789917315
PCDH15	0.5585016165613819	0.16320878351569323	-0.39529283304568863
CTF1	-0.6481935990969401	-1.480624916201207	-0.832431317104267
ARID5B	-0.7321591010843655	-1.2852698521414292	-0.5531107510570636
KLHL1	-1.0574582608251513	-0.04038318370808869	1.0170750771170627
CDH8	-0.20152018858714943	-1.7497015661720767	-1.5481813775849274
DCUN1D2	0.16348678141189432	-0.21858371154685408	-0.3820704929587484
TMEM218	-0.0664135364149222	-0.10932190178423518	-0.04290836536931297
TIRAP	1.7332752947723462	1.3396885512193482	-0.3935867435529981
N6AMT2	-0.10199924673364447	-1.2895569046429696	-1.187557657909325
LATS2	-1.4274847867099933	-0.020778097360800718	1.4067066893491926
SAP18	0.05125992713870242	0.5451626453920293	0.4939027182533269
LPHN3	-0.4351065494820444	-0.4014929668253534	0.03361358265669101
KIAA1328	-0.37244713638739346	-0.34566425564663106	0.026782880740762405
FAM124A	-0.4188881478901597	-0.4334399980951146	-0.014551850204954864
CTAGE5	0.27103596161496435	0.22543343508723523	-0.045602526527729115
HNMT	-0.8812006478730583	0.5128781196556825	1.394078767528741
LYPD1	-0.869973683593164	0.7338042427949321	1.603777926388096
LYPD6B	0.05184379583193588	-2.139144516838368	-2.190988312670304
PDCD4	0.11430326730716434	-0.2803666933354315	-0.39466996064259585
ADRA2A	0.48552779899580134	-0.04914620345835208	-0.5346740024541534
GPM6A	-0.026078263882514774	0.2633574991027221	0.2894357629852369
WDR17	-0.19401270690069317	0.42221294762107153	0.6162256545217647
SPATA4	-2.490209863728597	0.2548950681357013	2.7451049318642986
VEGFC	-0.3003489045928568	0.02430477567387912	0.3246536802667359
CCDC102B	-1.7670056999865547	0.6164971500067226	2.383502849993277
CD226	0.6177970759444072	-0.6649379443886513	-1.2827350203330585
CNDP1	0.09472842725671038	-0.11254674764079642	-0.2072751748975068
FSIP1	-0.07659516324334392	0.886788250274887	0.9633834135182309
DLG2	-0.6887582694239727	-0.849849130434899	-0.1610908610109263
RGS18	-1.4202890626025257	-0.2325824096507515	1.1877066529517744
PRSS23	-1.1675319672449413	0.1776755133049544	1.345207480549896
MTMR12	-0.05262541752139982	-0.8744436628038105	-0.8218182452824107
PPP1R1C	3.0	3.0	0.0
C11orf53	0.0	-3.0	-3.0
CCT5	0.0911979158464512	0.04587500028121683	-0.04532291556523438
FAM173B	-0.5961207141550952	-0.05158437275341676	0.5445363414016784
DOCK1	-0.16378028300841585	-0.30300431532438954	-0.1392240323159737
DIXDC1	-0.09302347987069093	0.06523479129580267	0.1582582711664936
DLAT	-0.29503591413244046	-0.3724065237465496	-0.07737060961410913
PIH1D2	-0.646015040806758	-1.1145348304444394	-0.46851978963768137
C11orf57	6.981220832102952e-05	-0.10136277351256551	-0.10143258572088654
TIMM8B	-0.14984767790226217	1.4250761610488691	1.5749238389511313
IL18	-1.1671082917025948	-0.2209569678598572	0.9461513238427376
TEX12	-1.5508394992509362	-0.21561028077026495	1.3352292184806713
PTS	1.432487892615749	0.9395888380792303	-0.4928990545365186
PIP4K2A	-0.5289577061254471	-0.504682420337722	0.024275285787725087
C2orf50	0.16348725998307778	-1.7267690016097368	-1.8902562615928145
FREM2	1.1056626567367114	0.27561966135320115	-0.8300429953835101
CRIM1	-0.6205561849244717	-0.9915144231457581	-0.3709582382212864
SEC24D	0.9758821956744635	1.5310431843449195	0.5551609886704559
ABCB9	-0.14820935193928608	-0.31606512083377036	-0.16785576889448428
RILPL2	-0.7900683990371625	-0.26798337345157786	0.5220850255855847
DHX37	-0.20777684838844135	-0.1223731219462495	0.08540372644219185
UBC	0.31753512987364574	0.036659470122268445	-0.2808756597513773
ITPR1	-0.6736043202552913	-1.300384614742342	-0.6267802944870506
PRSS53	0.09110235745010342	-1.6554902622427916	-1.746592619692895
SLC7A11	-1.675021949215254	-0.6644738052230629	1.010548143992191
CCRN4L	0.08227167547996095	-0.6728336765154378	-0.7551053519953987
ENKUR	-1.0055526816414297	0.034966692355698825	1.0405193739971286
GPR158	-0.3351401895245135	-0.24994117179474273	0.08519901772977079
CACNA2D4	-2.3276134040614083	-0.6723865959385918	1.6552268081228165
DCP1B	-0.370856077651751	-0.5610194865187556	-0.19016340886700456
CACNA1C	1.3189811425939246	1.7633748016995705	0.4443936591056459
KCNA6	-0.8671040236235266	-1.1381294408581828	-0.27102541723465623
THRB	-0.9179341706423663	-0.4757387618645479	0.4421954087778184
NGLY1	-0.06742681309937382	0.12147106632040439	0.1888978794197782
OXSM	-0.9817462984616842	-0.4174278648021126	0.5643184336595716
UEVLD	-0.6725101453115123	-0.5167370062156049	0.1557731390959074
TMEM86A	-0.7436080124351949	-0.5765007643626776	0.1671072480725173
C12orf45	-0.10096430847370375	-0.4304818379845705	-0.32951752951086677
TMEM263	-0.33522544131887566	-0.3797891524008642	-0.04456371108198853
BTBD11	-0.6512350951214572	-1.006906501586291	-0.35567140646483386
UBE3B	-0.38330187168704666	-0.37993807762540266	0.0033637940616439987
ANK3	-0.2940051691287592	-0.08147903124436773	0.21252613788439145
IPMK	-0.4963861132151274	-0.13412497802191792	0.36226113519320946
RAD9B	-1.516580511401552	-1.036429953626006	0.48015055777554605
PLBD2	-0.006093052728872839	-0.21098796025529676	-0.20489490752642392
DLG5	-0.41523405748579323	-0.5028999177955921	-0.08766586030979884
MAT1A	-3.0	0.0	3.0
SLC2A13	-0.41074813141967625	-0.20096550558886495	0.2097826258308113
GXYLT1	-0.2988416629390097	-0.6901598565013131	-0.39131819356230335
TWF1	-0.47462282950364976	-0.2712820508069619	0.20334077869668787
DIP2C	-0.19158297862804652	0.007123133639847179	0.1987061122678937
EIF4E	-0.3225732651564628	-2.178621875828379	-1.8560486106719158
MAGI1	0.06622175635509508	0.3300346420483784	0.2638128856932833
TEX30	-0.008801102700407681	-0.45875780962556534	-0.44995670692515766
CSNK1G3	-0.3775384959899599	-0.4865136971898618	-0.1089752011999019
SRFBP1	-0.17222388688076273	-0.6764912706570428	-0.5042673837762801
AKAP6	-0.667410223227939	-0.41478041830056445	0.2526298049273745
NPAS3	-0.7308813065760366	-0.6364656053536243	0.09441570122241227
FAM177A1	0.02953751183085851	0.015651333385812816	-0.013886178445045694
MBIP	-0.3853913909494101	0.168255672710385	0.5536470636597951
MIPOL1	-0.5329614466232998	-0.2328467560133236	0.3001146906099762
EXT2	0.09751411978150526	0.013115859285574016	-0.08439826049593124
TMEM18	0.4503067206750012	0.5178226741356077	0.06751595346060646
ALLC	-0.5587639729138454	-0.8624971603857459	-0.3037331874719005
NDUFC2	-0.3135966033863493	0.3747227874518344	0.6883193908381837
ME3	1.0418798003739096	1.1118471401658283	0.06996733979191849
ADAMTS12	-0.2016809391524259	-2.5896511111828735	-2.387970172030448
NUBPL	-0.8046692665378575	-0.33223416527632244	0.4724351012615351
NEK7	-0.3673442400542982	0.32345203560820013	0.6907962756624983
ATP6V1G3	0.0	-3.0	-3.0
FER	-0.5037544160704883	-0.39687682983459216	0.10687758623589616
VIPAS39	-0.4727822943547715	-0.20726083532137884	0.26552145903339264
ANKRD50	-0.12099339339203563	-0.23601850403807745	-0.11502511064604182
UPF2	-0.2997361488053817	-0.11511983690560046	0.18461631189978123
CDC123	-0.3768799685582359	-0.08140038769825331	0.2954795808599826
SCLT1	-0.1741539658143909	-0.7740328877789757	-0.5998789219645848
CCDC3	0.2633932131308494	0.38872930571934694	0.12533609258849754
C4orf33	-0.358266289681878	-0.26706069173896707	0.09120559794291094
FRMD4A	-0.528050095827108	-0.30468442292725173	0.22336567289985632
SLC25A31	-0.2955047850726309	-2.7044952149273693	-2.4089904298547387
PTPRO	0.16732202809043173	0.0036561561864125736	-0.16366587190401916
EPS8	-0.5106194093106099	-0.12605465959906248	0.3845647497115474
ACAD8	0.5402861909108229	0.4463159227606679	-0.09397026815015497
THYN1	0.031423805303226526	-0.07621985439542378	-0.1076436596986503
VPS26B	1.181860531816424	-0.1708994989505337	-1.3527600307669576
NCAPD3	-0.26692815533980563	-1.0294524271844656	-0.7625242718446601
VTI1A	-0.34106607587587756	-0.027933917082205384	0.3131321587936722
QDPR	0.07637643299035035	-0.058852356117511384	-0.13522878910786174
FAM160B1	-0.5722414312988054	0.0553320786408541	0.6275735099396595
ANO4	-0.2900798524321666	-0.534292041781393	-0.2442121893492264
TEX9	-0.8071883840340711	-0.019231906854272562	0.7879564771797986
