	Human_Kidney_Average_RPKM	Chimp_Kidney_Average_RPKM	Rhesus_Monkey_Kidney_Average_RPKM	Mouse_Kidney_Average_RPKM
ZIC1	1.7642566666666664	0.13311566666666666	1.2991733333333333	0.47831699999999994
GPR125	63.75033333333334	78.82966666666667	66.88603333333333	190.09650000000002
CPB1	0.3817716666666667	1.4367523333333334	0.29051716666666666	0.331642
SREK1IP1	118.38643333333334	110.95136666666667	48.85	110.97281666666667
LGI2	4.166568333333333	10.31958	15.581268333333334	5.436463333333333
CWC27	61.783683333333336	71.61648333333332	63.362983333333325	40.414183333333334
MR1	60.88418333333333	44.502649999999996	30.0374	28.30203333333333
SRP19	112.23063333333334	157.07699999999997	80.89598333333333	121.01536666666668
CENPH	8.439013333333333	1.5905033333333334	0.9248500000000001	0.30167499999999997
CDYL	42.96768333333333	50.78925000000001	49.81471666666667	28.762716666666666
CARHSP1	371.9681166666667	501.0036666666667	315.4966666666667	163.00183333333334
TEKT5	1.14699	0.303	2.3511899999999994	0.1407358333333333
BANK1	6.3199535	10.864006666666667	5.465581666666666	0.7897
TXNDC11	134.04838333333333	189.5235	125.86866666666668	123.96986666666665
DAB2	355.1222666666667	784.9844999999999	934.2660000000001	919.9214999999999
ACMSD	241.81113333333337	530.2025	478.8725	291.4363333333334
ACOXL	0.12799966666666665	1.6611403333333332	0.24563550000000003	0.0
BCL2L11	17.62411833333333	16.96193333333333	22.005371666666665	23.644216666666665
ANAPC1	7.874508333333335	19.878599999999995	19.275716666666668	82.32428333333333
CAST	134.85656666666668	132.81118333333333	58.20441666666667	83.07374999999999
SCOC	65.88044166666667	132.13006666666666	137.03316666666666	37.45875
CLGN	8.528575833333333	3.6039328333333334	14.803355000000002	0.0
CETN3	138.31966666666665	109.75306666666667	136.82405000000003	254.22833333333332
SMARCA5	106.84351666666664	130.92266666666666	121.20816666666667	54.75120000000001
SYCP2L	7.716805	2.4505326666666667	0.0	0.10570383333333333
BMP6	17.160301666666665	26.612766666666662	18.789366666666666	199.6198333333333
RASSF3	70.42953333333334	68.03613333333332	46.11011666666667	416.2226666666667
HNRNPU	641.2601666666666	730.4050000000001	685.9891666666667	735.0886666666665
RANBP2	77.94921666666666	92.21503333333334	127.7035	190.21816666666666
AHCTF1	22.84465	34.17943333333333	84.80135	60.620216666666664
MERTK	58.50083333333333	62.942350000000005	36.965300000000006	129.32216666666667
TMEM87B	12.483175000000001	22.394433333333335	24.468033333333334	59.31276666666667
PTPRR	0.2645326666666667	3.005305	0.47333749999999997	0.8865836666666667
NR4A2	74.62804999999999	16.571813333333335	4.085818333333333	2.167495
CCDC148	17.737321666666666	25.440366666666666	3.5894100000000004	16.486483333333336
PLA2R1	112.35472766666668	86.18831666666667	123.06875000000001	12.424730000000002
RBMS1	64.938	60.79155	53.779749999999986	86.85661666666665
SCN3A	5.120205666666666	2.281563333333333	0.7961313333333333	0.170005
FEZF2	0.0	0.0	0.329625	0.0
CD96	2.349906666666667	3.9907066666666675	1.0162811666666667	2.0457248333333333
SLC25A27	53.59343333333334	71.59949999999999	66.47223333333334	3.4060733333333335
GPR110	18.727733	104.11933333333332	29.640133333333335	3.4659673333333334
GPR115	0.22737016666666668	0.47831466666666667	0.051490833333333326	0.4808394999999999
FRMD1	412.45	170.735	553.0283333333333	0.0
FAM49B	58.05438333333334	77.59949999999999	40.094116666666665	42.62081666666668
ASAP1	45.76946666666666	35.9221	17.119416666666666	15.8393
TRAPPC8	51.990783333333326	67.68453333333333	63.83620000000001	113.64638333333333
FAM81B	2.6541566666666667	7.494345	0.35288666666666674	0.0
INO80C	66.23568333333334	39.54575	38.24368333333333	43.48009999999999
LPCAT1	55.143483333333336	44.41646666666667	19.650183333333334	18.804934999999997
NMRAL1	275.6616666666667	313.12483333333336	325.1086666666667	27.6212
UBALD1	183.36366666666666	196.045	180.3545	189.71633333333332
C16orf89	110.28718499999998	25.176711666666666	60.95093333333333	106.94173333333333
TMEM251	219.79583333333335	321.3246666666667	214.39283333333336	148.40966666666665
ING1	74.00645	69.40910000000001	56.00793333333334	143.10906666666668
TEX29	0.0	0.0	7.04796	0.0
SPACA7	0.0	0.0	0.0	0.5095083333333333
ADPRHL1	3.4336533333333334	19.32758	1.1730583333333333	0.0
CMTM7	42.56133333333334	120.42924999999998	56.61685	50.537716666666675
FBXL2	19.956500000000002	36.57131666666666	11.085120000000002	13.19787833333333
UBP1	78.91861666666667	87.70036666666665	78.9454	112.26618333333333
RMND5A	53.80581666666666	90.47198333333334	160.24416666666664	258.70416666666665
CD8A	3.2623833333333336	16.412233333333333	6.137544999999999	37.296866666666666
RPIA	34.26546666666667	24.10705	21.607483333333334	37.8629
PTPRD	27.777163333333334	47.960350000000005	59.53711666666666	152.73066666666668
LURAP1L	49.328759999999996	60.153566666666656	35.49218333333333	190.43849999999998
CNKSR3	59.24013333333334	125.10743333333333	62.31613333333334	38.688116666666666
GTF2E1	23.412233333333333	37.391099999999994	41.16073333333333	34.49946666666667
CFDP1	334.95700000000005	501.99333333333334	410.9825	238.97116666666668
ZDHHC7	88.38574999999999	82.01291666666667	72.87961666666665	119.56645000000002
FAM92B	0.0	0.0	0.0	0.0
C7orf31	25.250049999999998	47.84455	0.4127155	6.918105
TMPRSS11D	0.5545838333333334	0.13748216666666666	0.0	0.0
JAZF1	30.195651666666667	26.382133333333332	15.848466666666669	1.6347816666666664
CMIP	92.28398333333335	85.44501666666666	114.65549999999998	375.84816666666666
SPHKAP	11.319823999999999	0.15322833333333333	1.1395441666666668	0.20615333333333333
KCNJ16	677.1247099999999	1044.211	894.9156666666668	4386.746666666667
PID1	10.645053333333335	18.465880000000002	15.706653333333334	21.102283333333332
TRIP12	100.18355000000001	155.87933333333334	129.76616666666663	358.83933333333334
FBXO36	25.518690000000003	39.05298333333334	18.838900000000002	264.45983333333334
CEBPG	147.03116666666668	202.23883333333333	90.53426666666667	188.5065
KCTD15	48.23642833333333	28.987516666666664	73.6264	49.18598333333333
ZNF599	185.47166666666666	0.0	0.0	0.0
MCOLN2	1.7038200000000001	2.1026558333333334	9.06961	12.599784833333333
LGI4	12.171725	9.178478333333333	2.7359683333333336	2.6881533333333336
DDAH1	128.71481666666668	286.906	355.5456666666667	916.0124999999998
SREK1	124.32878333333333	126.56651666666666	112.45043333333332	96.08098333333334
CHD1	42.33518333333334	45.29951666666667	31.593150000000005	57.98003333333333
ANKFN1	0.8841633333333333	0.5096368333333333	0.0	0.2026095
DGKE	10.751436666666665	9.367248333333334	17.72505	11.502416666666667
HS2ST1	33.533183333333334	28.3699	44.77946666666667	49.604600000000005
MSI2	70.77183333333333	57.638016666666665	69.80845	81.28711666666666
CACNA2D1	7.835398333333334	4.134986666666667	5.684303333333333	2.332648333333333
ZUFSP	24.35486333333333	28.942466666666665	28.65555	30.1961
HS3ST3A1	3.12785	1.895811666666667	5.803623333333334	3.2492416666666664
GDPD1	4.341851666666667	5.88673	4.781985	6.75754
NUS1	69.26496666666667	60.72853333333333	140.26850000000002	985.4264999999999
SEMA3D	2.95569	13.874763333333332	3.860165	6.517148333333334
PPP2R5E	36.592499999999994	49.13523333333333	32.069116666666666	110.09361666666665
ASB17	1.8219166666666666	2.5164483333333334	0.0	0.0
GRAP	55.250699999999995	61.49843333333334	50.004766666666676	51.9137
SLC5A10	89.17063683333333	123.9461	217.70166666666668	599.0903333333332
AK5	0.7459128333333335	28.618533333333335	8.13357	8.036686666666666
CABYR	16.183835000000002	28.090883333333338	21.085616666666667	9.507533333333335
IMPACT	59.789416666666675	27.264066666666665	33.74821666666667	82.07358333333333
ANKRD29	25.149763333333336	3.7603166666666668	1.0068283333333332	39.45235
C6orf57	173.40101666666666	152.53266666666667	181.0966666666667	198.9383333333333
CHST9	7.877883333333334	16.08885	2.3033933333333336	11.576950000000002
THY1	1097.5263333333332	428.0719000000001	28.96999166666667	28.278458333333333
DNAAF1	3.2930333333333333	14.809146666666669	1.5016623333333332	1.7940016666666667
C16orf74	16.612165	1.2060933333333335	7.909591666666667	14.688693333333333
TBCEL	37.858916666666666	38.849833333333336	23.731466666666666	158.12766666666667
JPH3	9.302998333333333	1.1082400000000001	0.9062903333333333	0.21738
ANKH	42.47149833333334	33.72053333333333	86.85963333333332	30.113366666666664
OTULIN	30.759333333333334	43.05233333333334	37.283366666666666	123.06051666666667
UBASH3B	2.2566773333333336	4.349781666666666	5.482111666666667	14.07379
ROBO4	66.74908333333333	76.36773333333333	30.164783333333336	42.43526666666667
ROBO3	9.34509	1.3025528333333334	15.851266666666666	9.708225
PANX3	0.37867333333333336	0.2948233333333334	0.08648549999999999	0.15473966666666664
TBRG1	106.62853333333334	142.24733333333333	82.79235	201.31049999999996
NRGN	119.168245	34.233045000000004	27.027816666666666	16.546989999999997
FAM134B	162.93646666666666	401.5606666666666	110.74941666666668	587.5191666666668
CDH12	2.0339766666666668	0.159924	0.38916883333333335	0.0
GPR15	0.5299916666666667	0.5500916666666666	0.13682066666666667	0.597585
TOMM70A	104.11694999999999	154.1303333333333	185.77766666666665	359.916
ABI3BP	17.276969833333336	10.182241666666666	25.55425	5.63148
ANGPT1	64.52478749999999	35.78019166666667	41.977	39.46241666666666
PITPNC1	91.70120000000001	40.016866666666665	37.83898333333333	104.97236666666667
CC2D1B	42.85345	90.06341666666667	78.42425	63.02080000000001
CERS3	0.7755994999999999	0.9460133333333335	0.0	0.3488316666666667
PRKCA	27.376841666666667	26.09188333333333	21.837999999999997	23.836416666666665
LRRK1	6.535468333333333	10.247778333333335	10.175873333333334	28.565933333333334
CEP112	27.01912	22.77428333333333	11.009888333333334	3.1753768333333334
ABCA9	2.738315333333333	5.895936666666667	33.338950000000004	16.584151666666667
ABCA6	4.357703333333333	6.136401666666667	29.084766666666667	3.1264036666666666
ABCA10	7.669185	10.676021666666665	3.7807716666666664	39.78066666666667
ABCA5	83.49806666666666	38.63868333333333	39.19611666666667	29.620950000000004
ENPP3	198.8805833333333	40.487449999999995	99.87268333333333	174.41783333333333
C4orf19	52.19107833333333	61.74215	140.55983333333333	230.46983333333333
UCHL1	150.27312833333335	151.08683333333335	33.3426	8.43826
TNIK	49.226536833333334	13.647874999999999	21.343716666666666	0.9351406666666667
PGM5	29.759923333333333	39.910933333333325	41.341433333333335	5.711648333333334
WNT3A	0.6059716666666667	0.0	0.0	0.0
OBSCN	18.940935	10.755355	3.6850800000000006	0.315483
LONRF1	102.86913333333332	38.05023333333333	28.52121666666667	42.93141666666667
TRIM11	36.01898333333333	42.288066666666666	38.822466666666664	102.69330000000001
ENAH	30.788016666666667	32.524165	33.809716666666674	77.16846666666665
PPP1R3A	0.1936483333333333	0.0	0.24129	0.6525483333333333
CCSAP	10.572613333333335	4.367633333333333	5.58743	1.3604016666666665
ASZ1	0.37468166666666675	0.0	0.0	0.20819166666666666
SH3RF1	49.569148333333324	83.10244999999999	68.19153333333334	101.76838333333335
BUB3	151.57363333333333	180.50616666666664	166.47183333333334	232.51216666666664
GPR26	0.0	0.0	0.3019788333333333	0.0
CCDC173	3.548251666666667	15.536319999999998	6.813081666666666	13.2906
MMP21	0.7295941666666668	4.44382	10.074018333333333	0.1009965
C10orf90	0.16030383333333334	0.4542333333333333	0.18081166666666668	6.1197075
FAM69A	24.682938333333336	18.899483333333333	47.479166666666664	108.20101666666669
ATP5G3	1434.5003333333334	1845.755	0.0	4651.474999999999
SRSF12	12.971558333333334	14.752426666666667	2.7651416666666666	0.7578483333333333
PDLIM3	26.156115	49.52439999999999	17.533933333333334	6.890963333333334
SORBS2	18.765805	33.24945	16.874499999999998	11.538443333333333
TCEB1	847.913	171.48086666666666	843.7509999999999	662.3679999999999
LY96	42.229033333333334	19.581166666666665	8.427121666666666	16.858913333333337
PSMA8	0.0	0.0	0.0	1.1676666666666666
CXADR	24.52393166666667	37.57283333333333	38.566050000000004	81.52423333333334
BTG3	181.88190833333337	143.8104	68.0728	0.0
C21orf91	22.662415	29.1212	16.768214999999998	4.64014
CHODL	1.9653233333333333	3.3058100000000006	0.7086216666666667	0.0
TMPRSS15	0.0	0.0	0.0	0.0
NCAM2	11.477658999999997	0.7011871666666667	0.42557133333333336	2.977905
L3MBTL4	16.918033333333334	16.813831666666665	12.973433333333332	0.3351756666666666
PDE1C	22.612093833333333	7.014446666666665	2.7715833333333335	1.2673646666666665
RABGEF1	116.22901666666667	147.88433333333333	82.33745	118.38785
MRPL39	98.75911666666667	190.55700000000002	132.07750000000001	198.6591666666667
JAM2	26.570026666666667	52.513866666666665	56.71105	16.358748333333335
ATP5J	2445.99	2794.1516666666666	1846.4116666666666	3680.435
GABPA	35.57536666666667	46.50546666666667	55.42841666666667	115.74685
ADAMTS1	146.92323333333334	530.308	82.64890000000001	114.87905
ADAMTS5	13.8119335	17.06215166666667	27.6745	24.865733333333335
TSEN2	30.76688333333333	40.91538333333334	43.19883333333333	19.5979
SLFN13	78.199335	83.6027	16.318125	0.8054431666666666
WNT7A	0.0	0.0	0.0	0.0
XPC	86.65724999999999	116.74548333333331	297.6356666666666	120.31655
CCDC174	61.237249999999996	67.84786666666666	45.86701666666667	48.46266666666667
FGD5	51.26955	36.50248333333334	26.0588	26.29331666666667
FLCN	50.84453333333334	59.39511666666667	101.18759999999999	152.1953333333333
DPH3	25.146176666666666	34.046011666666665	81.52845	55.12945
OXNAD1	92.94914999999999	95.75091666666667	223.06733333333332	163.02476666666666
PLCL2	60.7559	49.55089999999999	24.048233333333332	27.227496666666667
CXXC1	133.51916666666668	122.61845	152.6285	134.2489833333333
SKA1	2.5703	0.8080533333333334	0.13961783333333333	0.0
PPP4R1	83.8505	69.05146666666666	46.053149999999995	118.52521666666667
APCDD1	279.6464066666667	50.48204666666667	23.804450000000003	8.314173333333335
PIEZO2	8.220216666666667	5.644581666666667	4.4163266666666665	2.6951483333333335
MPPE1	86.60985	270.0946666666667	142.93633333333332	91.0682
USP43	7.027722833333333	15.317973333333333	14.447466666666665	8.956494999999999
RAB6B	32.530723333333334	10.407798333333334	49.246550000000006	14.188501666666667
EME1	6.446822833333333	2.36219	1.712058833333333	1.2588234999999999
EPHB1	4.6522	4.616110666666666	1.4696033333333334	5.135408333333333
ACSS1	138.5161	114.56531666666667	160.26850000000002	460.228
ANKRD40	103.35766666666666	130.79566666666668	124.508	431.1921666666667
ZNF18	23.755866666666666	26.6601	34.10025	28.109016666666665
CA10	20.129291666666667	4.435256666666667	0.567943	0.0
VOPP1	27.4435	78.95905	63.786	27.62625
SEPT14	0.0	0.0	0.8785416666666667	0.0
APOOL	46.77171666666666	79.63213333333334	71.76638333333334	169.77583333333334
DKK2	138.6911333333334	2.5616483333333333	2.613188333333333	52.13688333333332
CYP2U1	26.11965833333333	30.939130000000002	49.18684999999999	24.016233333333336
RSPH10B	0.0	12.806143333333333	0.5282626666666667	1.5910416666666667
FBXL18	13.583505	14.892298333333335	34.669466666666665	36.88686666666666
CNTNAP5	3.933643	0.9859013333333332	0.0	7.681616666666668
PROM2	51.13483166666666	100.42881666666666	150.67799999999997	23.815205000000002
AK9	5.600511666666667	6.893228333333334	5.807078333333334	0.247579
ODF1	0.0	0.0	0.0	0.0
KLF10	234.14883333333333	234.38333333333333	75.99881666666666	109.34428333333334
AZIN1	126.56611666666664	175.3226666666667	146.988	275.72016666666667
ATP6V1C1	69.26546666666667	89.06701666666667	106.80661666666667	200.8735
TMEM55A	73.6267	76.17876666666668	13.893025	171.5975
OTUD6B	30.936999999999998	45.3759	25.06058333333333	175.25700000000003
CDK19	12.39004	15.812800000000001	14.981949999999998	44.09505000000001
GTF3C6	767.5316666666668	839.8398333333333	788.6911666666666	148.98116666666667
TTC39B	22.987643333333335	19.595666666666666	13.283798333333335	15.349715000000003
AGPAT5	60.87691666666666	53.947833333333335	107.51263333333333	76.03201666666666
MMS19	62.78996666666666	69.25408333333333	58.940133333333335	56.39675
PI4K2A	39.97776666666666	50.27191666666667	141.94233333333332	181.27516666666668
ZFYVE27	51.57533333333333	46.23421666666667	67.82901666666667	60.6851
GOLGA7B	4.114231666666667	0.9019633333333333	4.583076666666666	1.1555016666666666
SLC25A28	216.593	302.98100000000005	216.13216666666668	321.06149999999997
HSPA13	67.19528333333334	71.13293333333333	79.44715000000001	108.53706666666666
SAMSN1	6.2661283333333335	18.415895	4.125435666666667	3.059751666666667
USP25	57.560233333333336	85.27235	42.456	121.331
GRAMD3	23.597166666666666	41.954566666666665	13.135175000000002	59.412000000000006
ZCCHC10	21.80031666666667	48.248083333333334	30.435725	25.05431333333333
C16orf87	35.16318333333333	44.74885	18.002800000000004	88.85425
MOV10	100.35868333333333	116.3451	101.74476666666665	95.44473333333333
RHOC	1075.2254999999998	2141.101666666667	550.277	600.7831666666667
PPM1J	8.538172666666666	7.193783333333333	26.133683333333334	18.195175
DBI	802.6418333333335	1043.336	1681.282	868.4189999999999
SLC16A1	80.35244999999999	103.77083333333331	72.83635	356.89799999999997
HEATR3	22.224499999999995	30.898200000000003	67.64066666666666	66.53750000000001
NIFK	153.41029999999998	126.35200000000002	56.104166666666664	83.07953333333334
OXA1L	524.8315	456.02816666666666	481.32633333333337	353.7968333333333
SLC7A7	488.25081666666665	246.38696666666667	453.42816666666664	741.9048333333334
LARP1	149.333	165.3425	186.0525	286.71583333333336
CNOT8	95.29008333333333	112.18786666666665	70.24391666666666	110.30516666666665
GRIA1	0.6298753333333332	0.7669736666666666	0.26452516666666664	0.3634556666666667
LRGUK	3.876868333333333	4.176993333333333	4.190933333333333	0.4982796666666667
SETD9	24.491686666666663	40.06018333333333	47.48971666666667	0.0
MIER3	24.618066666666675	31.334449999999993	28.911849999999998	43.0397
