	Human_Muscle_Average_RPKM	Chimp_Muscle_Average_RPKM	Rhesus_Monkey_Muscle_Average_RPKM	Mouse_Muscle_Average_RPKM
RDX	187.60833333333335	275.46700000000004	284.6553333333333	388.5645
PPP2R1B	20.400963333333333	40.3393	34.358983333333335	12.143911666666666
FDX1	243.96816666666666	308.50733333333335	416.0555	295.93416666666667
C11orf1	30.9498	14.789274999999998	17.432989999999997	88.84176666666667
FXYD6	2.2651999999999997	1.83486	1.8890166666666668	45.96431666666666
ARHGAP20	1.9634801666666668	10.705996666666666	8.055893333333332	21.281481666666664
FXYD2	87.47699999999999	1.9692999999999998	1.9377333333333333	2.7681
MMP13	0.0	0.0	0.0	0.1406705
TMPRSS13	0.0	0.4964051666666667	0.10311550000000001	4.6845
CASP1	18.907003333333332	5.669033333333334	9.022558333333333	6.503166666666666
ALKBH8	11.662056666666667	34.358666666666664	37.1646	28.428616666666667
MAP2K5	5.583853333333334	7.760068333333334	3.554031666666667	10.010246666666667
UNC13C	6.778263333333334	0.9815513333333333	0.5928086666666667	1.1785841666666668
SQRDL	177.00933333333333	297.9836666666667	128.87231666666668	166.27233333333336
CTDSPL2	13.934981666666667	20.614900000000002	12.214051666666668	13.954963333333334
SLTM	79.23438333333334	150.53726666666668	145.15050000000002	62.81175000000001
THBS1	122.13775166666669	37.99427333333333	19.94189666666667	30.026103333333328
MAPKBP1	12.050424999999999	0.10322616666666666	11.817083333333334	16.586641666666665
NUSAP1	11.020891666666666	2.1772066666666663	0.5933433333333333	1.43358
NDUFAF1	205.18458333333334	338.73783333333336	107.82788333333333	169.878
KIF23	1.0841913333333333	0.1277765	0.3340041666666667	0.5452066666666666
RP11-809H16.2	0.0	0.0	0.0	0.0
ITGA11	6.4644216666666665	3.6387983333333334	15.187541666666666	5.9180649999999995
CASC5	0.0	0.14943216666666667	0.13050116666666667	0.0
HAUS2	17.49546666666667	37.53616666666667	34.4064	38.192233333333334
RTF1	85.65883333333333	143.456	120.12023333333336	84.73345
PARP6	52.44883333333333	56.47534999999999	29.6397	57.670500000000004
RPLP1	11310.523333333333	2377.8283333333334	1466.6133333333335	445.18316666666664
PAQR5	4.712366666666667	0.52828	0.27805833333333335	1.727858333333333
LRRC49	2.9893473333333334	3.935473333333333	4.657741666666667	7.734381666666668
TUBGCP4	20.6204	26.429416666666665	21.721616666666666	26.525683333333333
RMDN3	30.942400000000003	40.171150000000004	42.70825	20.7117
ITPKA	2.582266666666666	8.868727999999999	1.3257621666666666	1.7414833333333333
UACA	238.0305	292.14883333333336	609.2945	318.6178333333333
SMAD6	21.475153333333328	16.038843333333332	16.456799999999998	26.301083333333327
PLCB2	5.0564919999999995	3.4528898333333338	2.332508333333333	0.37260566666666667
TMEM62	23.72543333333333	30.507283333333334	16.801433333333332	14.010573333333333
PAK6	8.481231666666668	10.873634999999998	9.619483333333333	0.5433083333333334
ADAM10	25.344683333333336	43.02546666666667	25.505816666666664	50.4369
DUOX1	0.8702471666666667	0.9974195	0.18801233333333334	2.6937599999999997
SLC28A2	0.0	0.09268466666666668	0.0	2.2910616666666663
STRA6	0.0	0.15040816666666665	0.14253083333333336	0.9893610000000002
CYP19A1	0.26114149999999997	0.19640383333333333	0.7080836666666667	0.0
ZNF280D	28.006003333333336	41.559149999999995	25.170916666666667	42.47253333333334
SEMA6D	18.48463166666667	18.14567666666667	15.650721666666668	23.30966666666667
BCL2L10	5.026033333333333	0.0	2.11595	2.8848333333333334
RSL24D1	122.66526666666668	225.69516666666664	141.504	23.015066666666666
SPTBN5	0.8498956666666665	0.22791499999999998	0.22609316666666665	1.2852063333333332
GCOM1	43.77465	80.81625	60.03073333333333	127.6665
GCHFR	18.229388333333336	19.217246666666668	15.580613333333334	6.596645
BCAR3	80.35705	43.89475000000001	65.36583333333333	15.794125
TTLL7	9.704666666666666	16.981506666666665	17.771908333333332	310.57933333333335
FNBP1L	28.637516666666667	47.952	27.327333333333332	11.550031666666667
CCBL2	16.582258333333332	23.022333333333332	42.10335	36.138083333333334
GTF2B	79.50523333333334	88.99911666666667	68.80943333333333	153.5873333333333
BRDT	0.0	0.0	0.06489883333333334	2.8006100000000003
RABGGTB	237.80016666666666	188.7411666666667	103.49418333333331	258.16766666666666
IFI44L	76.95553333333334	38.86278	36.892599999999995	4.2588
GIPC2	11.221056666666668	10.578795	1.2123316666666668	2.4860983333333335
ARHGAP29	43.66856666666667	39.10396666666667	32.529833333333336	41.879333333333335
IFI44	48.97317499999999	28.73333333333333	9.245883333333333	1.5738016666666665
SLC44A5	0.21983166666666668	0.05637933333333334	0.5445908333333332	0.18481983333333338
CLCA2	0.37516	0.04385133333333333	0.046150166666666666	0.4818333333333334
DNASE2B	1.866365	5.0296075	3.2658123333333333	0.7999350000000001
DBT	24.02319	47.296150000000004	40.09056666666667	105.63838333333332
RTCA	66.2313	124.16116666666666	88.0251	76.3051
IFT172	18.602515	17.612666666666666	15.367400000000002	38.90255
EPT1	7.871243333333333	11.296350000000002	10.665546666666666	27.84835
CGREF1	5.24315	1.9737233333333333	2.164605	21.17344
HADHB	2310.6328333333336	2139.4733333333334	1211.8954999999999	254.51866666666663
KHK	12.264191666666667	9.485861666666665	6.902055	75.79406666666667
ADCY3	22.385199999999998	21.437300000000004	6.670964999999999	4.981528333333333
PPM1B	408.84700000000004	944.1974999999999	397.0048333333334	430.2073333333333
PNPT1	48.66061666666667	103.08949999999999	48.57051666666667	21.980416666666667
DYNC2LI1	11.901988333333334	10.896708333333335	20.879183333333334	5.759704999999999
LHCGR	0.20839666666666665	0.0	0.0	0.15046183333333332
THUMPD2	24.525666666666666	30.389466666666667	26.09936666666667	8.274513333333333
CYP1B1	15.294886666666665	20.172688333333333	46.344500000000004	9.478671666666667
SULT6B1	0.0	0.0	0.0	0.0
RAB1A	327.6689999999999	431.29383333333334	0.0	406.826
ACTR2	153.12328333333332	283.0061666666666	227.39083333333335	121.82459999999998
PREB	269.461	352.31316666666663	194.98799999999997	219.22666666666666
SLC5A6	28.423433333333335	53.0352	20.3817	21.755916666666664
ABCG5	0.0	0.3589708333333333	0.31741516666666664	0.0
PREPL	36.10056666666667	62.97646666666666	95.70403333333336	47.12991666666667
SLC3A1	19.741996666666665	25.481616666666667	41.48713333333334	19.661508333333334
EMILIN1	25.491183333333336	15.771468333333333	48.3496	14.699533333333335
FBXO11	62.129549999999995	93.02359999999999	92.51616666666666	74.27396666666667
ATRAID	368.7135	172.4273333333333	101.26121666666666	163.37016666666668
CENPO	6.477233333333333	5.937188333333332	1.9863504999999997	7.897768333333334
LRPPRC	172.71490000000003	348.55266666666665	379.9961666666666	135.64315
TRIM54	1183.0586666666666	1769.6666666666667	1124.9916666666666	2125.35
DTNB	7.324371666666667	7.115478333333335	1.3537346666666668	10.117705
ACTR1A	230.45166666666668	465.1499999999999	197.77183333333332	128.18016666666668
CYP2C9	0.0	0.20790266666666665	0.22318416666666666	0.0
TMEM180	3.794115	8.162392166666669	10.048785	10.403973333333335
CYP2C8	0.9446566666666666	0.635532	0.5098820000000001	0.5827749999999999
MYOF	13.319568333333335	46.77656666666667	16.772143333333332	9.064593333333333
LOXL4	14.556956666666665	10.507346666666665	13.546928333333334	2.0730323333333334
STAMBPL1	4.266368333333333	4.341380833333333	2.689813166666667	4.475901666666667
CH25H	84.42512166666666	3.6279649999999997	0.8664116666666667	3.309851666666667
LBX1	39.53971666666666	80.32629999999999	68.58571666666667	265.431
ATAD1	149.4772166666667	266.15366666666665	111.47295000000001	247.3415
BTBD16	1.0341421666666666	0.0	0.47516749999999996	0.182746
KIF11	0.40018633333333337	0.6114328333333333	0.3539771666666667	1.2313416666666666
CUZD1	0.221024	0.7927776666666667	0.0	13.667855000000001
TACC2	570.9135	692.5876666666667	597.5281666666667	2751.2316666666666
DUSP5	31.772714999999994	4.868975	3.674053333333333	9.447486666666666
CALHM2	36.85216333333333	41.798383333333334	43.491299999999995	12.325493333333332
ARL3	82.94296666666666	24.29811666666667	44.20186666666667	426.36100000000005
CEP55	0.7958206666666666	1.7803555000000004	0.14318533333333336	0.18017950000000002
KIF20B	1.364249	1.0161426666666669	1.657717333333333	0.5312628333333332
ENTPD1	19.46049166666667	10.616596666666666	10.958178333333336	35.97298333333334
EXOC6	48.2458	59.06931666666667	73.58964999999999	103.15419999999999
PLCE1	13.647258333333333	22.83136	15.999006666666666	10.259003333333334
RBP4	259.92225	48.269576666666666	32.595253333333325	200.72283333333334
DBR1	21.401993333333337	14.394766666666667	19.906025	15.109583333333333
DNAJC13	29.143016666666664	43.63219999999999	36.394149999999996	41.32805
GPR87	0.0	0.0	0.0	0.0
ANXA7	384.6221666666666	657.7248333333333	554.1243333333333	197.19833333333335
FAM149B1	34.6507	40.71	35.78113333333334	50.01505
ASCC1	49.02588333333333	64.08026666666667	28.55933333333333	70.22286666666666
PLA2G12B	0.0	0.0	0.0	0.0
ZNF365	0.8048813333333333	3.2246831666666664	1.6192065	1.0975806666666668
OIT3	0.0	0.4578073333333333	0.0	0.14962716666666664
ADAMTS14	0.17865466666666666	0.9351403333333334	0.8270868333333334	1.4803883333333332
RPS24	5902.87	4670.78	215.86233333333334	2375.226666666667
TET1	1.4496066666666667	1.5155083333333332	1.8256716666666666	0.0
DNA2	3.4979483333333334	8.457925000000001	2.8389333333333333	0.8877581666666666
MYPN	529.0581666666667	947.3668333333334	846.1084999999999	1202.521
AOX1	13.668595000000002	56.40253333333334	21.225226666666668	51.085800000000006
ATIC	142.59176666666664	71.80046666666667	33.4528	94.3069
SMARCAL1	27.053633333333334	30.106466666666666	57.7038	60.52726666666667
BARD1	10.748453333333336	13.205610000000002	1.7669833333333334	0.0
STAT4	1.3742313333333334	4.6826300000000005	1.4883233333333334	0.2532256666666667
MSTN	28.145686666666666	23.137038333333333	50.60013333333333	451.0498333333333
CARF	9.479261666666666	15.082883333333333	4.069195	8.35769
ASNSD1	179.14783333333332	254.77866666666662	257.063	406.57750000000004
METTL5	177.50699999999998	77.82074999999999	23.28925	36.85045
SSB	149.62211666666667	277.55283333333335	186.73850000000002	195.59733333333335
NAB1	23.244405	46.32998333333333	25.512183333333336	30.88915
CDK15	0.0	2.1980383333333333	0.19998166666666664	0.19512333333333332
PPIG	67.41603333333335	111.99399999999999	99.04783333333334	130.154
FASTKD1	54.51311666666667	31.211433333333336	57.34703333333334	59.05571666666666
MDH1B	2.4867716666666664	0.46172166666666675	2.6213233333333332	0.396472
HECW2	3.0420273333333334	3.3408033333333336	2.929745	3.7310416666666666
IDH1	84.22046666666667	53.397483333333334	52.60250000000001	95.69751666666666
OLA1	279.1821666666667	406.8576666666666	432.50416666666666	219.60333333333335
CIR1	75.20805	116.48968333333335	65.36505000000001	11.242211666666664
SSFA2	83.85013333333332	131.59849999999997	76.25455	56.908433333333335
CHRNA1	78.82523333333334	83.75898333333333	126.62646666666667	73.81115
FAM117B	2.4390916666666667	7.547031666666666	2.3402488333333333	33.62278333333334
WDR12	45.48683333333333	67.97179999999999	0.0	105.27896666666668
ABI2	18.579416666666667	25.553233333333335	21.739050000000002	9.093816666666667
ITGAV	17.985561666666666	51.484316666666665	23.614099999999997	23.703333333333333
SLC40A1	157.96656666666667	175.09033333333332	89.94556666666666	75.20386666666667
SLC35A5	19.226763333333334	28.48436666666667	35.97088333333333	19.336933333333334
DIRC2	75.96078333333334	128.54306666666665	97.7392	290.5511666666667
SENP7	16.590455000000002	22.1808	16.589918333333333	15.612813333333335
GUCA1C	0.0	0.0	0.0	0.0
COX17	1646.3363333333334	2322.7516666666666	1313.8283333333331	934.6414999999998
PARP9	34.24131666666667	65.04333333333334	12.964246666666668	14.908266666666668
MNS1	4.779566666666667	2.5784154999999997	7.792178333333333	2.9435230000000003
USP8	31.958250000000007	67.68428333333334	42.49196666666666	63.4463
SECISBP2L	22.933918333333335	49.26740000000001	37.19038333333333	48.382200000000005
TMOD3	16.816423333333336	16.009536666666666	17.6208	35.967733333333335
SPPL2A	183.93819999999997	654.317	82.88375	181.29233333333335
GLCE	9.943366666666668	15.9339	13.771865	28.8933
SHF	7.304643333333332	4.696718333333334	13.833338333333332	8.177376666666666
APH1B	9.167365	10.141476666666668	28.63515	4.5776200000000005
VWA9	28.494583333333335	30.489099999999997	13.567336666666668	69.39718333333333
CILP	126.9537166666667	214.05758333333335	194.15033333333335	74.0959
PARP16	13.254443333333333	12.683975000000002	7.324918333333333	19.86538333333333
PPCDC	18.843966666666667	11.753728333333333	34.1945	17.170033333333333
HCN4	0.18329216666666667	0.16091550000000002	0.10673250000000001	10.989363333333335
SEMA7A	3.965401666666667	6.802281666666667	5.05277	48.15448333333333
UBL7	184.7325	149.91733333333335	161.974	278.56
ARHGAP24	30.973033333333333	51.47308333333333	21.963966666666668	35.50553333333333
FAM13A	24.915955	47.90081666666668	25.501733333333334	43.842369999999995
HERC3	32.8457	52.49765	74.53815000000002	46.67655
HERC6	9.275078333333333	11.083418333333332	3.445316666666667	2.8736550000000007
PCDH10	1.8016756666666665	0.5784061666666666	0.582665	0.7089125
NDST4	0.0	0.0	0.19659766666666667	0.0
ZGRF1	4.2444155	3.153233333333333	1.7385381666666666	2.101706333333334
AP1AR	20.659855	31.136350000000004	22.227000000000004	106.51931666666667
COPS4	213.818	204.42816666666667	275.5973333333333	346.4578333333334
HNRNPD	288.1775	285.4583333333333	277.67233333333326	171.94883333333334
PRKG2	0.1560595	0.07571350000000002	0.13191733333333333	0.9897515000000001
RASGEF1B	12.793398333333334	4.438798333333334	6.490631666666666	2.163063333333333
SEC31A	119.87833333333333	191.42083333333335	66.35178333333334	148.91966666666664
FGF5	1.1507983333333334	0.0	1.2449166666666667	1.2849233333333336
AGPAT9	112.88523333333332	189.3136333333333	35.055150000000005	40.6601
FGF2	13.415349999999998	15.355361666666667	5.961661666666667	14.410648333333334
BBS7	8.342751666666667	23.85735	6.101258333333334	20.213466666666665
KIAA1109	38.20765	35.536966666666665	21.4483	29.487499999999997
BMPR1B	4.861145	6.019876666666666	16.908749999999998	19.560940000000002
RAP1GDS1	14.029346666666667	17.61675	18.200816666666668	168.99633333333335
LARP1B	22.78952	77.52488333333334	53.734316666666665	104.66258333333333
MMRN1	12.694976666666669	8.68048	12.415565	17.38884
PDE5A	12.381411666666667	11.782333333333334	7.445008333333334	2.589635
PRDM5	4.287876666666667	5.21403	1.3549193333333331	3.660061666666666
TRPC3	0.48784500000000003	1.0304346666666666	0.8530185	4.985641666666666
NAAA	14.194501666666666	20.662831666666666	22.646856666666668	19.50415
NUP54	41.715450000000004	51.11345	32.18093333333333	28.193616666666667
CXCL9	8.7233	4.149426666666666	43.186235	3.0865500000000003
BMP2K	10.783161666666667	22.596733333333333	15.164425	20.215
G3BP2	143.981	353.38733333333334	294.94700000000006	133.53583333333333
SEPT11	48.281650000000006	43.110816666666665	61.63603333333333	237.44650000000001
FRAS1	2.4079316666666664	0.75427885	2.2046	0.6249731666666667
SCARB2	213.4176666666667	259.82800000000003	503.81899999999996	285.45650000000006
CCNG2	45.95714999999999	34.68765	156.01583333333335	101.03518333333334
CNOT6L	13.135985	27.979233333333337	15.591700000000001	27.345183333333335
USO1	376.0558333333334	537.0318333333333	562.438	224.22016666666664
CDKL2	0.9526121666666666	0.580124	3.3353216666666667	17.800015
SHROOM3	1.5551951666666666	0.07458966666666667	1.133408	6.828129999999999
ANXA3	40.45883333333333	23.09613333333333	18.474449999999997	32.64903333333333
PPA2	69.73501666666667	57.6746	82.76891666666666	92.69266666666665
CENPE	0.383403	0.4079886666666666	0.15309533333333333	0.15484383333333332
GSTCD	3.3495500000000002	13.5017	2.7504743333333335	3.1453079999999995
INTS12	97.53385000000002	70.66451666666667	42.18635	66.83501666666668
ENPEP	10.29558	5.480509999999999	15.229408333333334	10.893055000000002
CASP6	13.092379999999999	83.72766666666666	15.07694	10.045276666666666
LEF1	1.4512880000000001	0.0	0.8884985	0.32849516666666667
HADH	544.8491666666666	459.76116666666667	454.78533333333326	528.4025
EGF	82.36403333333334	198.39633333333333	47.37858333333333	83.73493333333334
PAPSS1	22.851244999999995	19.81535166666667	21.31846666666667	20.818133333333332
SEC24B	75.9559	173.75178333333335	81.63974999999999	65.0899
C4orf17	0.0	0.0	0.0	0.30496666666666666
PPP3CA	82.0885	144.45200000000003	200.2975	515.4530000000001
SLC39A8	6.25338	3.7973999999999997	2.496809166666667	16.959498833333335
MTTP	0.9742839999999999	1.1333799999999998	0.6067483333333333	10.816966666666668
FBN2	0.09976533333333333	0.09176256666666667	0.0491985	0.042821500000000005
MAPK8IP3	43.41406666666668	43.50233333333333	19.321566666666666	41.68573333333333
RGS3	20.22173833333333	11.806638333333334	11.059141666666667	5.286006666666666
GUCD1	227.30800000000002	213.44283333333337	277.4103333333333	286.5201666666667
TTLL8	0.0	0.0	0.0	0.0
RNF185	18.193641666666668	14.988738333333332	25.414299999999997	38.86015
KIAA1644	0.0	0.24217166666666665	2.0788333333333333	3.8405416666666667
PARVG	6.016666666666667	3.494343333333333	0.7475299999999999	2.627148333333333
B4GALNT3	10.932091833333333	0.852618	2.8951716666666667	0.8859910000000001
PDE6H	0.0	0.0	0.7366433333333333	0.0
ERP27	35.81764166666667	0.41911666666666664	0.0	0.0
ETV6	28.641983333333332	24.624349999999996	18.760770000000004	13.552601666666668
GABARAPL1	577.4173333333333	455.1395	246.61216666666667	438.17
KIF21A	12.381078333333333	24.35878333333333	32.922799999999995	36.90518333333333
CPNE8	3.691446333333334	13.519301666666665	1.1169616666666669	8.774245
YARS2	47.17195	79.86265000000002	79.14636666666667	86.27846666666666
FGD4	24.362046666666668	15.871768333333335	12.174926666666666	17.322106666666667
PIK3C2G	0.7250665000000001	0.03186133333333333	0.20390133333333335	0.061061
