	Human_Cerebellar_Cortex_Average_RPKM	Chimp_Cerebellar_Cortex_Average_RPKM	Rhesus_Monkey_Cerebellar_Cortex_Average_RPKM	Mouse_Cerebellar_Cortex_Average_RPKM
DLG2	27.351435	66.02385	75.06878333333333	121.66266666666667
CCDC83	0.0	0.0	0.0	0.16789833333333334
RGS18	0.7984016666666666	3.3236866666666667	1.211935	0.23324999999999999
PRSS23	11.657736666666667	31.970883333333337	8.566473333333333	56.7275
MTMR12	42.89078333333333	46.157383333333335	97.16983333333333	55.93163333333333
PPP1R1C	5.750363333333333	0.0	0.0	0.8222483333333334
C11orf53	0.0	0.0	4.262823333333333	0.0
CCT5	258.22583333333336	235.70516666666666	246.89733333333334	489.38933333333335
FAM173B	20.462400000000002	36.0192	21.80858333333333	22.96235
DOCK1	20.409000000000002	24.367516666666663	27.732516666666665	28.681700000000003
DIXDC1	66.84136666666666	73.11731666666667	62.440216666666664	115.86909999999999
DLAT	60.14261666666667	82.96421666666667	88.94898333333333	230.06133333333335
PIH1D2	4.1253883333333325	10.575981666666666	15.254248333333331	5.565906666666667
C11orf57	84.88838333333332	84.88225	93.79358333333334	63.27443333333334
TIMM8B	7839.276666666668	8663.581666666667	0.0	20114.833333333332
IL18	7.286496666666667	23.11368333333333	10.2829	83.27701666666667
TEX12	1.1179866666666667	5.33464	1.70422	0.0
PTS	48.547216666666664	9.71123	23.074150000000003	17.659216666666666
PIP4K2A	73.80186666666664	133.36075000000002	130.62743333333336	216.35266666666666
C2orf50	1.3546433333333334	0.8922	6.239016666666667	9.567403333333333
FREM2	0.8719876666666667	0.21182189999999998	0.7074215	1.890175
CRIM1	35.00528333333333	81.95885	110.02691666666665	107.42016666666667
SEC24D	28.173383333333334	13.195568333333334	4.674971666666666	21.4512
ABCB9	53.1696	62.492650000000005	73.05155	100.11704999999999
RILPL2	31.72061666666666	70.43656666666668	44.852683333333324	83.64473333333333
DHX37	11.549880000000002	14.24643333333333	13.138053333333334	35.761500000000005
UBC	6963.353333333333	4985.731666666667	6735.036666666667	238.99666666666667
ITPR1	146.77564999999996	435.8623333333333	704.8538333333335	1769.1150000000005
TKTL2	0.0	0.0	0.0	0.0
PRSS53	37.42335	30.298816666666667	166.88866666666664	14.679106666666664
SLC7A11	2.2908525	19.719483333333333	9.204713333333332	16.329535
CCRN4L	23.320566666666668	20.931683333333332	42.85731666666666	155.509
ENKUR	6.36334	15.822238333333333	6.03442	5.152076666666667
GPR158	110.55088333333335	156.5773333333333	144.87653333333336	178.2458333333333
CACNA2D4	0.0	0.6620381666666666	0.19124549999999998	0.8991376666666667
DCP1B	22.745649999999998	34.9819	41.25626666666666	53.808016666666674
CACNA1C	18.329616666666666	6.405083333333333	2.387446666666667	47.546
KCNA6	2.782073333333333	10.057188333333334	12.331126666666664	142.06616666666665
THRB	4.274118333333333	11.601441666666668	8.071658333333334	17.37888333333333
NGLY1	90.41076666666667	96.399	79.62281666666667	58.591849999999994
OXSM	35.84083333333333	101.78168333333333	63.878166666666665	22.616566666666667
UEVLD	13.648729999999999	28.856066666666667	25.3336	19.01751666666667
TMEM86A	9.984375	23.243199999999998	20.263611666666666	55.42395000000001
C12orf45	29.7771	33.43076666666667	45.355250000000005	54.178599999999996
TMEM263	74.19829999999999	106.85473333333334	111.19596666666666	120.77440000000001
BTBD11	10.050578333333332	24.683916666666665	32.6759	61.69388333333333
UBE3B	37.3555	56.55975	56.39121666666666	134.06366666666668
ANK3	152.83766666666668	204.2015	167.07236666666668	221.62383333333335
IPMK	17.771420000000003	28.94026666666667	20.789275	61.29475
RAD9B	0.3218805	3.5981833333333335	2.5609033333333335	5.223155000000001
PLBD2	61.44373333333334	61.847316666666664	75.41886666666666	177.36216666666667
DLG5	30.1467	48.185233333333336	51.99360000000001	55.05121666666667
MAT1A	0.0	0.5465388333333333	0.0	0.14452816666666668
SLC2A13	13.129933333333334	19.904366666666665	16.44444	90.9285
GXYLT1	10.524866666666668	15.216966666666666	21.361036666666667	36.020250000000004
TWF1	45.05765	73.51970000000001	61.32581666666667	135.30433333333335
DIP2C	36.76203333333333	44.26643333333334	36.483016666666664	55.85960000000001
EIF4E	13.720423333333335	40.339099999999995	193.49983333333333	334.27566666666667
MAGI1	67.8917	63.92034999999999	48.09936666666667	153.28816666666668
TEX30	42.45783333333333	42.9005	65.53184999999999	26.739766666666668
CSNK1G3	39.10686666666667	59.84381666666667	65.82946666666668	52.89243333333334
SRFBP1	15.755233333333335	19.53915	30.61836666666667	64.05308333333333
AKAP6	43.68465	89.29228333333333	72.02876666666667	157.52266666666665
NPAS3	9.423468333333332	22.07913333333333	20.444266666666667	16.935191666666665
FAM177A1	154.01916666666668	149.53733333333332	151.64433333333335	10.517425
MBIP	61.929300000000005	87.65856666666667	50.69631666666666	77.8526
MIPOL1	3.05081	5.2341016666666675	4.004673333333333	25.661233333333332
EXT2	66.06641666666667	59.853133333333325	65.23071666666668	100.51038333333334
TMEM18	134.96451666666667	89.01684999999999	82.12776666666667	70.8938
ALLC	0.28339000000000003	0.5842911666666666	0.7478551666666666	0.1212085
NDUFC2	637.3223333333333	833.1935	403.272	738.3761666666666
ME3	95.62580000000001	37.63053333333333	33.735866666666666	96.29118333333332
ADAMTS12	0.043437166666666666	0.1693853333333333	1.6606539999999999	0.14875149999999998
NUBPL	4.369558333333334	10.031179999999999	6.707145	17.76946666666667
NEK7	19.845883333333337	27.2444	13.331380000000001	53.69049999999999
ATP6V1G3	0.0	0.0	0.528715	0.68202
FER	7.9049483333333335	13.595448333333332	12.38814	31.7767
VIPAS39	29.357533333333333	47.30578333333333	37.22578333333334	75.89041666666667
ANKRD50	16.020683333333334	18.220916666666668	20.312618333333333	72.11403333333332
UPF2	62.66740000000001	84.46543333333334	71.03938333333333	90.26358333333333
CDC123	72.14428333333332	104.23641666666667	79.0757	181.6688333333333
SCLT1	20.165983333333333	25.300933333333333	42.98843333333334	17.528416666666665
CCDC3	6.352578333333334	4.9781233333333335	4.324086666666667	32.2245
C4orf33	62.86523333333333	91.31861666666668	84.07509999999999	27.616433333333333
FRMD4A	17.305535	29.954916666666666	24.60421666666667	34.4144
SLC25A31	0.0	0.16277733333333333	1.4897576666666665	0.7067
PTPRO	3.4095424999999993	2.8698116666666666	3.3977488333333334	14.708693333333335
EPS8	32.81796666666667	54.08988333333334	38.06928333333333	87.19546666666666
ACAD8	62.151983333333334	36.88245	41.277499999999996	78.28265
THYN1	212.09416666666664	205.32833333333335	228.505	163.22283333333334
VPS26B	213.65516666666667	24.78975	240.96550000000002	310.6985
NCAPD3	18.27841666666667	26.870166666666663	51.413916666666665	52.473283333333335
VTI1A	7.472396666666666	10.378418333333332	7.710405000000001	39.695750000000004
QDPR	475.0423333333333	438.971	502.8373333333334	413.5878333333333
FAM160B1	31.46336666666667	53.21606666666667	29.360020000000002	73.53013333333334
ANO4	6.702823333333334	9.383916666666666	11.641073333333333	21.54563333333334
TEX9	4.443171666666667	9.393268333333333	4.561111666666667	22.991100000000003
QTRTD1	8.78338	12.969326666666666	17.92656	40.34355
DRD3	0.0	0.12517933333333334	0.15693149999999997	0.54473
MMAA	11.291608333333334	20.979833333333332	27.43195	115.373
ZNF827	42.60305	58.84630000000001	40.59771666666666	48.38953333333333
POU4F2	0.0	0.0	0.0	6.001425666666667
EDNRA	1.3740558333333333	5.936885	2.9663155000000003	6.5672266666666665
NR3C2	36.800783333333335	59.36886666666667	48.8966	70.66398333333333
AKR1C2	10.931721666666666	0.0	1.2904116666666665	0.0
ADAM8	6.7601216666666675	2.778518333333334	22.286333333333335	3.1898733333333333
ITIH2	6.803308333333334	5.753115	1.5031615	20.850116666666665
KIN	17.600103333333333	19.154483333333335	20.002583333333334	21.839949999999998
PIGF	42.19368333333333	39.13806666666667	65.06416666666667	63.40571666666667
ANKAR	5.513935	8.19683	3.5278216666666675	0.7371171666666667
MFSD6	124.49106666666665	189.5065	102.33425	208.36299999999997
RNF144A	121.82055000000001	135.3305	110.08494999999999	43.491066666666676
ASAP2	54.66931666666667	52.42981666666666	40.09956666666667	73.9166
ADAM17	34.02643333333333	28.183966666666667	37.9264	31.60506666666667
FLI1	8.725045	18.142266666666664	12.651571666666669	9.72537
KCNJ1	0.73025	0.27240783333333335	2.6032773333333328	0.0
TMEM45B	2.2004283333333334	3.9097283333333337	2.32931	0.9077666666666667
WWC2	7.508236666666666	7.560326666666666	9.834604999999998	33.150133333333336
CENPU	3.223246666666667	2.0784599999999998	1.05901	2.4847283333333334
ACSL1	33.09831666666667	37.63766666666667	22.018500000000003	56.10723333333333
SLC25A4	872.8504999999999	767.0781666666667	870.6471666666667	3352.241666666667
AMN1	62.484550000000006	68.74265	77.19898333333335	38.3516
BICD1	51.67458333333334	80.35468333333333	66.06766666666667	57.83631666666667
SAV1	41.59673333333333	40.3692	58.61585	76.72708333333333
NBAS	44.91966666666667	48.532266666666665	37.650933333333334	52.982166666666664
TDO2	0.0	0.0	0.14589149999999998	5.8002728333333335
GUF1	27.3156	19.31853333333333	20.326416666666667	59.79955
SLC35F4	54.62351666666667	43.05805	54.785000000000004	24.005
GABRA2	31.14184333333333	60.443000000000005	25.283383333333333	141.43933333333334
SACS	7.738579999999999	15.981733333333333	18.001435	28.7046
CCDC175	31.1795	51.4729	0.2844395	0.07544200000000002
CENPJ	64.81763333333333	35.4302	12.956024999999999	9.172144999999999
FBXO4	14.105865000000001	29.804199999999998	14.438623333333332	25.25503333333333
C5orf28	40.817299999999996	34.85998333333333	22.617783333333332	104.59903333333334
PARP8	4.7404063333333335	10.299928333333332	13.205388333333332	38.45523333333333
GFRA1	1.1898966666666666	12.503543333333333	17.544881666666665	29.874216666666666
CACUL1	13.853053333333335	24.45868333333333	19.996385	58.02466666666667
DST	98.48375	146.30016666666666	135.8451	218.98449999999994
BEND6	235.15783333333334	189.10450000000003	349.68266666666665	848.4696666666667
TIAL1	156.75966666666667	217.78366666666668	147.97316666666669	182.2675
BAG3	809.9808333333334	253.915	129.86843333333334	134.94781666666665
GLT1D1	23.397366666666667	36.500233333333334	22.41085	27.20253333333333
TMEM132D	0.7482781666666666	2.027467166666667	0.6612603333333333	7.905658333333334
RBM46	0.0	0.10171849999999999	0.0	3.0268049999999995
SCHIP1	322.885	348.40816666666666	303.271	416.5013333333333
KCNE4	4.62314	3.6187849999999995	3.3375350000000004	4.051888333333333
AP1S3	7.519798333333334	2.218345	0.24721833333333335	3.159046666666667
RABGAP1L	45.99008333333333	98.73381666666667	53.94231666666667	66.5656
CCDC74B	4.3925833333333335	0.0	84.03245	341.7191666666667
TMEM56	44.09635	41.207550000000005	72.73049999999999	92.17376666666667
ASTN1	51.75566666666666	122.19216666666667	128.23651666666666	125.81258333333334
FAM168B	175.2471666666667	279.1646666666667	244.55299999999997	557.1788333333334
PTPN14	0.5776155	1.273217	1.8208916666666666	7.073721666666667
MGAT5	52.69711666666666	75.75091666666667	65.07321666666667	124.95416666666667
TMEM163	221.8995	146.23066666666668	71.88993333333333	199.86783333333332
GPATCH11	57.600766666666665	72.30841666666667	107.79975	93.4393
HSPB8	37.62936666666666	158.05483333333333	87.63119999999999	127.34001666666666
GEMIN6	39.69981666666667	70.93096666666666	17.182116666666666	14.212828333333334
TMEM178A	1490.0966666666666	1461.256666666667	1330.5566666666666	392.13166666666666
POU4F1	0.0	5.087233333333333	0.0	43.75300000000001
RNF219	38.89491666666666	69.30470000000001	40.776316666666666	32.907450000000004
CYSLTR2	0.6594281666666667	3.5302466666666663	1.2921868333333333	5.5717783333333335
GRID2	64.32193333333333	159.98283333333336	147.1230166666667	275.58883333333335
ARL11	0.2917166666666667	0.5742616666666667	1.9275083333333332	4.52345
RIT2	257.0176666666667	119.86601666666667	59.85471666666666	445.89366666666666
SETBP1	24.26406666666667	40.9098	15.49549333333333	37.57575
ARL14EP	110.55626666666666	136.883	131.24286666666669	126.27949999999998
EPG5	17.701966666666667	28.430616666666666	21.796501666666668	51.67298333333333
PSTPIP2	0.9880766666666668	0.6866833333333333	0.20988833333333332	19.452583333333333
ATP5A1	1536.8649999999998	1678.6999999999998	2043.123333333333	2904.8333333333335
HAUS1	35.42755	32.80018333333333	44.33351666666667	21.673199999999998
C18orf25	52.33095	70.56693333333332	70.71745	110.37016666666666
SPC25	0.514115	0.0	0.7104616666666667	0.2711766666666667
G6PC2	0.17890333333333333	0.0	0.0	0.0
PDK1	22.738766666666667	31.00423333333333	14.361714999999997	36.62271666666667
PDE3B	67.38085	69.26271666666666	61.6975	70.0475
TCF7L1	18.811249999999998	10.098685	10.809568333333333	16.91013333333333
TGOLN2	207.2995	293.7863333333334	209.42071666666664	391.3268333333333
SH2D6	6.343123333333332	4.056688333333334	13.299481666666665	5.970816666666667
KCNK13	0.5510693333333333	1.4764561666666667	1.1325066666666666	19.55935
UHMK1	17.44986666666667	39.80848333333333	41.10596666666667	198.3233333333333
ATG10	10.212086666666666	8.69178	19.311895000000003	25.32708333333333
POC5	28.283716666666663	18.765099999999997	25.40991666666667	104.88348333333333
SPOCK1	551.7371666666667	1047.9801666666667	573.7969999999999	488.7486666666667
FAM151B	6.811623333333333	4.940221666666667	17.755131666666667	12.692183333333332
TADA1	50.06725	71.94165	61.35569999999999	102.79896666666667
GUCY1A2	8.893343333333332	8.865898333333332	14.845766666666668	49.9785
CWF19L2	39.23101666666667	48.14156666666668	56.15631666666666	37.781150000000004
JMY	30.115583333333333	47.99911666666667	44.783899999999996	101.50683333333332
HOMER1	40.68343333333333	72.89086666666667	72.99763333333333	65.48406666666666
XRCC4	11.806701666666667	14.664596666666668	20.01745	33.69475
BOLL	0.0	0.0	0.0	0.0
ZNF773	14.247586666666669	10.312325000000001	11.15585666666667	7.856791666666666
SUV39H2	15.619133333333332	24.6294	33.82795	10.116920000000002
DCLRE1C	5.284533333333333	9.086906666666668	5.269832	10.775911666666666
OLAH	0.6149399999999999	0.0	3.400031666666667	0.0
RPP38	149.20233333333334	88.99645	80.03786666666666	42.73278333333334
NMT2	73.87908333333333	74.70118333333333	62.41936666666667	137.45333333333335
USP12	71.07463333333332	139.55416666666667	97.75319999999999	113.3525
CCDC50	22.5771	32.7915	30.70899	79.95518333333332
CAMK4	186.76583333333335	332.80833333333334	220.10911666666667	458.49600000000004
TRIM36	1.6303400000000001	6.591528333333332	8.8315	17.12295
ZFP36L2	306.05833333333334	0.0	0.0	2257.7878333333333
PAN3	46.28306666666666	70.52581666666667	44.6617	85.83586666666667
PLEKHH2	8.641153333333333	28.819633333333332	10.596963333333335	11.89155
PFKM	282.126	269.2033333333333	282.3526666666666	746.6145
TMEM123	53.685316666666665	110.66861666666667	18.54947	80.72693333333333
GRIA4	166.9728333333333	206.79066666666668	192.06539999999998	422.83616666666666
IGSF10	0.5124861666666667	0.2990446666666667	5.803108333333333	9.552958333333333
SPEF2	4.620534999999999	11.522578333333334	3.1128966666666664	2.702526666666667
SPARCL1	946.0516666666666	1483.0466666666669	1777.8500000000001	5009.863333333334
DMP1	0.0	0.0	0.0	53.58691666666667
MEPE	0.0	0.2997206666666667	0.7364695	0.0
MBNL1	45.02883333333333	80.59403333333333	54.64653333333334	187.53666666666672
CAPSL	0.6102500000000001	2.0987199999999997	0.0	7.298843333333334
NADK2	32.2642	57.9458	36.915	106.89831666666667
GPD1L	52.59888333333333	56.2968	49.39146666666667	129.02689999999998
GJA1	249.95681666666667	1060.2661666666665	475.1006666666667	728.3365
CCNO	12.762500000000001	2.5934983333333337	1.1703266666666667	1.512924833333333
DDX4	0.4498993333333334	0.9781601666666666	1.4559198333333334	0.97641
CLEC4F	0.772875	0.0	0.0	0.0
SLC30A6	10.347904999999999	22.61253333333333	16.24734	36.81853333333333
PELO	61.497899999999994	62.452933333333334	61.89371666666667	77.35683333333334
RASGRP3	9.459193333333333	6.805138333333335	21.40166333333333	25.336250000000003
SAR1B	37.13883333333334	54.35826666666666	43.54338333333334	143.84199999999998
CATSPER3	2.7517633333333333	3.7746216666666665	2.0845066666666665	1.6914550000000002
GPR180	27.945449999999997	41.454	39.93448333333334	80.66243333333334
TCTEX1D1	3.8450733333333336	0.6872383333333333	1.9692633333333334	1.6708850000000002
WDR78	1.6509883333333333	1.1749866666666666	1.4495876666666667	11.37944
ANKRD22	0.0	1.6703016666666668	0.0	0.0
FARP1	15.287255000000002	31.302766666666667	50.83371666666667	76.56518333333334
SLC16A12	0.28829899999999997	1.4669048333333332	2.0276185	11.500863333333335
PANK1	56.44726666666667	67.31726666666667	73.0994	62.38263333333333
PRDM8	40.40935	61.795716666666664	63.0165	114.46881666666665
BMP3	2.238058333333333	5.014560666666666	0.0	1.32243
HNRNPDL	1069.3836666666668	1188.5649999999998	927.7591666666667	633.4209999999999
HHEX	2.1183783333333337	4.693761666666666	3.85169	7.158448333333332
UTRN	4.6979033333333335	10.648013333333333	12.315496666666668	43.84268333333333
GRM1	80.12963333333335	138.4475	130.4834	280.25966666666665
PTPRK	19.497266666666665	34.20516666666666	34.29346666666667	52.60256666666666
GGPS1	112.45049999999999	116.94396666666667	132.4031666666667	178.50250000000003
CNTNAP4	116.32696666666668	120.48358333333334	136.4064	98.44808333333333
ZNF117	152.6051666666667	0.0	0.0	768.0161666666667
RAB3C	37.0341	141.43013333333332	77.1796	216.7033333333333
LMNTD1	0.602525	4.112979999999999	0.3021816666666667	2.1616133333333334
MARVELD2	1.2122446666666666	3.39627	1.1253033333333333	25.110899999999997
RAD17	52.50698333333333	42.58736666666666	37.805033333333334	33.319516666666665
MED21	98.79341666666666	127.90601666666664	116.42488333333334	124.03103333333333
PLOD2	14.63872	29.93575	36.838116666666664	13.346200000000001
STK32B	2.32698	0.42213666666666666	0.3719573333333333	3.564789999999999
NRSN1	40.46736666666667	63.020166666666675	126.08415000000001	553.909
JAKMIP1	15.8844	7.838183333333333	26.402149999999995	48.0648
ZIC1	2661.5366666666664	2836.0966666666664	2411.128333333333	1778.3766666666668
